col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Tracey Gordon,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,Crystal B Powell,Write-In,All
Tracey Gordon,185,0,"3,014","2,984","2,941","2,942","2,915","2,915","2,876",7,All
Write-In,,1,0,1,0,0,0,0,1,13,All
Jennifer Schultz,,,30,"2,990","2,934","2,956","2,932","2,964","2,905",2,All
Tiffany Palmer,,,,30,"2,936","2,952","2,944","2,911","2,910",4,All
James C Crumlish,,,,,29,"2,911","2,947","2,933","2,844",3,All
Carmella Jacquinto,,,,,,23,"2,906","2,914","2,893",3,All
Anthony Kyriakakis,,,,,,,19,"2,915","2,845",4,All
Joshua Roberts,,,,,,,,22,"2,856",3,All
Crystal B Powell,,,,,,,,,8,2,All
Write-In,,,,,,,,,,0,All
Total,"3,456",4,"3,193","3,175","3,112","3,095","3,076","3,073","3,009",23,All
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Tracey Gordon,Write-In,James C Crumlish,Joshua Roberts,Tiffany Palmer,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,Write-In,1
Tracey Gordon,2,0,93,90,91,90,91,87,89,0,1
Write-In,,0,0,0,0,0,0,0,0,0,1
James C Crumlish,,,1,91,88,90,87,89,88,0,1
Joshua Roberts,,,,1,87,89,86,89,87,0,1
Tiffany Palmer,,,,,1,89,90,86,90,0,1
Carmella Jacquinto,,,,,,0,88,87,89,0,1
Jennifer Schultz,,,,,,,1,86,88,0,1
Anthony Kyriakakis,,,,,,,,2,86,0,1
Crystal B Powell,,,,,,,,,0,0,1
Write-In,,,,,,,,,,0,1
Total,103,0,97,94,93,92,92,91,91,0,1
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Tracey Gordon,Write-In,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Crystal B Powell,Write-In,2
Tracey Gordon,6,0,76,76,75,75,74,74,72,0,2
Write-In,,0,0,0,0,0,0,0,0,0,2
Tiffany Palmer,,,0,72,75,71,73,73,73,0,2
Jennifer Schultz,,,,0,72,71,71,71,72,0,2
Carmella Jacquinto,,,,,0,71,72,72,72,0,2
Joshua Roberts,,,,,,0,72,73,70,0,2
Anthony Kyriakakis,,,,,,,0,74,71,0,2
James C Crumlish,,,,,,,,0,71,0,2
Crystal B Powell,,,,,,,,,0,0,2
Write-In,,,,,,,,,,0,2
Total,92,0,78,77,76,76,75,75,74,0,2
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,3
,Tracey Gordon,Write-In,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Jennifer Schultz,Tiffany Palmer,Crystal B Powell,Joshua Roberts,Write-In,3
Tracey Gordon,1,0,51,49,50,49,48,50,50,0,3
Write-In,,0,0,0,0,0,0,0,0,0,3
Carmella Jacquinto,,,0,51,51,50,50,49,49,0,3
James C Crumlish,,,,1,50,50,50,49,49,0,3
Anthony Kyriakakis,,,,,0,50,49,49,49,0,3
Jennifer Schultz,,,,,,1,49,49,49,0,3
Tiffany Palmer,,,,,,,1,48,48,0,3
Crystal B Powell,,,,,,,,0,49,0,3
Joshua Roberts,,,,,,,,,0,0,3
Write-In,,,,,,,,,,0,3
Total,54,0,53,52,51,51,51,50,50,0,3
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,4
,Tracey Gordon,Write-In,Jennifer Schultz,Crystal B Powell,Carmella Jacquinto,Tiffany Palmer,Joshua Roberts,James C Crumlish,Anthony Kyriakakis,Write-In,4
Tracey Gordon,1,0,60,59,58,59,56,55,53,1,4
Write-In,,0,0,0,0,0,0,0,0,0,4
Jennifer Schultz,,,0,58,58,56,57,53,53,1,4
Crystal B Powell,,,,0,56,54,56,53,52,0,4
Carmella Jacquinto,,,,,0,55,54,53,53,1,4
Tiffany Palmer,,,,,,0,53,52,52,1,4
Joshua Roberts,,,,,,,0,53,53,1,4
James C Crumlish,,,,,,,,1,53,1,4
Anthony Kyriakakis,,,,,,,,,0,1,4
Write-In,,,,,,,,,,0,4
Total,66,0,61,60,59,59,57,56,54,1,4
,Judge Of The Court Of Common Pleas,,,,,,,,Register Of Wills,,5
,Tiffany Palmer,Jennifer Schultz,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Crystal B Powell,Carmella Jacquinto,Write-In,Tracey Gordon,Write-In,5
Tiffany Palmer,3,51,49,49,49,48,47,0,47,0,5
Jennifer Schultz,,0,51,48,48,47,47,0,47,0,5
Joshua Roberts,,,0,48,48,46,46,0,46,0,5
Anthony Kyriakakis,,,,0,48,45,45,0,45,0,5
James C Crumlish,,,,,0,46,46,0,45,0,5
Crystal B Powell,,,,,,0,46,0,45,0,5
Carmella Jacquinto,,,,,,,0,0,44,0,5
Write-In,,,,,,,,0,0,0,5
Tracey Gordon,,,,,,,,,1,0,5
Write-In,,,,,,,,,,1,5
Total,57,53,51,49,49,48,47,5,50,2,5
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,6
,Tracey Gordon,Write-In,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,Crystal B Powell,Joshua Roberts,Write-In,6
Tracey Gordon,13,0,139,136,135,135,132,132,130,0,6
Write-In,,0,0,0,0,0,0,0,0,0,6
Tiffany Palmer,,,0,138,140,138,136,136,132,0,6
James C Crumlish,,,,3,136,135,131,134,133,0,6
Anthony Kyriakakis,,,,,1,135,134,132,132,0,6
Jennifer Schultz,,,,,,0,132,131,133,0,6
Carmella Jacquinto,,,,,,,1,131,127,0,6
Crystal B Powell,,,,,,,,2,130,0,6
Joshua Roberts,,,,,,,,,1,0,6
Write-In,,,,,,,,,,0,6
Total,160,0,152,147,145,143,142,142,136,0,6
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,7
,Tracey Gordon,Write-In,Tiffany Palmer,James C Crumlish,Crystal B Powell,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,Write-In,7
Tracey Gordon,6,0,86,89,86,87,88,85,86,0,7
Write-In,,0,0,0,0,0,0,0,0,0,7
Tiffany Palmer,,,2,87,90,87,90,87,86,0,7
James C Crumlish,,,,1,88,87,88,88,89,0,7
Crystal B Powell,,,,,1,88,89,88,87,0,7
Carmella Jacquinto,,,,,,0,88,86,86,0,7
Jennifer Schultz,,,,,,,0,86,89,0,7
Anthony Kyriakakis,,,,,,,,0,87,0,7
Joshua Roberts,,,,,,,,,0,0,7
Write-In,,,,,,,,,,0,7
Total,103,0,97,96,94,93,93,91,91,0,7
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,8
,Tracey Gordon,Write-In,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Joshua Roberts,Crystal B Powell,Write-In,8
Tracey Gordon,15,0,108,102,98,98,96,97,92,0,8
Write-In,,0,0,0,0,0,0,0,0,7,8
Jennifer Schultz,,,3,106,100,103,101,105,98,0,8
Tiffany Palmer,,,,0,100,103,100,101,97,0,8
Carmella Jacquinto,,,,,5,99,95,98,98,0,8
James C Crumlish,,,,,,0,98,100,95,0,8
Anthony Kyriakakis,,,,,,,1,94,93,0,8
Joshua Roberts,,,,,,,,0,94,0,8
Crystal B Powell,,,,,,,,,0,0,8
Write-In,,,,,,,,,,0,8
Total,132,1,122,114,111,109,107,107,102,7,8
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,9
,Tracey Gordon,Write-In,Carmella Jacquinto,Joshua Roberts,Jennifer Schultz,James C Crumlish,Anthony Kyriakakis,Tiffany Palmer,Crystal B Powell,Write-In,9
Tracey Gordon,4,0,84,83,83,82,79,80,79,0,9
Write-In,,0,0,0,0,0,0,0,0,0,9
Carmella Jacquinto,,,2,84,85,84,81,81,80,0,9
Joshua Roberts,,,,1,84,84,82,82,78,0,9
Jennifer Schultz,,,,,1,84,82,82,80,0,9
James C Crumlish,,,,,,0,83,81,78,0,9
Anthony Kyriakakis,,,,,,,1,81,77,0,9
Tiffany Palmer,,,,,,,,0,78,0,9
Crystal B Powell,,,,,,,,,0,0,9
Write-In,,,,,,,,,,0,9
Total,92,0,89,88,87,86,84,84,81,0,9
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,10
,Tracey Gordon,Write-In,Jennifer Schultz,James C Crumlish,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,Crystal B Powell,Write-In,10
Tracey Gordon,7,0,72,68,71,70,70,68,65,0,10
Write-In,,0,0,0,0,0,0,0,0,0,10
Jennifer Schultz,,,2,69,74,73,71,70,67,0,10
James C Crumlish,,,,4,69,69,69,70,64,0,10
Tiffany Palmer,,,,,0,73,71,71,67,0,10
Carmella Jacquinto,,,,,,1,71,71,68,0,10
Joshua Roberts,,,,,,,0,71,66,0,10
Anthony Kyriakakis,,,,,,,,1,67,0,10
Crystal B Powell,,,,,,,,,1,0,10
Write-In,,,,,,,,,,0,10
Total,84,0,78,76,76,75,75,74,70,0,10
,Judge Of The Court Of Common Pleas,,,,,,,,Register Of Wills,,11
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Crystal B Powell,Joshua Roberts,James C Crumlish,Write-In,Tracey Gordon,Write-In,11
Tiffany Palmer,1,51,52,49,51,48,48,0,51,0,11
Jennifer Schultz,,0,51,49,50,50,48,0,49,0,11
Carmella Jacquinto,,,1,49,50,49,49,0,48,0,11
Anthony Kyriakakis,,,,0,46,48,48,0,45,0,11
Crystal B Powell,,,,,0,47,46,0,48,0,11
Joshua Roberts,,,,,,0,48,0,45,0,11
James C Crumlish,,,,,,,0,0,44,0,11
Write-In,,,,,,,,0,0,0,11
Tracey Gordon,,,,,,,,,1,0,11
Write-In,,,,,,,,,,0,11
Total,57,56,54,51,51,50,49,0,54,0,11
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,12
,Tracey Gordon,Write-In,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,Joshua Roberts,Crystal B Powell,Write-In,12
Tracey Gordon,6,0,62,63,61,61,60,60,58,0,12
Write-In,,0,0,0,0,0,0,0,0,0,12
Tiffany Palmer,,,2,65,64,61,61,60,59,0,12
James C Crumlish,,,,0,63,61,60,60,60,0,12
Anthony Kyriakakis,,,,,0,61,60,60,60,0,12
Carmella Jacquinto,,,,,,0,60,60,58,0,12
Jennifer Schultz,,,,,,,0,60,58,0,12
Joshua Roberts,,,,,,,,1,58,0,12
Crystal B Powell,,,,,,,,,0,0,12
Write-In,,,,,,,,,,0,12
Total,73,0,69,68,65,64,63,62,61,0,12
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,13
,Tracey Gordon,Write-In,Jennifer Schultz,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Write-In,13
Tracey Gordon,4,0,89,85,84,83,82,83,80,0,13
Write-In,,0,0,0,0,0,0,0,0,0,13
Jennifer Schultz,,,3,86,85,85,84,85,82,0,13
