col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,80,64,52,51,0,60,59,57,57,52,52,51,51,50,49,9,6,4,4,4,2,2,0,3
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Al Taubenberger,Dan Tinney,Bill Heeney,David Oh,Matt Wolfe,Sherrie Cohen,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Steve Cherniavsky,Joe Cox,Clarc King,Write-In,4
Daniel D Mccaffery,1,168,17,14,0,182,156,156,151,148,47,35,32,31,19,5,8,5,3,1,1,0,0,4
Amanda Green-Hawkins,,0,4,1,0,161,154,147,148,146,18,11,13,14,5,5,9,5,3,0,0,0,0,4
Megan Mccarthy King,,,0,92,0,20,4,4,6,5,97,101,100,83,89,2,2,1,1,1,0,0,0,4
Christylee Peck,,,,0,0,21,6,7,5,5,94,94,90,82,86,1,0,0,1,2,1,0,0,4
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Allan Domb,,,,,,0,161,156,154,155,39,28,24,26,14,5,8,5,0,3,0,0,0,4
Helen Gym,,,,,,,0,144,146,143,14,4,9,12,1,6,7,4,0,2,0,0,0,4
Derek S Green,,,,,,,,0,152,152,14,9,3,7,1,1,2,1,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,0,149,11,6,3,5,0,1,4,3,0,0,0,0,0,4
Isaiah Thomas,,,,,,,,,,0,12,6,3,7,0,0,2,1,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,1,107,107,106,96,7,1,0,4,4,1,0,0,4
Dan Tinney,,,,,,,,,,,,0,108,92,96,1,0,0,1,1,0,0,0,4
Bill Heeney,,,,,,,,,,,,,1,94,93,2,2,1,3,0,0,0,0,4
David Oh,,,,,,,,,,,,,,0,84,4,1,0,3,1,1,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,0,2,0,0,4,1,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,1,3,0,1,3,1,0,0,4
Kendra Brooks,,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,221,179,118,109,0,208,168,164,164,162,143,133,129,114,105,11,10,6,5,4,1,0,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Bill Heeney,David Oh,Isaiah Thomas,Allan Domb,Al Taubenberger,Derek S Green,Katherine Gilmore Richardson,Matt Wolfe,Helen Gym,Dan Tinney,Maj Toure,Steve Cherniavsky,Joe Cox,Kendra Brooks,Sherrie Cohen,Clarc King,Nicolas O'Rourke,Write-In,5
Daniel D Mccaffery,0,41,1,2,0,6,3,42,40,2,39,40,3,39,2,0,0,1,1,1,0,1,0,5
Amanda Green-Hawkins,,0,1,0,0,3,1,39,38,1,39,38,1,38,2,1,1,1,2,2,1,1,0,5
Christylee Peck,,,0,36,0,37,37,2,3,37,1,1,36,0,33,3,2,1,1,1,1,0,0,5
Megan Mccarthy King,,,,0,0,37,36,0,2,35,0,1,34,0,32,1,2,1,0,0,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Bill Heeney,,,,,,1,38,1,4,38,0,0,39,1,35,2,2,2,1,0,0,1,0,5
David Oh,,,,,,,0,2,3,39,1,1,38,0,35,1,0,1,0,0,0,0,0,5
Isaiah Thomas,,,,,,,,0,39,1,40,40,1,38,0,0,0,0,0,1,0,0,0,5
Allan Domb,,,,,,,,,0,2,38,39,4,38,1,1,0,0,1,0,0,0,0,5
Al Taubenberger,,,,,,,,,,0,0,0,37,0,35,0,1,1,0,0,0,0,0,5
Derek S Green,,,,,,,,,,,0,39,0,38,0,0,0,0,0,1,0,0,0,5
Katherine Gilmore Richardson,,,,,,,,,,,,0,1,38,1,0,0,0,0,1,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,0,0,36,2,2,0,0,0,0,0,0,5
Helen Gym,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,1,0,5
Dan Tinney,,,,,,,,,,,,,,,0,1,2,1,0,0,0,1,0,5
Maj Toure,,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,5
Kendra Brooks,,,,,,,,,,,,,,,,,,,0,1,1,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,1,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,47,44,43,40,0,46,45,45,43,42,41,41,41,39,38,4,3,2,2,2,1,1,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,David Oh,Al Taubenberger,Bill Heeney,Dan Tinney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Joe Cox,Sherrie Cohen,Clarc King,Maj Toure,Steve Cherniavsky,Write-In,6
Daniel D Mccaffery,2,37,3,0,0,36,34,31,30,30,8,3,5,3,2,5,3,1,1,0,0,0,0,6
Amanda Green-Hawkins,,0,1,1,0,35,34,31,32,30,5,2,3,2,2,4,2,1,2,0,0,1,0,6
Megan Mccarthy King,,,0,18,0,4,2,0,0,0,20,20,20,18,17,1,2,1,0,1,0,1,0,6
Christylee Peck,,,,0,0,1,0,1,1,1,15,18,17,17,15,0,1,1,0,1,0,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Allan Domb,,,,,,0,33,29,30,30,9,2,4,2,3,3,1,1,0,1,0,1,0,6
Helen Gym,,,,,,,0,29,31,31,5,0,1,0,1,5,3,1,2,0,0,1,0,6
Isaiah Thomas,,,,,,,,1,29,29,1,1,0,1,0,1,0,0,0,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,,0,31,0,1,0,1,0,1,0,0,1,0,0,0,0,6
Derek S Green,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,0,0,0,0,6
David Oh,,,,,,,,,,,0,17,21,17,17,3,2,1,0,1,0,1,0,6
Al Taubenberger,,,,,,,,,,,,0,19,20,15,1,2,1,0,1,0,0,0,6
Bill Heeney,,,,,,,,,,,,,0,19,18,1,2,0,0,0,0,0,0,6
Dan Tinney,,,,,,,,,,,,,,0,18,1,2,0,0,0,0,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,6
Kendra Brooks,,,,,,,,,,,,,,,,0,4,1,1,0,0,0,0,6
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,6
Joe Cox,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,,,1,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,45,40,24,19,0,40,37,33,33,32,26,24,24,24,19,6,5,2,2,1,1,1,0,6
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,7
,Bill Heeney,Dan Tinney,Al Taubenberger,David Oh,Allan Domb,Matt Wolfe,Derek S Green,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Sherrie Cohen,Joe Cox,Kendra Brooks,Maj Toure,Nicolas O'Rourke,Clarc King,Steve Cherniavsky,Write-In,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,7
Bill Heeney,7,182,175,157,35,148,12,13,2,7,3,1,1,4,4,1,1,0,70,157,131,23,0,7
Dan Tinney,,3,169,151,38,142,16,6,8,7,1,3,1,6,3,2,1,0,66,148,124,17,0,7
Al Taubenberger,,,0,154,36,139,10,6,9,5,2,2,0,2,2,0,1,0,58,151,130,17,0,7
David Oh,,,,0,26,132,5,14,7,2,2,2,2,3,1,2,0,0,43,141,119,19,0,7
Allan Domb,,,,,0,9,103,95,95,91,3,3,1,2,3,2,0,0,124,25,14,105,0,7
Matt Wolfe,,,,,,0,3,2,2,1,0,1,0,5,2,1,0,0,29,126,114,5,0,7
Derek S Green,,,,,,,0,95,96,93,1,1,4,3,1,0,0,0,106,6,6,101,0,7
Helen Gym,,,,,,,,0,94,93,6,2,6,1,2,2,0,0,103,7,6,104,0,7
Isaiah Thomas,,,,,,,,,0,94,3,1,4,1,2,0,0,0,95,5,7,95,0,7
Katherine Gilmore Richardson,,,,,,,,,,0,4,3,2,1,1,1,0,0,93,8,7,97,0,7
Sherrie Cohen,,,,,,,,,,,0,4,2,1,1,2,0,0,8,2,3,5,0,7
Joe Cox,,,,,,,,,,,,0,3,1,3,4,0,0,6,2,3,3,0,7
Kendra Brooks,,,,,,,,,,,,,0,2,2,2,0,0,7,1,3,4,0,7
Maj Toure,,,,,,,,,,,,,,0,0,1,0,0,5,6,4,3,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,5,1,1,2,0,7
Clarc King,,,,,,,,,,,,,,,,0,0,0,3,1,2,3,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,3,30,12,117,0,7
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,0,138,4,0,7
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,2,0,7
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,233,215,203,180,154,154,118,117,108,107,10,9,9,9,8,5,1,0,201,185,155,132,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Allan Domb,Derek S Green,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Al Taubenberger,Bill Heeney,Matt Wolfe,Dan Tinney,David Oh,Kendra Brooks,Nicolas O'Rourke,Maj Toure,Joe Cox,Steve Cherniavsky,Sherrie Cohen,Clarc King,Write-In,8
Daniel D Mccaffery,0,53,6,1,0,52,51,51,48,47,8,12,13,10,9,6,6,3,2,1,1,0,0,8
Amanda Green-Hawkins,,0,1,1,0,45,46,48,46,43,4,3,3,4,6,3,1,3,1,0,0,0,0,8
Megan Mccarthy King,,,0,34,0,6,3,3,1,2,36,37,35,33,33,3,4,1,1,1,1,0,0,8
Christylee Peck,,,,0,0,1,1,0,0,1,35,32,31,32,31,0,1,1,0,1,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Allan Domb,,,,,,1,49,47,45,44,3,7,4,5,4,3,3,1,0,0,0,0,0,8
Derek S Green,,,,,,,0,48,48,44,0,2,1,1,3,4,4,1,0,0,0,0,0,8
Helen Gym,,,,,,,,0,45,43,1,2,1,1,4,3,4,1,0,0,0,0,0,8
Isaiah Thomas,,,,,,,,,0,43,0,2,1,1,3,2,2,2,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,,,0,3,4,5,3,1,0,0,0,0,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,0,39,39,42,38,0,1,1,0,1,0,0,0,8
Bill Heeney,,,,,,,,,,,,0,42,40,37,0,2,1,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,1,39,35,1,2,1,1,1,1,0,0,8
Dan Tinney,,,,,,,,,,,,,,0,34,1,1,2,1,0,0,0,0,8
David Oh,,,,,,,,,,,,,,,1,0,2,0,0,1,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,5,2,2,1,1,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,0,1,1,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,1,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,70,59,44,37,0,56,54,53,50,50,48,48,47,45,45,8,8,4,2,2,1,0,0,8
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,9
,Al Taubenberger,David Oh,Bill Heeney,Dan Tinney,Matt Wolfe,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,Nicolas O'Rourke,Steve Cherniavsky,Maj Toure,Sherrie Cohen,Clarc King,Joe Cox,Write-In,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,9
Al Taubenberger,0,81,80,77,74,14,7,5,2,4,4,1,2,3,2,2,1,2,77,24,69,12,2,9
David Oh,,0,83,76,70,12,9,4,5,3,3,1,3,2,2,0,1,2,74,25,67,14,2,9
Bill Heeney,,,0,77,77,9,1,3,1,0,2,1,3,2,1,2,0,0,79,19,71,4,0,9
Dan Tinney,,,,0,74,10,6,5,3,2,2,0,1,1,0,3,1,0,76,16,70,9,0,9
Matt Wolfe,,,,,0,4,3,1,1,0,0,0,0,1,0,1,0,0,72,9,70,2,0,9
Allan Domb,,,,,,1,52,49,47,46,1,2,0,2,1,0,1,0,10,54,5,54,0,9
Helen Gym,,,,,,,0,48,48,47,1,1,1,1,1,0,1,0,5,50,2,54,0,9
Katherine Gilmore Richardson,,,,,,,,0,48,47,2,2,0,2,1,0,1,0,5,48,2,50,0,9
Isaiah Thomas,,,,,,,,,0,48,1,1,0,2,0,0,0,0,2,47,1,50,0,9
Derek S Green,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,46,0,48,0,9
Kendra Brooks,,,,,,,,,,,0,6,6,0,2,3,2,0,3,6,3,7,0,9
Nicolas O'Rourke,,,,,,,,,,,,0,3,1,0,1,0,0,1,4,1,4,0,9
Steve Cherniavsky,,,,,,,,,,,,,0,0,2,2,1,0,4,3,3,3,0,9
Maj Toure,,,,,,,,,,,,,,0,1,0,1,2,2,2,2,2,2,9
Sherrie Cohen,,,,,,,,,,,,,,,1,0,2,0,1,1,2,2,0,9
Clarc King,,,,,,,,,,,,,,,,0,1,0,3,1,3,1,0,9
Joe Cox,,,,,,,,,,,,,,,,,0,0,1,2,2,2,0,9
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,12,73,1,0,9
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,4,2,57,0,9
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,4,0,9
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,101,99,96,92,82,68,60,57,53,51,12,7,7,6,5,4,4,2,94,90,82,70,2,9
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,10
