col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Isaiah Thomas,,,,,,0,132,131,129,128,1,1,1,0,0,0,0,0,0,0,0,0,0,5
Katherine Gilmore Richardson,,,,,,,0,131,130,127,1,1,1,0,0,0,0,0,0,0,0,0,0,5
Derek S Green,,,,,,,,0,128,127,1,1,1,0,0,1,0,0,0,0,0,0,0,5
Helen Gym,,,,,,,,,0,128,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Allan Domb,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Kendra Brooks,,,,,,,,,,,0,3,0,1,1,0,0,0,0,0,0,0,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,5
David Oh,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Joe Cox,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Al Taubenberger,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Dan Tinney,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,136,125,1,0,0,134,134,132,131,128,5,3,1,1,1,1,0,0,0,0,0,0,0,5
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,6
,Isaiah Thomas,Derek S Green,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Sherrie Cohen,Al Taubenberger,Bill Heeney,Clarc King,Maj Toure,Dan Tinney,Matt Wolfe,Steve Cherniavsky,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,6
Isaiah Thomas,0,175,173,176,168,11,8,5,1,1,1,1,0,0,0,0,0,0,172,170,2,0,0,6
Derek S Green,,0,171,170,166,7,3,5,3,2,1,0,0,0,0,0,0,0,170,168,2,0,0,6
Allan Domb,,,0,171,166,3,2,4,1,0,1,1,0,1,0,0,0,0,166,165,1,0,0,6
Helen Gym,,,,0,164,9,7,3,1,1,1,1,0,1,0,0,0,0,167,167,1,0,0,6
Katherine Gilmore Richardson,,,,,0,2,1,2,0,0,0,1,0,0,0,0,0,0,163,162,0,0,0,6
Kendra Brooks,,,,,,1,9,0,2,2,0,0,0,0,0,0,0,0,9,9,0,0,0,6
Nicolas O'Rourke,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,6
David Oh,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,0,6
Joe Cox,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,6
Sherrie Cohen,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6
Al Taubenberger,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,6
Clarc King,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,6
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,6
Dan Tinney,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,1,167,1,0,0,6
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,1,0,0,0,6
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,,,,1,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,185,179,178,178,169,14,9,6,3,2,1,1,1,1,0,0,0,0,180,177,2,1,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Helen Gym,David Oh,Kendra Brooks,Al Taubenberger,Dan Tinney,Nicolas O'Rourke,Matt Wolfe,Bill Heeney,Maj Toure,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Clarc King,Write-In,7
Amanda Green-Hawkins,0,164,2,0,0,173,170,168,170,166,6,9,1,2,5,0,0,3,1,1,1,0,0,7
Daniel D Mccaffery,,0,0,0,0,160,155,155,156,155,4,8,2,0,5,0,0,2,2,0,1,0,0,7
Christylee Peck,,,0,5,0,2,4,2,3,1,3,2,2,4,0,3,3,0,0,0,0,0,0,7
Megan Mccarthy King,,,,0,0,1,2,1,1,1,3,1,3,4,0,4,3,0,0,0,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Isaiah Thomas,,,,,,0,173,171,171,171,3,5,0,2,2,0,0,2,1,0,0,0,0,7
Derek S Green,,,,,,,0,174,172,169,5,5,1,3,1,1,1,1,1,1,0,0,0,7
Allan Domb,,,,,,,,2,170,169,5,2,2,1,2,1,1,0,0,0,1,0,0,7
Katherine Gilmore Richardson,,,,,,,,,0,168,2,5,1,1,3,1,1,2,0,1,1,0,0,7
Helen Gym,,,,,,,,,,0,2,4,4,1,2,1,0,0,2,0,1,0,0,7
David Oh,,,,,,,,,,,0,2,6,7,1,5,4,1,0,0,0,0,0,7
Kendra Brooks,,,,,,,,,,,,0,1,2,7,0,0,1,2,0,0,0,0,7
Al Taubenberger,,,,,,,,,,,,,0,5,1,5,4,0,1,0,1,0,0,7
Dan Tinney,,,,,,,,,,,,,,0,0,5,4,0,0,0,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,0,7
Bill Heeney,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,187,169,7,6,0,182,180,179,177,176,12,12,8,8,7,6,5,3,2,1,1,0,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Allan Domb,Kendra Brooks,Al Taubenberger,David Oh,Nicolas O'Rourke,Matt Wolfe,Joe Cox,Steve Cherniavsky,Bill Heeney,Clarc King,Dan Tinney,Sherrie Cohen,Maj Toure,Write-In,8
Amanda Green-Hawkins,0,137,0,0,0,139,135,137,135,134,2,3,2,2,1,0,0,0,0,0,1,0,0,8
Daniel D Mccaffery,,2,1,0,0,136,131,131,131,130,2,3,2,2,1,1,0,0,1,0,1,0,0,8
Megan Mccarthy King,,,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,8
Christylee Peck,,,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Derek S Green,,,,,,0,137,138,137,136,3,2,2,2,0,1,0,0,1,0,0,0,0,8
Helen Gym,,,,,,,0,137,137,134,3,1,2,2,1,0,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,0,135,134,2,1,3,2,1,0,0,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,,,,0,133,3,1,1,2,1,0,0,0,0,0,0,0,0,8
Allan Domb,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,0,0,0,4,0,0,0,0,0,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,,0,2,0,2,0,0,1,0,1,0,0,0,8
David Oh,,,,,,,,,,,,,0,0,2,0,0,1,0,1,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,144,142,2,1,0,144,141,141,140,136,5,4,4,4,3,2,2,1,1,1,1,0,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Sherrie Cohen,Dan Tinney,Joe Cox,Bill Heeney,Matt Wolfe,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,9
Amanda Green-Hawkins,0,223,1,2,0,193,190,187,187,177,67,54,13,5,8,1,9,2,1,1,3,2,0,9
Daniel D Mccaffery,,0,5,1,0,191,191,185,184,176,68,56,14,7,9,3,9,2,3,3,3,2,0,9
Megan Mccarthy King,,,0,3,0,4,4,4,3,3,2,2,4,5,0,4,0,4,5,1,0,0,0,9
Christylee Peck,,,,0,0,2,2,1,1,2,1,1,4,3,0,4,0,4,3,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,0,180,175,176,165,45,35,7,1,5,2,4,0,0,3,2,0,0,9
Helen Gym,,,,,,,0,166,166,169,40,32,10,3,6,2,5,0,0,4,1,1,0,9
Derek S Green,,,,,,,,0,176,163,30,20,10,4,3,2,3,0,1,1,2,0,0,9
Katherine Gilmore Richardson,,,,,,,,,0,154,39,29,4,2,3,1,5,0,0,0,1,0,0,9
Allan Domb,,,,,,,,,,0,23,18,8,6,2,3,3,2,1,1,0,1,0,9
Kendra Brooks,,,,,,,,,,,0,60,5,1,8,0,6,0,0,3,2,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,0,4,1,5,0,3,1,1,2,1,0,0,9
David Oh,,,,,,,,,,,,,1,9,0,5,1,5,6,0,0,1,0,9
Al Taubenberger,,,,,,,,,,,,,,0,0,6,0,6,7,1,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,0,1,3,0,0,2,2,0,0,9
Dan Tinney,,,,,,,,,,,,,,,,0,0,5,5,2,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,9
Bill Heeney,,,,,,,,,,,,,,,,,,0,6,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,1,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,240,237,9,6,0,204,201,197,195,183,75,61,21,12,10,9,9,7,7,5,4,2,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Helen Gym,Allan Domb,Kendra Brooks,Nicolas O'Rourke,Bill Heeney,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Maj Toure,Sherrie Cohen,Joe Cox,Steve Cherniavsky,Clarc King,Write-In,10
