col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 8th District,,,Judge Of The Municipal Court,,All
,Cindy Bass,Greg Paulmier,Write-In,David H Conroy,Write-In,All
Cindy Bass,27,0,0,419,0,All
Greg Paulmier,,1,0,12,0,All
Write-In,,,0,0,0,All
David H Conroy,,,,9,0,All
Write-In,,,,,0,All
Total,446,13,0,440,0,All
,District Council 8th District,,,Judge Of The Municipal Court,,13
,Cindy Bass,Greg Paulmier,Write-In,David H Conroy,Write-In,13
Cindy Bass,13,0,0,123,0,13
Greg Paulmier,,0,0,6,0,13
Write-In,,,0,0,0,13
David H Conroy,,,,5,0,13
Write-In,,,,,0,13
Total,136,6,0,134,0,13
,District Council 8th District,,,Judge Of The Municipal Court,,17
,Cindy Bass,Greg Paulmier,Write-In,David H Conroy,Write-In,17
Cindy Bass,4,0,0,102,0,17
Greg Paulmier,,1,0,1,0,17
Write-In,,,0,0,0,17
David H Conroy,,,,3,0,17
Write-In,,,,,0,17
Total,106,2,0,106,0,17
,District Council 8th District,,,Judge Of The Municipal Court,,20
,Cindy Bass,Greg Paulmier,Write-In,David H Conroy,Write-In,20
Cindy Bass,7,0,0,126,0,20
Greg Paulmier,,0,0,3,0,20
Write-In,,,0,0,0,20
David H Conroy,,,,0,0,20
Write-In,,,,,0,20
Total,133,3,0,129,0,20
,District Council 8th District,,,Judge Of The Municipal Court,,21
,Cindy Bass,Greg Paulmier,Write-In,David H Conroy,Write-In,21
Cindy Bass,3,0,0,68,0,21
Greg Paulmier,,0,0,2,0,21
Write-In,,,0,0,0,21
David H Conroy,,,,1,0,21
Write-In,,,,,0,21
Total,71,2,0,71,0,21
