col_1,col_2,col_3,col_4,col_5,col_6,division
,Mayor,,,Sheriff,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,All
Jim Kenney,453,0,0,"4,291",8,All
Billy Ciancaglini,,481,0,168,2,All
Write-In,,,7,13,0,All
Rochelle Bilal,,,,73,0,All
Write-In,,,,,0,All
Total,"4,752",651,20,"4,545",10,All
,Sheriff,,Mayor,,,1
,Rochelle Bilal,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,1
Rochelle Bilal,4,0,303,15,2,1
Write-In,,0,1,0,0,1
Jim Kenney,,,18,0,0,1
Billy Ciancaglini,,,,33,0,1
Write-In,,,,,0,1
Total,324,1,322,48,2,1
,Mayor,,,Sheriff,,2
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,2
Jim Kenney,33,0,0,245,0,2
Billy Ciancaglini,,41,0,16,1,2
Write-In,,,0,1,0,2
Rochelle Bilal,,,,4,0,2
Write-In,,,,,0,2
Total,278,58,1,266,1,2
,Mayor,,,Sheriff,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,3
Jim Kenney,10,0,0,260,2,3
Billy Ciancaglini,,23,0,6,0,3
Write-In,,,0,1,0,3
Rochelle Bilal,,,,2,0,3
Write-In,,,,,0,3
Total,272,29,1,269,2,3
,Sheriff,,Mayor,,,4
,Rochelle Bilal,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,4
Rochelle Bilal,2,0,176,7,0,4
Write-In,,0,1,0,0,4
Jim Kenney,,,4,0,0,4
Billy Ciancaglini,,,,21,0,4
Write-In,,,,,0,4
Total,185,1,181,28,0,4
,Mayor,,,Sheriff,,5
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,5
Jim Kenney,21,0,0,198,0,5
Billy Ciancaglini,,40,0,7,0,5
Write-In,,,1,0,0,5
Rochelle Bilal,,,,4,0,5
Write-In,,,,,0,5
Total,219,47,1,209,0,5
,Mayor,,,Sheriff,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,6
Jim Kenney,64,0,0,365,0,6
Billy Ciancaglini,,60,0,12,0,6
Write-In,,,0,0,0,6
Rochelle Bilal,,,,13,0,6
Write-In,,,,,0,6
Total,429,72,0,390,0,6
,Mayor,,,Sheriff,,7
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,7
Jim Kenney,18,0,0,255,1,7
Billy Ciancaglini,,12,0,14,0,7
Write-In,,,0,1,0,7
Rochelle Bilal,,,,3,0,7
Write-In,,,,,0,7
Total,274,26,1,273,1,7
,Mayor,,,Sheriff,,8
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,8
Jim Kenney,26,0,0,199,1,8
Billy Ciancaglini,,28,0,8,0,8
Write-In,,,0,0,0,8
Rochelle Bilal,,,,5,0,8
Write-In,,,,,0,8
Total,226,36,0,212,1,8
,Mayor,,,Sheriff,,9
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,9
Jim Kenney,26,0,0,210,0,9
Billy Ciancaglini,,30,0,11,0,9
Write-In,,,1,0,0,9
Rochelle Bilal,,,,2,0,9
Write-In,,,,,0,9
Total,236,41,1,223,0,9
,Mayor,,,Sheriff,,10
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,10
Jim Kenney,16,0,0,235,0,10
Billy Ciancaglini,,6,0,5,0,10
Write-In,,,0,2,0,10
Rochelle Bilal,,,,5,0,10
Write-In,,,,,0,10
Total,251,11,2,247,0,10
,Mayor,,,Sheriff,,11
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,11
Jim Kenney,17,0,0,143,0,11
Billy Ciancaglini,,10,0,3,0,11
Write-In,,,0,1,0,11
Rochelle Bilal,,,,4,0,11
Write-In,,,,,0,11
Total,160,13,1,151,0,11
,Mayor,,,Sheriff,,12
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,12
Jim Kenney,33,0,0,206,0,12
Billy Ciancaglini,,28,0,9,1,12
Write-In,,,0,0,0,12
Rochelle Bilal,,,,0,0,12
Write-In,,,,,0,12
Total,239,38,0,215,1,12
,Mayor,,,Sheriff,,13
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,13
Jim Kenney,24,0,0,191,0,13
Billy Ciancaglini,,12,0,5,0,13
Write-In,,,1,1,0,13
Rochelle Bilal,,,,4,0,13
Write-In,,,,,0,13
Total,215,17,2,201,0,13
,Mayor,,,Sheriff,,14
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,14
Jim Kenney,19,0,0,217,0,14
Billy Ciancaglini,,28,0,9,0,14
Write-In,,,2,2,0,14
Rochelle Bilal,,,,6,0,14
Write-In,,,,,0,14
Total,236,37,4,234,0,14
,Mayor,,,Sheriff,,15
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,15
Jim Kenney,13,0,0,169,0,15
Billy Ciancaglini,,11,0,6,0,15
Write-In,,,0,1,0,15
Rochelle Bilal,,,,1,0,15
Write-In,,,,,0,15
Total,182,17,1,177,0,15
,Mayor,,,Sheriff,,16
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,16
Jim Kenney,33,0,0,230,1,16
Billy Ciancaglini,,15,0,12,0,16
Write-In,,,0,0,0,16
Rochelle Bilal,,,,6,0,16
Write-In,,,,,0,16
Total,264,27,0,248,1,16
,Mayor,,,Sheriff,,17
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,17
Jim Kenney,28,0,0,233,1,17
Billy Ciancaglini,,26,0,8,0,17
Write-In,,,1,0,0,17
Rochelle Bilal,,,,4,0,17
Write-In,,,,,0,17
Total,262,34,1,245,1,17
,Mayor,,,Sheriff,,18
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,18
Jim Kenney,26,0,0,247,0,18
Billy Ciancaglini,,27,0,11,0,18
Write-In,,,1,0,0,18
Rochelle Bilal,,,,0,0,18
Write-In,,,,,0,18
Total,273,38,1,258,0,18
,Mayor,,,Sheriff,,19
,Jim Kenney,Billy Ciancaglini,Write-In,Rochelle Bilal,Write-In,19
Jim Kenney,24,0,0,209,0,19
Billy Ciancaglini,,30,0,4,0,19
Write-In,,,0,1,0,19
Rochelle Bilal,,,,4,0,19
Write-In,,,,,0,19
Total,233,34,1,218,0,19
