col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court,,,,,District Council 2nd District,,,All
,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,Michael Bradley,Kenyatta Johnson,Write-In,All
Daniel D Mccaffery,81,191,65,"1,513",0,342,"1,566",12,All
Megan Mccarthy King,,40,"1,637",15,0,"1,615",179,0,All
Christylee Peck,,,13,20,0,"1,513",117,0,All
Amanda Green-Hawkins,,,,13,0,151,"1,372",8,All
Write-In,,,,,0,0,1,0,All
Michael Bradley,,,,,,186,0,0,All
Kenyatta Johnson,,,,,,,103,0,All
Write-In,,,,,,,,2,All
Total,"2,114","1,962","1,767","1,633",1,"2,083","1,856",14,All
,Judge Of The Superior Court,,,,,District Council 2nd District,,,1
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Michael Bradley,Kenyatta Johnson,Write-In,1
Megan Mccarthy King,4,76,7,0,0,76,4,0,1
Christylee Peck,,1,0,1,0,71,1,0,1
Daniel D Mccaffery,,,5,29,0,13,28,0,1
Amanda Green-Hawkins,,,,0,0,7,25,0,1
Write-In,,,,,0,0,0,0,1
Michael Bradley,,,,,,6,0,0,1
Kenyatta Johnson,,,,,,,4,0,1
Write-In,,,,,,,,0,1
Total,93,80,48,32,0,93,38,0,1
,District Council 2nd District,,,Judge Of The Superior Court,,,,,2
,Michael Bradley,Kenyatta Johnson,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,2
Michael Bradley,12,0,0,148,139,19,5,0,2
Kenyatta Johnson,,3,0,7,5,56,51,1,2
Write-In,,,0,0,0,0,0,0,2
Megan Mccarthy King,,,,3,143,7,2,0,2
Christylee Peck,,,,,0,3,0,0,2
Daniel D Mccaffery,,,,,,5,51,0,2
Amanda Green-Hawkins,,,,,,,0,0,2
Write-In,,,,,,,,0,2
Total,175,71,0,163,148,81,58,1,2
,District Council 2nd District,,,Judge Of The Superior Court,,,,,3
,Michael Bradley,Kenyatta Johnson,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,3
Michael Bradley,24,0,0,109,108,20,6,0,3
Kenyatta Johnson,,0,0,8,8,43,36,0,3
Write-In,,,0,0,0,0,0,0,3
Megan Mccarthy King,,,,3,108,9,0,0,3
Christylee Peck,,,,,0,7,0,0,3
Daniel D Mccaffery,,,,,,2,43,0,3
Amanda Green-Hawkins,,,,,,,0,0,3
Write-In,,,,,,,,0,3
Total,151,50,0,123,118,69,45,0,3
,Judge Of The Superior Court,,,,,District Council 2nd District,,,4
,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,Michael Bradley,Kenyatta Johnson,Write-In,4
Megan Mccarthy King,1,83,7,1,0,74,7,0,4
Christylee Peck,,0,2,0,0,66,5,0,4
Daniel D Mccaffery,,,5,40,0,10,43,0,4
Amanda Green-Hawkins,,,,0,0,3,38,0,4
Write-In,,,,,0,0,0,0,4
Michael Bradley,,,,,,12,0,0,4
Kenyatta Johnson,,,,,,,5,0,4
Write-In,,,,,,,,0,4
Total,97,85,62,42,0,93,54,0,4
,District Council 2nd District,,,Judge Of The Superior Court,,,,,5
,Michael Bradley,Kenyatta Johnson,Write-In,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,5
Michael Bradley,10,0,0,75,14,66,3,0,5
Kenyatta Johnson,,8,0,8,60,1,53,0,5
Write-In,,,0,0,0,0,0,0,5
Megan Mccarthy King,,,,2,13,66,1,0,5
Daniel D Mccaffery,,,,,2,4,52,0,5
Christylee Peck,,,,,,0,0,0,5
Amanda Green-Hawkins,,,,,,,1,0,5
Write-In,,,,,,,,0,5
Total,94,74,0,88,80,71,58,0,5
,District Council 2nd District,,,Judge Of The Superior Court,,,,,6
,Michael Bradley,Kenyatta Johnson,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,6
Michael Bradley,11,0,0,133,122,29,7,0,6
Kenyatta Johnson,,3,0,13,2,68,54,0,6
Write-In,,,0,0,0,0,0,0,6
Megan Mccarthy King,,,,5,125,22,2,0,6
Christylee Peck,,,,,1,3,3,0,6
Daniel D Mccaffery,,,,,,8,59,0,6
Amanda Green-Hawkins,,,,,,,0,0,6
Write-In,,,,,,,,0,6
Total,164,79,0,160,133,112,67,0,6
,District Council 2nd District,,,Judge Of The Superior Court,,,,,7
,Michael Bradley,Kenyatta Johnson,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,7
Michael Bradley,10,0,0,87,84,9,2,0,7
Kenyatta Johnson,,3,0,8,5,61,52,0,7
Write-In,,,0,0,0,0,0,0,7
Megan Mccarthy King,,,,3,86,8,0,0,7
Christylee Peck,,,,,0,3,0,0,7
Daniel D Mccaffery,,,,,,4,50,0,7
Amanda Green-Hawkins,,,,,,,2,0,7
Write-In,,,,,,,,0,7
Total,104,73,0,99,91,76,57,0,7
,Judge Of The Superior Court,,,,,District Council 2nd District,,,8
,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,Michael Bradley,Kenyatta Johnson,Write-In,8
Megan Mccarthy King,4,12,85,1,0,88,7,0,8
Daniel D Mccaffery,,3,3,63,0,18,69,0,8
Christylee Peck,,,0,0,0,78,6,0,8
