col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Crystal B Powell,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,All
Amanda Green-Hawkins,17,"1,590",9,6,0,"1,655","1,623","1,601","1,602","1,596","1,589","1,581",1,All
Daniel D Mccaffery,,8,8,2,0,"1,604","1,590","1,580","1,572","1,570","1,570","1,565",1,All
Megan Mccarthy King,,,4,22,0,22,19,21,20,22,18,20,0,All
Christylee Peck,,,,0,0,12,10,12,13,9,9,9,0,All
Write-In,,,,,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,,5,"1,641","1,623","1,621","1,619","1,610","1,605",0,All
Crystal B Powell,,,,,,,3,"1,619","1,617","1,611","1,602","1,601",0,All
Jennifer Schultz,,,,,,,,1,"1,609","1,600","1,598","1,597",0,All
Carmella Jacquinto,,,,,,,,,0,"1,607","1,597","1,597",0,All
Joshua Roberts,,,,,,,,,,0,"1,593","1,597",0,All
Anthony Kyriakakis,,,,,,,,,,,1,"1,597",0,All
James C Crumlish,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,0,All
Total,"1,712","1,651",49,32,0,"1,707","1,667","1,646","1,638","1,632","1,621","1,619",1,All
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,1
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Crystal B Powell,Jennifer Schultz,Tiffany Palmer,Carmella Jacquinto,Joshua Roberts,Anthony Kyriakakis,James C Crumlish,Write-In,1
Amanda Green-Hawkins,1,77,0,0,0,78,79,78,77,78,76,75,0,1
Daniel D Mccaffery,,0,0,0,0,78,77,78,76,76,77,77,0,1
Christylee Peck,,,0,0,0,0,0,0,0,0,0,0,0,1
Megan Mccarthy King,,,,0,0,0,0,0,0,0,0,0,0,1
Write-In,,,,,0,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,0,78,77,77,76,76,76,0,1
Jennifer Schultz,,,,,,,0,78,76,76,76,75,0,1
Tiffany Palmer,,,,,,,,0,75,76,77,76,0,1
Carmella Jacquinto,,,,,,,,,0,75,75,75,0,1
Joshua Roberts,,,,,,,,,,0,76,75,0,1
Anthony Kyriakakis,,,,,,,,,,,0,76,0,1
James C Crumlish,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,0,1
Total,83,79,0,0,0,79,79,79,78,78,77,77,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,2
,Crystal B Powell,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,James C Crumlish,Joshua Roberts,Write-In,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,2
Crystal B Powell,0,102,99,100,99,98,99,0,101,100,2,0,0,2
Tiffany Palmer,,0,98,100,99,98,99,0,99,99,2,0,0,2
Anthony Kyriakakis,,,0,99,99,98,97,0,100,99,1,0,0,2
Carmella Jacquinto,,,,0,100,97,98,0,98,98,2,0,0,2
