col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Jennifer Schultz,Anthony Kyriakakis,Joshua Roberts,James C Crumlish,Write-In,All
Omar Sabir,8,"1,892",6,0,"1,899","1,886","1,891","1,881","1,883","1,882","1,877",0,All
Lisa Deeley,,5,4,0,"1,880","1,875","1,873","1,874","1,858","1,863","1,864",0,All
Al Schmidt,,,37,0,10,9,7,10,9,9,8,0,All
Write-In,,,,0,0,0,0,0,0,0,0,0,All
Tiffany Palmer,,,,,3,"1,903","1,903","1,898","1,889","1,891","1,885",0,All
Crystal B Powell,,,,,,2,"1,894","1,887","1,881","1,888","1,884",0,All
Carmella Jacquinto,,,,,,,0,"1,891","1,886","1,886","1,886",0,All
Jennifer Schultz,,,,,,,,2,"1,880","1,881","1,881",0,All
Anthony Kyriakakis,,,,,,,,,2,"1,881","1,880",0,All
Joshua Roberts,,,,,,,,,,0,"1,881",0,All
James C Crumlish,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,0,All
Total,"1,956","1,927",52,0,"1,938","1,919","1,918","1,913","1,903","1,903","1,894",0,All
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,1
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,Crystal B Powell,James C Crumlish,Joshua Roberts,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,1
Tiffany Palmer,0,59,59,58,58,58,57,0,60,58,0,0,1
Jennifer Schultz,,0,59,59,58,59,58,0,58,57,1,0,1
Anthony Kyriakakis,,,0,58,57,58,57,0,58,57,1,0,1
Carmella Jacquinto,,,,0,58,59,57,0,57,56,1,0,1
Crystal B Powell,,,,,1,58,57,0,57,56,0,0,1
James C Crumlish,,,,,,0,57,0,57,56,1,0,1
Joshua Roberts,,,,,,,0,0,58,57,0,0,1
Write-In,,,,,,,,0,0,0,0,0,1
Omar Sabir,,,,,,,,,0,59,0,0,1
Lisa Deeley,,,,,,,,,,0,0,0,1
Al Schmidt,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,0,1
Total,62,61,60,59,59,59,58,0,61,59,1,0,1
,City Commissioners,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tiffany Palmer,Crystal B Powell,Carmella Jacquinto,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,James C Crumlish,Write-In,2
Lisa Deeley,1,96,0,0,97,96,93,93,93,93,91,0,2
