col_1,col_2,col_3,col_4,col_5,division
,Sheriff,,District Council 3rd District,,All
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,All
Rochelle Bilal,160,0,"3,378",2,All
Write-In,,2,5,0,All
Jamie Gauthier,,,146,0,All
Write-In,,,,4,All
Total,"3,540",7,"3,529",6,All
,Sheriff,,District Council 3rd District,,1
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,1
Rochelle Bilal,10,0,127,0,1
Write-In,,0,0,0,1
Jamie Gauthier,,,6,0,1
Write-In,,,,1,1
Total,137,0,133,1,1
,Sheriff,,District Council 3rd District,,2
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,2
Rochelle Bilal,13,0,182,0,2
Write-In,,1,0,0,2
Jamie Gauthier,,,7,0,2
Write-In,,,,0,2
Total,195,1,189,0,2
,District Council 3rd District,,Sheriff,,3
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,3
Jamie Gauthier,8,0,104,1,3
Write-In,,0,0,0,3
Rochelle Bilal,,,8,0,3
Write-In,,,,0,3
Total,113,0,112,1,3
,District Council 3rd District,,Sheriff,,4
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,4
Jamie Gauthier,5,0,133,0,4
Write-In,,0,0,0,4
Rochelle Bilal,,,5,0,4
Write-In,,,,0,4
Total,138,0,138,0,4
,Sheriff,,District Council 3rd District,,5
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,5
Rochelle Bilal,10,0,151,0,5
Write-In,,0,0,0,5
Jamie Gauthier,,,9,0,5
Write-In,,,,0,5
Total,161,0,160,0,5
,Sheriff,,District Council 3rd District,,6
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,6
Rochelle Bilal,2,0,109,0,6
Write-In,,0,0,0,6
Jamie Gauthier,,,1,0,6
Write-In,,,,0,6
Total,111,0,110,0,6
,District Council 3rd District,,Sheriff,,7
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,7
Jamie Gauthier,4,0,139,0,7
Write-In,,0,0,0,7
Rochelle Bilal,,,4,0,7
Write-In,,,,0,7
Total,143,0,143,0,7
,District Council 3rd District,,Sheriff,,8
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,8
Jamie Gauthier,4,0,154,0,8
Write-In,,0,0,0,8
Rochelle Bilal,,,4,0,8
Write-In,,,,0,8
Total,158,0,158,0,8
,Sheriff,,District Council 3rd District,,9
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,9
Rochelle Bilal,25,0,288,1,9
Write-In,,0,0,0,9
Jamie Gauthier,,,12,0,9
Write-In,,,,0,9
Total,314,0,300,1,9
,District Council 3rd District,,Sheriff,,10
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,10
Jamie Gauthier,7,0,130,1,10
Write-In,,0,0,0,10
Rochelle Bilal,,,3,0,10
Write-In,,,,1,10
Total,138,0,133,2,10
,Sheriff,,District Council 3rd District,,11
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,11
Rochelle Bilal,6,0,159,0,11
Write-In,,0,0,0,11
Jamie Gauthier,,,4,0,11
Write-In,,,,0,11
Total,165,0,163,0,11
,District Council 3rd District,,Sheriff,,12
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,12
Jamie Gauthier,11,0,145,0,12
Write-In,,0,1,0,12
Rochelle Bilal,,,5,0,12
Write-In,,,,0,12
Total,156,1,151,0,12
,Sheriff,,District Council 3rd District,,13
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,13
Rochelle Bilal,7,0,128,0,13
Write-In,,0,0,0,13
Jamie Gauthier,,,5,0,13
Write-In,,,,1,13
Total,135,0,133,1,13
,Sheriff,,District Council 3rd District,,14
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,14
Rochelle Bilal,7,0,169,0,14
Write-In,,0,0,0,14
Jamie Gauthier,,,5,0,14
Write-In,,,,0,14
Total,176,0,174,0,14
,District Council 3rd District,,Sheriff,,15
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,15
Jamie Gauthier,11,0,148,0,15
Write-In,,0,0,0,15
Rochelle Bilal,,,6,0,15
Write-In,,,,0,15
Total,159,0,154,0,15
,District Council 3rd District,,Sheriff,,16
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,16
Jamie Gauthier,5,0,148,0,16
Write-In,,0,0,0,16
Rochelle Bilal,,,3,0,16
Write-In,,,,0,16
Total,153,0,151,0,16
,Sheriff,,District Council 3rd District,,17
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,17
Rochelle Bilal,8,0,162,0,17
Write-In,,0,0,0,17
Jamie Gauthier,,,4,0,17
Write-In,,,,0,17
Total,170,0,166,0,17
,Sheriff,,District Council 3rd District,,18
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,18
Rochelle Bilal,9,0,157,0,18
Write-In,,0,0,0,18
Jamie Gauthier,,,6,0,18
Write-In,,,,0,18
Total,166,0,163,0,18
,District Council 3rd District,,Sheriff,,19
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,19
Jamie Gauthier,4,0,143,0,19
Write-In,,0,0,0,19
Rochelle Bilal,,,4,0,19
Write-In,,,,0,19
Total,147,0,147,0,19
,District Council 3rd District,,Sheriff,,20
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,20
Jamie Gauthier,15,0,137,0,20
Write-In,,0,0,0,20
Rochelle Bilal,,,3,0,20
Write-In,,,,0,20
Total,152,0,140,0,20
,Sheriff,,District Council 3rd District,,21
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,21
Rochelle Bilal,4,0,93,0,21
Write-In,,0,0,0,21
Jamie Gauthier,,,3,0,21
Write-In,,,,0,21
Total,97,0,96,0,21
,District Council 3rd District,,Sheriff,,22
,Jamie Gauthier,Write-In,Rochelle Bilal,Write-In,22
Jamie Gauthier,7,0,114,3,22
Write-In,,0,0,0,22
Rochelle Bilal,,,6,0,22
Write-In,,,,0,22
Total,124,0,120,3,22
,Sheriff,,District Council 3rd District,,23
,Rochelle Bilal,Write-In,Jamie Gauthier,Write-In,23
Rochelle Bilal,8,0,158,0,23
Write-In,,0,0,0,23
Jamie Gauthier,,,3,0,23
Write-In,,,,2,23
Total,166,0,161,2,23
