col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Derek S Green,,,,,,0,63,56,61,55,19,16,2,1,1,0,1,1,0,0,0,1,0,4
Isaiah Thomas,,,,,,,0,61,64,54,21,19,1,1,0,0,1,0,0,0,0,1,0,4
Helen Gym,,,,,,,,2,57,53,16,17,3,2,2,1,1,1,0,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,,0,51,16,15,2,0,0,0,1,0,0,0,0,1,0,4
Allan Domb,,,,,,,,,,0,9,7,0,2,0,1,0,1,0,0,0,0,0,4
Kendra Brooks,,,,,,,,,,,1,36,5,1,3,1,2,1,0,0,0,1,0,4
Nicolas O'Rourke,,,,,,,,,,,,0,5,1,3,1,1,1,0,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
David Oh,,,,,,,,,,,,,,0,0,2,0,1,1,1,1,0,0,4
Joe Cox,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,4
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,,,,,,,0,1,1,0,0,4
Bill Heeney,,,,,,,,,,,,,,,,,,,,0,1,0,0,4
Dan Tinney,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,90,84,3,3,0,74,74,73,70,62,45,38,7,4,3,3,2,2,1,1,1,1,0,4
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Kendra Brooks,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Nicolas O'Rourke,Allan Domb,David Oh,Matt Wolfe,Sherrie Cohen,Dan Tinney,Joe Cox,Al Taubenberger,Bill Heeney,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,5
Daniel D Mccaffery,0,111,5,4,0,112,85,83,75,78,72,43,8,6,11,3,10,2,0,5,3,2,0,5
Amanda Green-Hawkins,,0,2,1,0,103,81,80,69,67,68,42,3,4,11,2,10,3,1,4,3,2,0,5
Megan Mccarthy King,,,0,7,0,5,5,1,5,5,4,2,8,8,1,7,1,6,6,4,2,0,0,5
Christylee Peck,,,,0,0,4,3,0,4,3,2,3,8,8,0,7,0,6,6,2,0,0,0,5
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Helen Gym,,,,,,0,81,79,73,73,67,44,6,5,8,3,6,3,1,4,2,1,0,5
Kendra Brooks,,,,,,,0,52,45,42,76,11,3,2,10,3,9,1,1,5,3,2,0,5
Isaiah Thomas,,,,,,,,0,57,58,44,35,1,0,6,1,3,2,0,1,1,0,0,5
Katherine Gilmore Richardson,,,,,,,,,0,56,37,38,4,1,3,3,2,2,1,2,1,0,0,5
Derek S Green,,,,,,,,,,0,33,34,5,3,6,2,3,1,0,2,2,0,0,5
Nicolas O'Rourke,,,,,,,,,,,0,5,1,1,7,0,7,0,0,4,2,2,0,5
Allan Domb,,,,,,,,,,,,0,6,5,0,4,2,2,0,1,1,0,0,5
David Oh,,,,,,,,,,,,,0,9,1,7,0,8,7,2,0,0,0,5
Matt Wolfe,,,,,,,,,,,,,,0,0,7,2,7,7,2,0,0,0,5
Sherrie Cohen,,,,,,,,,,,,,,,1,0,5,0,0,1,1,0,0,5
Dan Tinney,,,,,,,,,,,,,,,,0,0,7,6,1,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,,,0,1,0,3,2,2,0,5
Al Taubenberger,,,,,,,,,,,,,,,,,,0,8,1,0,0,0,5
Bill Heeney,,,,,,,,,,,,,,,,,,,0,1,0,0,0,5
Maj Toure,,,,,,,,,,,,,,,,,,,,0,2,0,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,1,0,5
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,125,118,16,12,0,122,94,87,84,82,78,48,15,15,13,12,12,11,8,8,5,2,0,5
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,6
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Al Taubenberger,Matt Wolfe,Sherrie Cohen,Clarc King,Maj Toure,Bill Heeney,Dan Tinney,Steve Cherniavsky,Write-In,6
Amanda Green-Hawkins,1,111,3,1,0,108,96,96,84,66,55,49,5,8,1,1,5,3,3,0,0,1,0,6
Daniel D Mccaffery,,0,3,1,0,100,91,88,78,63,48,46,4,7,2,1,2,2,1,0,0,1,0,6
Megan Mccarthy King,,,0,3,0,4,4,5,3,3,2,1,4,0,4,3,1,0,0,2,2,0,0,6
Christylee Peck,,,,0,0,0,1,1,1,0,1,1,2,0,3,3,0,0,0,2,2,0,0,6
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Helen Gym,,,,,,0,94,93,77,66,47,43,3,4,1,0,4,1,2,0,0,0,0,6
Isaiah Thomas,,,,,,,0,86,77,61,37,34,2,3,1,0,0,0,1,0,0,0,0,6
Katherine Gilmore Richardson,,,,,,,,0,78,66,33,29,3,1,1,0,3,0,1,0,0,0,0,6
Derek S Green,,,,,,,,,0,66,22,18,4,2,3,3,2,0,1,0,0,0,0,6
Allan Domb,,,,,,,,,,0,7,5,4,0,2,2,1,1,1,0,0,0,0,6
Kendra Brooks,,,,,,,,,,,0,56,3,8,0,2,5,3,2,0,0,1,0,6
Nicolas O'Rourke,,,,,,,,,,,,0,1,7,0,2,3,2,1,0,0,1,0,6
David Oh,,,,,,,,,,,,,1,0,5,3,1,1,1,2,2,0,0,6
Joe Cox,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,6
Al Taubenberger,,,,,,,,,,,,,,,0,4,0,0,0,2,2,0,0,6
Matt Wolfe,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,6
Clarc King,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,6
Maj Toure,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Bill Heeney,,,,,,,,,,,,,,,,,,,,0,2,0,0,6
Dan Tinney,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,124,115,9,5,0,114,102,100,89,71,63,57,10,8,6,6,5,3,3,2,2,1,0,6
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,7
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Isaiah Thomas,Kendra Brooks,Katherine Gilmore Richardson,Nicolas O'Rourke,Derek S Green,Allan Domb,Matt Wolfe,David Oh,Sherrie Cohen,Al Taubenberger,Bill Heeney,Joe Cox,Dan Tinney,Maj Toure,Clarc King,Steve Cherniavsky,Write-In,7
Daniel D Mccaffery,0,171,2,1,0,158,134,133,124,118,83,69,10,7,9,2,0,8,0,2,1,0,0,7
Amanda Green-Hawkins,,0,1,2,0,159,137,128,127,113,87,73,9,6,10,2,0,8,0,2,1,0,0,7
Megan Mccarthy King,,,1,11,0,4,2,4,3,4,1,2,11,4,0,5,8,0,5,0,0,0,0,7
Christylee Peck,,,,0,0,3,3,3,2,3,2,3,10,4,1,5,7,0,4,0,0,0,0,7
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Helen Gym,,,,,,0,133,123,120,112,84,70,9,4,8,2,0,6,0,1,0,0,0,7
Isaiah Thomas,,,,,,,0,94,109,86,74,65,3,4,5,1,0,2,0,0,0,0,0,7
Kendra Brooks,,,,,,,,0,84,131,44,24,7,5,10,1,0,8,0,1,1,0,0,7
Katherine Gilmore Richardson,,,,,,,,,0,77,70,55,7,2,4,1,0,2,0,1,0,0,0,7
Nicolas O'Rourke,,,,,,,,,,0,33,15,6,1,6,1,0,8,0,0,1,0,0,7
Derek S Green,,,,,,,,,,,0,59,2,6,6,1,0,0,0,1,0,0,0,7
Allan Domb,,,,,,,,,,,,0,3,3,1,0,0,0,0,0,0,0,0,7
Matt Wolfe,,,,,,,,,,,,,0,4,1,5,8,1,5,1,0,0,0,7
David Oh,,,,,,,,,,,,,,0,0,5,4,0,4,0,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,7
Al Taubenberger,,,,,,,,,,,,,,,,1,5,0,4,0,0,0,0,7
Bill Heeney,,,,,,,,,,,,,,,,,0,0,5,0,0,0,0,7
Joe Cox,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,7
Dan Tinney,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Maj Toure,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,185,184,16,14,0,178,148,148,135,132,97,79,22,11,11,8,8,8,5,2,1,0,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Amanda Green-Hawkins,Daniel D Mccaffery,Christylee Peck,Megan Mccarthy King,Write-In,Helen Gym,Nicolas O'Rourke,Kendra Brooks,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,David Oh,Joe Cox,Al Taubenberger,Bill Heeney,Maj Toure,Matt Wolfe,Sherrie Cohen,Dan Tinney,Steve Cherniavsky,Write-In,Clarc King,8
Amanda Green-Hawkins,0,47,1,0,0,44,40,39,34,34,20,18,3,3,0,0,0,0,1,0,1,0,0,8
Daniel D Mccaffery,,0,0,0,0,43,39,38,35,33,21,19,3,3,0,0,1,0,2,0,0,0,0,8
Christylee Peck,,,0,2,0,1,1,0,0,1,0,0,1,1,2,2,1,2,0,1,1,1,0,8
Megan Mccarthy King,,,,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,0,1,0,1,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Helen Gym,,,,,,0,36,34,30,30,16,18,3,3,0,0,0,0,1,0,1,0,0,8
Nicolas O'Rourke,,,,,,,0,37,25,25,11,10,3,3,0,0,0,0,1,0,1,0,0,8
Kendra Brooks,,,,,,,,0,25,24,11,11,3,2,0,0,0,0,1,0,0,0,0,8
Isaiah Thomas,,,,,,,,,0,24,20,14,0,1,0,0,1,0,1,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,,,,,0,17,13,1,2,0,0,0,0,0,0,1,0,0,8
Derek S Green,,,,,,,,,,,0,9,0,2,0,0,1,0,1,0,0,0,0,8
Allan Domb,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,8
David Oh,,,,,,,,,,,,,0,0,1,1,1,1,1,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,0,0,0,1,0,1,0,1,0,0,8
Al Taubenberger,,,,,,,,,,,,,,,0,2,1,2,0,1,0,1,0,8
Bill Heeney,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,0,8
Maj Toure,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,,,,,,,,,0,0,1,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,49,49,3,2,0,45,40,39,36,35,22,19,4,4,2,2,2,2,2,1,1,1,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Helen Gym,Katherine Gilmore Richardson,Kendra Brooks,Isaiah Thomas,Nicolas O'Rourke,Derek S Green,Allan Domb,Dan Tinney,Al Taubenberger,Bill Heeney,David Oh,Matt Wolfe,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,9
Daniel D Mccaffery,0,78,1,0,0,71,61,57,56,56,40,31,0,0,0,0,0,4,2,2,1,0,0,9
Amanda Green-Hawkins,,0,0,0,0,69,61,54,55,53,39,32,0,0,0,0,0,4,1,2,1,0,0,9
Megan Mccarthy King,,,0,8,0,1,0,1,1,1,2,1,8,8,7,7,7,0,0,0,0,0,0,9
Christylee Peck,,,,0,0,0,0,0,0,0,1,1,8,8,7,7,7,0,0,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Helen Gym,,,,,,0,56,50,50,49,34,31,1,0,0,0,0,4,2,2,1,0,0,9
Katherine Gilmore Richardson,,,,,,,0,41,44,39,36,27,1,0,0,0,0,1,0,1,0,0,0,9
Kendra Brooks,,,,,,,,0,34,57,18,11,1,0,0,0,0,4,2,2,0,0,0,9
Isaiah Thomas,,,,,,,,,0,34,31,28,0,0,0,0,0,1,0,0,1,0,0,9
Nicolas O'Rourke,,,,,,,,,,0,18,10,0,0,0,0,0,3,2,2,0,0,0,9
Derek S Green,,,,,,,,,,,0,24,1,1,0,1,0,1,1,0,1,0,0,9
Allan Domb,,,,,,,,,,,,0,2,1,0,1,0,0,0,0,1,0,0,9
Dan Tinney,,,,,,,,,,,,,0,8,7,7,7,0,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,,0,7,7,7,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,,,,,0,6,7,0,0,0,0,0,0,9
David Oh,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,81,79,9,8,0,75,63,59,58,58,42,34,9,8,7,7,7,4,2,2,1,0,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
