col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,All
Tiffany Palmer,10,"4,267","4,156","4,137","4,030","3,965","3,618",8,"3,925","3,853",426,12,All
Anthony Kyriakakis,,19,"4,065","4,158","3,955","3,966","3,549",8,"3,852","3,789",441,10,All
Jennifer Schultz,,,6,"3,960","4,001","3,946","3,600",4,"3,836","3,704",381,10,All
James C Crumlish,,,,5,"3,927","3,931","3,516",4,"3,772","3,707",423,4,All
Carmella Jacquinto,,,,,12,"3,916","3,590",5,"3,742","3,640",361,7,All
Joshua Roberts,,,,,,2,"3,528",8,"3,698","3,608",361,5,All
Crystal B Powell,,,,,,,3,1,"3,437","3,316",268,2,All
Write-In,,,,,,,,1,5,4,5,2,All
Lisa Deeley,,,,,,,,,29,"3,766",275,1,All
Omar Sabir,,,,,,,,,,13,178,1,All
Al Schmidt,,,,,,,,,,,366,3,All
Write-In,,,,,,,,,,,,0,All
Total,"4,488","4,418","4,280","4,243","4,142","4,065","3,684",14,"4,271","4,134",951,19,All
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,1
,Anthony Kyriakakis,Tiffany Palmer,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,1
Anthony Kyriakakis,1,292,280,281,265,268,246,0,270,270,28,2,1
Tiffany Palmer,,0,280,279,268,268,252,0,268,267,25,2,1
Jennifer Schultz,,,0,265,265,265,247,0,266,269,23,2,1
James C Crumlish,,,,0,262,266,245,0,258,264,24,0,1
Carmella Jacquinto,,,,,0,264,246,0,254,252,21,0,1
Joshua Roberts,,,,,,0,244,0,253,260,19,0,1
Crystal B Powell,,,,,,,0,0,238,237,16,0,1
Write-In,,,,,,,,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,3,260,16,0,1
Omar Sabir,,,,,,,,,,1,15,0,1
Al Schmidt,,,,,,,,,,,27,1,1
Write-In,,,,,,,,,,,,0,1
Total,307,299,294,285,273,273,252,0,293,292,64,3,1
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,2
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,2
Tiffany Palmer,0,240,234,238,227,221,201,0,220,221,34,0,2
Anthony Kyriakakis,,0,234,229,219,221,198,0,213,212,32,0,2
James C Crumlish,,,2,222,222,221,197,0,209,209,38,0,2
Jennifer Schultz,,,,1,223,221,201,0,211,209,30,0,2
Carmella Jacquinto,,,,,3,217,200,0,206,205,32,0,2
Joshua Roberts,,,,,,0,198,0,200,203,29,0,2
Crystal B Powell,,,,,,,0,0,187,188,19,0,2
Write-In,,,,,,,,0,0,0,0,0,2
Lisa Deeley,,,,,,,,,3,204,23,0,2
Omar Sabir,,,,,,,,,,0,18,0,2
Al Schmidt,,,,,,,,,,,32,0,2
Write-In,,,,,,,,,,,,0,2
Total,258,245,244,243,238,227,205,0,241,233,78,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,3
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Tiffany Palmer,0,258,253,255,249,244,224,1,244,240,23,1,3
Anthony Kyriakakis,,0,249,255,245,241,222,1,234,232,25,1,3
Jennifer Schultz,,,1,247,249,243,222,1,232,234,22,1,3
James C Crumlish,,,,0,245,243,222,1,233,233,24,1,3
Carmella Jacquinto,,,,,0,242,222,1,231,231,21,1,3
Joshua Roberts,,,,,,0,222,1,225,227,22,1,3
Crystal B Powell,,,,,,,0,0,208,210,21,0,3
Write-In,,,,,,,,0,0,0,0,1,3
Omar Sabir,,,,,,,,,0,233,12,0,3
Lisa Deeley,,,,,,,,,,0,11,0,3
Al Schmidt,,,,,,,,,,,19,0,3
Write-In,,,,,,,,,,,,0,3
Total,271,261,259,258,254,246,229,1,259,250,47,1,3
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,4
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Joshua Roberts,James C Crumlish,Carmella Jacquinto,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,4
Tiffany Palmer,1,177,176,169,170,169,155,0,172,159,16,0,4
Anthony Kyriakakis,,0,172,171,171,165,151,0,167,156,16,0,4
Jennifer Schultz,,,0,169,163,169,154,0,167,153,15,0,4
Joshua Roberts,,,,0,165,165,150,0,162,151,16,0,4
James C Crumlish,,,,,0,161,147,0,161,152,15,0,4
Carmella Jacquinto,,,,,,0,151,0,161,149,14,0,4
Crystal B Powell,,,,,,,0,0,152,137,11,0,4
Write-In,,,,,,,,0,1,1,0,0,4
Lisa Deeley,,,,,,,,,0,159,14,0,4
Omar Sabir,,,,,,,,,,0,3,0,4
Al Schmidt,,,,,,,,,,,16,0,4
Write-In,,,,,,,,,,,,0,4
Total,185,180,179,173,171,170,155,1,178,164,36,0,4
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,5
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,5
Tiffany Palmer,2,192,193,190,184,184,161,2,180,177,28,0,5
Anthony Kyriakakis,,0,187,192,183,184,157,3,176,175,32,0,5
Jennifer Schultz,,,0,185,186,182,160,0,179,171,23,0,5
James C Crumlish,,,,1,184,181,156,0,176,171,28,0,5
Carmella Jacquinto,,,,,0,178,159,0,176,170,23,0,5
Joshua Roberts,,,,,,0,157,3,169,167,23,0,5
Crystal B Powell,,,,,,,0,0,152,148,16,0,5
Write-In,,,,,,,,0,0,0,1,0,5
Lisa Deeley,,,,,,,,,2,169,18,0,5
Omar Sabir,,,,,,,,,,0,13,0,5
Al Schmidt,,,,,,,,,,,33,0,5
Write-In,,,,,,,,,,,,0,5
Total,207,202,199,198,195,188,163,3,198,187,74,0,5
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,6
,Anthony Kyriakakis,James C Crumlish,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,6
Anthony Kyriakakis,4,383,380,357,351,351,293,0,345,337,35,0,6
James C Crumlish,,1,379,362,353,349,293,0,348,335,34,0,6
Tiffany Palmer,,,1,361,357,345,294,0,349,336,31,0,6
Jennifer Schultz,,,,2,352,345,293,0,341,324,30,0,6
Carmella Jacquinto,,,,,5,339,295,0,330,317,27,0,6
Joshua Roberts,,,,,,0,284,1,328,313,29,0,6
Crystal B Powell,,,,,,,0,0,278,268,21,0,6
Write-In,,,,,,,,0,0,0,0,0,6
Lisa Deeley,,,,,,,,,4,342,24,0,6
Omar Sabir,,,,,,,,,,1,9,0,6
Al Schmidt,,,,,,,,,,,41,0,6
Write-In,,,,,,,,,,,,0,6
Total,405,402,400,384,373,361,301,1,394,369,88,0,6
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,7
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Crystal B Powell,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,7
Tiffany Palmer,0,254,248,241,243,242,235,0,235,230,19,0,7
Jennifer Schultz,,0,247,242,239,241,237,0,237,225,21,0,7
Anthony Kyriakakis,,,0,234,239,236,236,0,231,223,18,0,7
Crystal B Powell,,,,0,234,237,232,0,231,219,15,0,7
James C Crumlish,,,,,0,237,235,0,230,223,16,0,7
Carmella Jacquinto,,,,,,0,234,0,228,220,15,0,7
Joshua Roberts,,,,,,,0,0,228,218,16,0,7
Write-In,,,,,,,,1,0,0,0,0,7
Lisa Deeley,,,,,,,,,2,231,11,0,7
Omar Sabir,,,,,,,,,,1,5,0,7
Al Schmidt,,,,,,,,,,,12,0,7
Write-In,,,,,,,,,,,,0,7
Total,262,261,251,246,245,244,240,1,254,245,36,0,7
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,8
,Anthony Kyriakakis,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,8
Anthony Kyriakakis,2,209,199,189,188,183,165,2,185,178,19,1,8
Tiffany Palmer,,1,199,193,190,182,165,2,182,178,16,1,8
James C Crumlish,,,0,186,186,181,164,2,177,174,17,0,8
Jennifer Schultz,,,,0,189,182,165,2,178,172,17,0,8
Carmella Jacquinto,,,,,1,182,167,2,176,174,16,0,8
Joshua Roberts,,,,,,0,161,2,168,165,16,0,8
Crystal B Powell,,,,,,,0,0,162,157,12,0,8
Write-In,,,,,,,,0,2,2,0,0,8
Lisa Deeley,,,,,,,,,3,183,12,0,8
Omar Sabir,,,,,,,,,,0,6,0,8
Al Schmidt,,,,,,,,,,,19,0,8
Write-In,,,,,,,,,,,,0,8
Total,218,214,201,198,196,185,170,2,204,196,42,1,8
,Judge Of The Court Of Common Pleas,,,,,,,,City Commissioners,,,,9
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,James C Crumlish,Crystal B Powell,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,9
Tiffany Palmer,0,205,203,196,192,197,165,0,193,188,20,0,9
Anthony Kyriakakis,,2,195,190,195,200,158,0,187,186,20,0,9
Jennifer Schultz,,,1,195,193,187,167,0,189,178,19,0,9
Carmella Jacquinto,,,,0,186,183,163,0,185,178,14,0,9
