col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Amanda Green-Hawkins,Write-In,Jennifer Schultz,Tiffany Palmer,James C Crumlish,Anthony Kyriakakis,Joshua Roberts,Carmella Jacquinto,Crystal B Powell,Write-In,All
Daniel D Mccaffery,75,165,43,878,0,996,993,984,975,978,959,924,1,All
Megan Mccarthy King,,48,992,12,0,189,177,171,171,162,157,148,8,All
Christylee Peck,,,15,15,0,119,114,116,106,106,101,100,8,All
Amanda Green-Hawkins,,,,5,0,876,865,851,850,857,848,840,1,All
Write-In,,,,,0,0,0,0,0,0,0,0,0,All
Jennifer Schultz,,,,,,1,"1,068","1,037","1,035","1,046","1,032","1,023",1,All
Tiffany Palmer,,,,,,,2,"1,040","1,041","1,040","1,035","1,018",1,All
James C Crumlish,,,,,,,,5,"1,049","1,041","1,015",989,1,All
Anthony Kyriakakis,,,,,,,,,3,"1,031","1,008",987,1,All
Joshua Roberts,,,,,,,,,,0,"1,023",993,0,All
Carmella Jacquinto,,,,,,,,,,,2,993,1,All
Crystal B Powell,,,,,,,,,,,,1,1,All
Write-In,,,,,,,,,,,,,0,All
Total,"1,302","1,242","1,077",963,0,"1,162","1,151","1,129","1,118","1,107","1,100","1,061",9,All
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,1
,James C Crumlish,Tiffany Palmer,Joshua Roberts,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,Crystal B Powell,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
James C Crumlish,0,93,93,92,91,90,88,0,82,82,9,6,0,1
Tiffany Palmer,,0,91,92,92,90,88,0,82,84,8,5,0,1
Joshua Roberts,,,0,90,92,90,87,0,81,83,8,5,0,1
Anthony Kyriakakis,,,,0,90,89,87,0,79,83,8,5,0,1
Carmella Jacquinto,,,,,0,88,86,0,82,83,7,4,0,1
Jennifer Schultz,,,,,,0,86,0,78,81,8,5,0,1
Crystal B Powell,,,,,,,0,0,76,81,6,4,0,1
Write-In,,,,,,,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,2,77,5,1,0,1
Amanda Green-Hawkins,,,,,,,,,,0,1,1,0,1
Megan Mccarthy King,,,,,,,,,,,2,47,0,1
Christylee Peck,,,,,,,,,,,,1,0,1
Write-In,,,,,,,,,,,,,0,1
Total,97,97,96,95,95,92,90,0,92,89,56,51,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
