col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 5th District,,Judge Of The Superior Court,,,,,All
,Darrell L Clarke,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,All
Darrell L Clarke,706,0,"25,132","24,775","1,014",694,1,All
Write-In,,24,216,197,48,44,6,All
Daniel D Mccaffery,,,451,"24,833",603,290,2,All
Amanda Green-Hawkins,,,,356,186,167,0,All
Megan Mccarthy King,,,,,92,"1,815",0,All
Christylee Peck,,,,,,50,1,All
Write-In,,,,,,,0,All
Total,"27,769",302,"27,374","26,789","2,774","2,356",11,All
