col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,City Commissioners,,,,Judge Of The Municipal Court,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,David H Conroy,Write-In,All
Omar Sabir,121,"4,091",28,0,"4,139",2,All
Lisa Deeley,,42,24,0,"4,076",1,All
Al Schmidt,,,67,0,57,0,All
Write-In,,,,0,0,0,All
David H Conroy,,,,,94,0,All
Write-In,,,,,,0,All
Total,"4,392","4,246",135,0,"4,358",2,All
,City Commissioners,,,,Judge Of The Municipal Court,,1
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,David H Conroy,Write-In,1
Omar Sabir,7,142,1,0,143,0,1
Lisa Deeley,,3,2,0,140,0,1
Al Schmidt,,,3,0,3,0,1
Write-In,,,,0,0,0,1
David H Conroy,,,,,5,0,1
Write-In,,,,,,0,1
Total,155,148,6,0,151,0,1
,City Commissioners,,,,Judge Of The Municipal Court,,2
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,David H Conroy,Write-In,2
Omar Sabir,7,157,0,0,154,0,2
Lisa Deeley,,3,0,0,156,0,2
Al Schmidt,,,0,0,0,0,2
Write-In,,,,0,0,0,2
David H Conroy,,,,,4,0,2
Write-In,,,,,,0,2
Total,167,165,0,0,163,0,2
,Judge Of The Municipal Court,,City Commissioners,,,,3
,David H Conroy,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
David H Conroy,5,0,169,170,3,0,3
Write-In,,0,0,0,0,0,3
Omar Sabir,,,6,165,1,0,3
Lisa Deeley,,,,0,1,0,3
Al Schmidt,,,,,1,0,3
Write-In,,,,,,0,3
Total,185,0,179,175,5,0,3
,Judge Of The Municipal Court,,City Commissioners,,,,4
,David H Conroy,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,4
David H Conroy,11,0,185,179,1,0,4
Write-In,,0,0,0,0,0,4
Omar Sabir,,,4,182,0,0,4
Lisa Deeley,,,,6,1,0,4
Al Schmidt,,,,,7,0,4
Write-In,,,,,,0,4
Total,198,0,194,190,8,0,4
,City Commissioners,,,,Judge Of The Municipal Court,,5
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,David H Conroy,Write-In,5
Omar Sabir,3,137,2,0,139,0,5
Lisa Deeley,,0,0,0,137,0,5
Al Schmidt,,,0,0,2,0,5
Write-In,,,,0,0,0,5
David H Conroy,,,,,1,0,5
Write-In,,,,,,0,5
Total,147,142,2,0,145,0,5
,City Commissioners,,,,Judge Of The Municipal Court,,6
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,David H Conroy,Write-In,6
Omar Sabir,4,152,0,0,151,0,6
Lisa Deeley,,1,0,0,150,0,6
Al Schmidt,,,4,0,1,0,6
Write-In,,,,0,0,0,6
David H Conroy,,,,,3,0,6
Write-In,,,,,,0,6
Total,157,153,5,0,155,0,6
,City Commissioners,,,,Judge Of The Municipal Court,,7
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,David H Conroy,Write-In,7
Omar Sabir,6,143,3,0,148,0,7
Lisa Deeley,,2,0,0,143,0,7
Al Schmidt,,,1,0,2,0,7
Write-In,,,,0,0,0,7
David H Conroy,,,,,2,0,7
Write-In,,,,,,0,7
Total,156,146,4,0,151,0,7
,City Commissioners,,,,Judge Of The Municipal Court,,8
