col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,District Council 1st District,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Mark F Squilla,239,0,0,"2,490","2,449","2,402","2,321","2,317","2,261","2,168",8,All
Daniel Orsino,,422,0,97,97,89,85,85,84,69,9,All
Write-In,,,0,3,2,2,2,2,2,2,7,All
Tiffany Palmer,,,,5,"2,577","2,550","2,435","2,432","2,379","2,278",9,All
Jennifer Schultz,,,,,9,"2,502","2,394","2,418","2,377","2,268",4,All
Anthony Kyriakakis,,,,,,3,"2,427","2,372","2,361","2,220",4,All
James C Crumlish,,,,,,,3,"2,360","2,359","2,210",3,All
Carmella Jacquinto,,,,,,,,2,"2,354","2,250",3,All
Joshua Roberts,,,,,,,,,2,"2,206",4,All
Crystal B Powell,,,,,,,,,,4,6,All
Write-In,,,,,,,,,,,0,All
Total,"2,833",536,4,"2,704","2,658","2,591","2,483","2,478","2,418","2,307",24,All
,Judge Of The Court Of Common Pleas,,,,,,,,District Council 1st District,,,1
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Mark F Squilla,Daniel Orsino,Write-In,1
Tiffany Palmer,0,222,220,206,199,192,175,0,205,8,0,1
Anthony Kyriakakis,,0,215,206,195,192,173,0,201,8,0,1
Jennifer Schultz,,,1,204,197,193,175,0,198,8,0,1
James C Crumlish,,,,0,194,192,173,0,190,8,0,1
Carmella Jacquinto,,,,,0,191,169,0,186,8,0,1
Joshua Roberts,,,,,,0,169,0,178,7,0,1
Crystal B Powell,,,,,,,0,0,161,6,0,1
Write-In,,,,,,,,0,0,0,0,1
Mark F Squilla,,,,,,,,,13,0,0,1
Daniel Orsino,,,,,,,,,,10,0,1
Write-In,,,,,,,,,,,0,1
Total,232,226,224,211,205,194,177,0,224,19,0,1
,District Council 1st District,,,Judge Of The Court Of Common Pleas,,,,,,,,3
