col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Council 1st District,,,Mayor,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,All
Mark F Squilla,95,0,0,"3,309",400,8,All
Daniel Orsino,,14,0,78,567,5,All
Write-In,,,2,5,0,0,All
Jim Kenney,,,,265,0,0,All
Billy Ciancaglini,,,,,108,0,All
Write-In,,,,,,4,All
Total,"3,812",664,7,"3,657","1,075",17,All
,District Council 1st District,,,Mayor,,,1
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,1
Mark F Squilla,7,0,0,142,16,0,1
Daniel Orsino,,0,0,7,19,2,1
Write-In,,,0,1,0,0,1
Jim Kenney,,,,9,0,0,1
Billy Ciancaglini,,,,,1,0,1
Write-In,,,,,,0,1
Total,165,28,1,159,36,2,1
,Mayor,,,District Council 1st District,,,2
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,2
Jim Kenney,23,0,0,166,6,0,2
Billy Ciancaglini,,1,0,9,25,0,2
Write-In,,,0,0,1,0,2
Mark F Squilla,,,,8,0,0,2
Daniel Orsino,,,,,0,0,2
Write-In,,,,,,0,2
Total,195,35,1,183,32,0,2
,District Council 1st District,,,Mayor,,,3
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,3
Mark F Squilla,6,0,0,188,20,0,3
Daniel Orsino,,2,0,5,63,0,3
Write-In,,,0,0,0,0,3
Jim Kenney,,,,16,0,0,3
Billy Ciancaglini,,,,,14,0,3
Write-In,,,,,,0,3
Total,214,70,0,209,97,0,3
,Mayor,,,District Council 1st District,,,4
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,4
Jim Kenney,14,0,0,157,3,0,4
Billy Ciancaglini,,10,0,10,44,0,4
Write-In,,,0,0,0,0,4
Mark F Squilla,,,,3,0,0,4
Daniel Orsino,,,,,1,0,4
Write-In,,,,,,0,4
Total,174,64,0,170,48,0,4
,District Council 1st District,,,Mayor,,,5
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,5
Mark F Squilla,3,0,0,79,7,0,5
Daniel Orsino,,0,0,2,8,0,5
Write-In,,,0,0,0,0,5
Jim Kenney,,,,2,0,0,5
Billy Ciancaglini,,,,,2,0,5
Write-In,,,,,,0,5
Total,89,10,0,83,17,0,5
,Mayor,,,District Council 1st District,,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,6
Jim Kenney,15,0,0,122,0,0,6
Billy Ciancaglini,,4,0,7,16,0,6
Write-In,,,0,1,0,0,6
Mark F Squilla,,,,1,0,0,6
Daniel Orsino,,,,,0,0,6
Write-In,,,,,,0,6
Total,137,27,1,131,16,0,6
,Mayor,,,District Council 1st District,,,7
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,7
Jim Kenney,9,0,0,98,4,0,7
Billy Ciancaglini,,0,0,3,8,0,7
Write-In,,,1,1,0,0,7
Mark F Squilla,,,,1,0,0,7
Daniel Orsino,,,,,0,0,7
Write-In,,,,,,1,7
Total,111,11,2,103,12,1,7
,Mayor,,,District Council 1st District,,,8
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,8
Jim Kenney,19,0,0,131,3,0,8
Billy Ciancaglini,,4,0,11,20,0,8
Write-In,,,0,1,0,0,8
Mark F Squilla,,,,3,0,0,8
Daniel Orsino,,,,,0,0,8
Write-In,,,,,,0,8
Total,153,35,1,146,23,0,8
,Mayor,,,District Council 1st District,,,9
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,9
Jim Kenney,13,0,0,144,3,0,9
Billy Ciancaglini,,1,0,9,29,0,9
Write-In,,,0,0,0,0,9
Mark F Squilla,,,,1,0,0,9
Daniel Orsino,,,,,0,0,9
Write-In,,,,,,0,9
Total,160,39,0,154,32,0,9
,Mayor,,,District Council 1st District,,,10
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,10
Jim Kenney,14,0,0,195,2,0,10
Billy Ciancaglini,,2,0,8,16,0,10
Write-In,,,0,0,0,0,10
Mark F Squilla,,,,2,0,0,10
Daniel Orsino,,,,,0,0,10
Write-In,,,,,,0,10
Total,211,26,0,205,18,0,10
,District Council 1st District,,,Mayor,,,11
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,11
Mark F Squilla,10,0,0,226,15,0,11
Daniel Orsino,,2,0,7,44,1,11
Write-In,,,0,1,0,0,11
Jim Kenney,,,,15,0,0,11
Billy Ciancaglini,,,,,3,0,11
Write-In,,,,,,0,11
Total,251,54,1,249,62,1,11
,Mayor,,,District Council 1st District,,,12
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,12
Jim Kenney,10,0,0,110,0,0,12
Billy Ciancaglini,,3,0,2,8,0,12
Write-In,,,1,1,0,0,12
Mark F Squilla,,,,2,0,0,12
Daniel Orsino,,,,,0,0,12
Write-In,,,,,,0,12
Total,120,13,2,115,8,0,12
,Mayor,,,District Council 1st District,,,13
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,13
Jim Kenney,18,0,0,204,4,0,13
Billy Ciancaglini,,1,0,11,17,0,13
Write-In,,,1,0,0,0,13
Mark F Squilla,,,,3,0,0,13
Daniel Orsino,,,,,2,0,13
Write-In,,,,,,1,13
Total,226,29,1,218,23,1,13
,Mayor,,,District Council 1st District,,,14
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,14
Jim Kenney,25,0,0,204,3,0,14
Billy Ciancaglini,,3,0,8,7,0,14
Write-In,,,0,1,0,0,14
Mark F Squilla,,,,5,0,0,14
Daniel Orsino,,,,,0,0,14
Write-In,,,,,,0,14
Total,232,18,1,218,10,0,14
,District Council 1st District,,,Mayor,,,15
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,15
Mark F Squilla,8,0,0,254,29,1,15
Daniel Orsino,,1,0,7,40,0,15
Write-In,,,0,1,0,0,15
Jim Kenney,,,,7,0,0,15
Billy Ciancaglini,,,,,8,0,15
Write-In,,,,,,1,15
Total,292,48,1,269,77,2,15
,Mayor,,,District Council 1st District,,,16
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,16
Jim Kenney,11,0,0,147,1,0,16
Billy Ciancaglini,,2,0,3,15,0,16
Write-In,,,0,0,0,0,16
Mark F Squilla,,,,1,0,0,16
Daniel Orsino,,,,,1,0,16
Write-In,,,,,,0,16
Total,159,20,0,151,17,0,16
,District Council 1st District,,,Mayor,,,17
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,17
Mark F Squilla,2,0,0,159,41,0,17
Daniel Orsino,,1,0,9,31,0,17
Write-In,,,0,0,0,0,17
Jim Kenney,,,,8,0,0,17
Billy Ciancaglini,,,,,13,0,17
Write-In,,,,,,0,17
Total,202,41,0,176,85,0,17
,District Council 1st District,,,Mayor,,,18
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,18
Mark F Squilla,12,0,0,117,58,1,18
Daniel Orsino,,0,0,4,41,0,18
Write-In,,,0,0,0,0,18
Jim Kenney,,,,1,0,0,18
Billy Ciancaglini,,,,,12,0,18
Write-In,,,,,,0,18
Total,188,45,0,122,111,1,18
,District Council 1st District,,,Mayor,,,19
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,19
Mark F Squilla,10,0,0,154,47,0,19
Daniel Orsino,,1,0,3,43,0,19
Write-In,,,0,0,0,0,19
Jim Kenney,,,,8,0,0,19
Billy Ciancaglini,,,,,8,0,19
Write-In,,,,,,0,19
Total,211,47,0,165,98,0,19
,Mayor,,,District Council 1st District,,,20
,Jim Kenney,Billy Ciancaglini,Write-In,Mark F Squilla,Daniel Orsino,Write-In,20
Jim Kenney,22,0,0,187,5,2,20
Billy Ciancaglini,,4,0,22,41,0,20
Write-In,,,0,1,1,0,20
Mark F Squilla,,,,4,0,0,20
Daniel Orsino,,,,,2,0,20
Write-In,,,,,,0,20
Total,216,67,2,214,49,2,20
,District Council 1st District,,,Mayor,,,21
,Mark F Squilla,Daniel Orsino,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,21
Mark F Squilla,3,0,0,125,64,0,21
Daniel Orsino,,1,0,0,32,0,21
Write-In,,,0,0,0,0,21
Jim Kenney,,,,6,0,0,21
Billy Ciancaglini,,,,,12,0,21
Write-In,,,,,,0,21
Total,192,33,0,131,108,0,21
