col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,All
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,All
Daniel D Mccaffery,51,"5,352",241,118,1,"5,605","5,519","5,391","5,243","5,071","4,996","4,593",12,All
Amanda Green-Hawkins,,37,50,47,1,"5,260","5,086","5,127","4,807","4,797","4,711","4,534",21,All
Megan Mccarthy King,,,22,692,0,322,341,294,315,295,276,215,17,All
Christylee Peck,,,,16,0,237,242,217,234,206,197,150,24,All
Write-In,,,,,0,2,2,2,2,2,1,2,1,All
Tiffany Palmer,,,,,,11,"5,703","5,581","5,428","5,284","5,170","4,797",13,All
Anthony Kyriakakis,,,,,,,12,"5,460","5,468","5,192","5,172","4,698",11,All
Jennifer Schultz,,,,,,,,2,"5,217","5,255","5,173","4,793",9,All
James C Crumlish,,,,,,,,,4,"5,144","5,139","4,662",10,All
Carmella Jacquinto,,,,,,,,,,3,"5,094","4,755",3,All
Joshua Roberts,,,,,,,,,,,0,"4,666",5,All
Crystal B Powell,,,,,,,,,,,,1,1,All
Write-In,,,,,,,,,,,,,1,All
Total,"6,171","5,737","1,018",883,2,"6,042","5,901","5,751","5,574","5,402","5,270","4,891",40,All
,Judge Of The Court Of Common Pleas,,,,,,,,Judge Of The Superior Court,,,,,1
,Anthony Kyriakakis,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,1
Anthony Kyriakakis,0,255,253,240,236,237,220,0,245,231,25,15,0,1
Tiffany Palmer,,2,248,239,237,234,221,0,241,229,15,8,0,1
James C Crumlish,,,0,239,236,237,220,0,237,227,21,13,0,1
Jennifer Schultz,,,,0,234,233,220,0,231,222,17,7,0,1
Carmella Jacquinto,,,,,0,233,218,0,224,217,16,9,0,1
Joshua Roberts,,,,,,0,221,0,222,217,17,10,0,1
Crystal B Powell,,,,,,,0,0,208,209,12,7,0,1
Write-In,,,,,,,,0,0,0,0,0,0,1
Daniel D Mccaffery,,,,,,,,,5,230,12,2,0,1
Amanda Green-Hawkins,,,,,,,,,,1,3,1,0,1
Megan Mccarthy King,,,,,,,,,,,3,66,0,1
Christylee Peck,,,,,,,,,,,,3,0,1
Write-In,,,,,,,,,,,,,0,1
Total,270,261,260,246,241,240,223,0,268,243,84,72,0,1
,Judge Of The Superior Court,,,,,Judge Of The Court Of Common Pleas,,,,,,,,2
,Daniel D Mccaffery,Amanda Green-Hawkins,Christylee Peck,Megan Mccarthy King,Write-In,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Joshua Roberts,Write-In,2
