col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,division
Katherine Gilmore Richardson,,,,,,,,,0,53,4,0,1,2,5,1,2,0,7,12,64,59,0,3
Isaiah Thomas,,,,,,,,,,0,4,1,2,2,1,2,1,0,2,2,58,57,0,3
Kendra Brooks,,,,,,,,,,,0,3,2,3,7,3,0,0,2,0,12,12,1,3
Steve Cherniavsky,,,,,,,,,,,,0,5,6,1,2,0,0,8,5,7,4,1,3
Maj Toure,,,,,,,,,,,,,0,5,0,4,1,0,7,5,5,5,1,3
Joe Cox,,,,,,,,,,,,,,0,2,3,2,0,4,4,6,7,1,3
Nicolas O'Rourke,,,,,,,,,,,,,,,0,0,0,0,2,2,8,6,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,0,1,0,1,0,6,6,1,3
Clarc King,,,,,,,,,,,,,,,,,0,0,2,1,3,2,0,3
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,1,131,26,1,0,3
Christylee Peck,,,,,,,,,,,,,,,,,,,,1,12,3,0,3
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,0,77,0,3
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,2,1,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,209,189,160,159,143,93,79,76,75,63,14,13,12,11,9,8,4,0,171,153,134,87,1,3
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,4
,Bill Heeney,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Helen Gym,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Steve Cherniavsky,Clarc King,Joe Cox,Sherrie Cohen,Maj Toure,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,4
Bill Heeney,3,118,114,112,120,13,7,2,2,1,2,3,2,2,1,1,0,0,115,107,26,5,0,4
David Oh,,1,110,105,113,19,9,6,8,2,4,2,2,1,0,1,0,0,106,102,23,7,0,4
Al Taubenberger,,,1,114,109,16,8,8,6,4,1,1,0,2,0,0,0,0,106,101,21,5,0,4
Dan Tinney,,,,0,108,12,9,5,4,5,1,2,0,1,1,0,0,0,102,97,20,6,0,4
Matt Wolfe,,,,,1,8,6,2,2,2,1,1,1,2,1,1,0,0,103,97,19,4,0,4
Allan Domb,,,,,,0,47,48,47,41,4,3,2,1,0,0,0,0,13,10,61,46,0,4
Katherine Gilmore Richardson,,,,,,,0,49,48,48,7,6,1,1,2,0,0,0,10,5,60,47,0,4
Derek S Green,,,,,,,,0,46,45,4,3,1,0,0,0,0,0,6,3,50,44,0,4
Helen Gym,,,,,,,,,0,44,6,4,0,0,1,1,1,0,4,5,52,46,0,4
Isaiah Thomas,,,,,,,,,,0,5,3,0,0,1,0,0,0,3,3,46,41,0,4
Kendra Brooks,,,,,,,,,,,0,10,3,1,3,2,2,0,4,1,11,8,0,4
Nicolas O'Rourke,,,,,,,,,,,,0,3,2,2,1,1,0,4,3,7,6,0,4
Steve Cherniavsky,,,,,,,,,,,,,0,1,1,1,1,0,3,3,3,3,0,4
Clarc King,,,,,,,,,,,,,,0,1,0,0,0,1,1,2,2,0,4
Joe Cox,,,,,,,,,,,,,,,0,1,1,0,0,0,3,2,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,0,2,0,1,1,2,2,0,4
Maj Toure,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,4
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,106,16,0,0,4
Christylee Peck,,,,,,,,,,,,,,,,,,,,0,7,0,0,4
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,0,58,0,4
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,2,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,150,136,135,128,127,76,67,58,58,52,14,12,6,4,4,3,2,0,132,120,96,62,0,4
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,5
,Bill Heeney,Al Taubenberger,Dan Tinney,Matt Wolfe,David Oh,Allan Domb,Katherine Gilmore Richardson,Derek S Green,Helen Gym,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Joe Cox,Clarc King,Write-In,Megan Mccarthy King,Christylee Peck,Daniel D Mccaffery,Amanda Green-Hawkins,Write-In,5
Bill Heeney,2,99,90,93,81,17,8,4,0,0,2,2,2,1,3,2,0,0,102,89,11,3,0,5
Al Taubenberger,,0,89,83,79,10,7,4,1,4,1,1,1,0,0,1,0,0,92,84,9,1,0,5
Dan Tinney,,,0,82,79,16,9,5,5,3,4,2,1,1,2,1,0,0,84,82,9,2,0,5
Matt Wolfe,,,,1,75,9,4,2,0,0,0,2,0,1,3,0,0,0,85,78,6,0,0,5
David Oh,,,,,1,9,1,2,3,1,1,3,3,0,0,0,0,0,76,73,6,3,0,5
Allan Domb,,,,,,0,56,55,50,51,7,1,0,0,1,1,0,0,18,12,55,46,0,5
Katherine Gilmore Richardson,,,,,,,0,51,48,50,9,2,2,1,0,1,0,0,8,7,52,47,0,5
Derek S Green,,,,,,,,0,50,55,7,3,2,1,1,1,0,0,6,3,56,46,0,5
Helen Gym,,,,,,,,,0,47,7,4,3,0,0,0,0,0,3,0,49,42,0,5
Isaiah Thomas,,,,,,,,,,0,5,1,0,1,0,0,0,0,3,3,49,45,0,5
Kendra Brooks,,,,,,,,,,,0,3,3,1,0,0,0,0,2,2,8,6,0,5
Nicolas O'Rourke,,,,,,,,,,,,0,4,0,1,0,0,0,4,2,5,0,0,5
Sherrie Cohen,,,,,,,,,,,,,0,0,0,0,0,0,3,1,4,2,0,5
Maj Toure,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,5
Steve Cherniavsky,,,,,,,,,,,,,,,0,0,0,0,3,2,1,0,0,5
Joe Cox,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,0,5
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,89,9,2,0,5
Christylee Peck,,,,,,,,,,,,,,,,,,,,0,3,1,0,5
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,,0,47,0,5
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,128,111,104,98,93,76,66,63,56,56,13,8,6,3,3,2,0,0,115,100,73,52,0,5
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,6
,Bill Heeney,David Oh,Dan Tinney,Al Taubenberger,Matt Wolfe,Allan Domb,Helen Gym,Derek S Green,Katherine Gilmore Richardson,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Steve Cherniavsky,Joe Cox,Clarc King,Maj Toure,Sherrie Cohen,Write-In,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,6
Bill Heeney,1,69,67,62,64,15,3,2,0,2,1,2,2,2,1,1,0,0,67,15,59,4,0,6
David Oh,,0,62,62,58,17,12,6,4,5,2,1,2,1,1,0,2,0,63,19,55,7,0,6
Dan Tinney,,,0,56,59,8,1,0,1,1,1,1,2,0,1,1,0,0,57,11,51,3,0,6
Al Taubenberger,,,,0,54,7,3,2,1,2,2,2,0,1,0,1,1,0,53,11,51,6,0,6
Matt Wolfe,,,,,0,6,1,0,0,0,0,1,1,1,0,1,0,0,55,5,52,1,0,6
Allan Domb,,,,,,1,41,38,33,32,2,2,0,1,0,0,0,0,11,46,8,36,0,6
Helen Gym,,,,,,,0,38,38,36,7,4,3,1,1,1,2,0,5,39,7,39,0,6
Derek S Green,,,,,,,,0,33,34,2,1,1,1,0,1,0,0,2,37,2,36,0,6
Katherine Gilmore Richardson,,,,,,,,,0,34,4,2,1,0,1,0,1,0,1,32,2,36,0,6
Isaiah Thomas,,,,,,,,,,0,1,1,0,0,0,0,0,0,3,33,2,33,0,6
Kendra Brooks,,,,,,,,,,,0,8,3,1,2,2,2,0,2,9,2,10,0,6
Nicolas O'Rourke,,,,,,,,,,,,0,1,1,1,1,1,0,3,6,2,6,0,6
Steve Cherniavsky,,,,,,,,,,,,,0,0,2,2,2,0,3,4,2,3,0,6
Joe Cox,,,,,,,,,,,,,,0,0,0,0,0,3,2,2,1,0,6
Clarc King,,,,,,,,,,,,,,,0,1,0,0,1,2,0,2,0,6
Maj Toure,,,,,,,,,,,,,,,,0,0,0,2,2,1,1,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,0,0,2,0,3,1,0,6
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,11,56,1,0,6
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,3,2,42,0,6
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,2,0,6
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,1,0,6
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,86,84,71,70,66,61,52,41,40,39,13,9,6,4,3,3,3,0,74,69,64,51,0,6
,Council At Large,,,,,,,,,,,,,,,,,,Judge Of The Superior Court,,,,,7
,Bill Heeney,Al Taubenberger,David Oh,Matt Wolfe,Dan Tinney,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Joe Cox,Maj Toure,Steve Cherniavsky,Write-In,Clarc King,Megan Mccarthy King,Daniel D Mccaffery,Christylee Peck,Amanda Green-Hawkins,Write-In,7
Bill Heeney,2,50,49,49,49,7,3,5,0,2,2,0,0,2,0,0,0,0,50,12,46,7,0,7
Al Taubenberger,,0,47,47,49,3,3,4,3,2,2,0,1,0,0,0,0,0,50,8,48,2,0,7
David Oh,,,0,47,46,4,3,2,4,3,2,0,0,2,0,0,0,0,47,11,44,4,0,7
Matt Wolfe,,,,0,47,2,1,3,3,0,2,0,0,2,0,0,0,0,46,7,43,3,0,7
Dan Tinney,,,,,0,3,1,2,1,0,1,0,1,1,0,0,0,0,46,6,44,1,0,7
Allan Domb,,,,,,0,39,36,36,35,6,5,2,1,1,0,1,0,1,43,1,43,0,7
Helen Gym,,,,,,,0,37,39,38,7,6,3,0,1,0,0,0,0,43,3,41,0,7
Katherine Gilmore Richardson,,,,,,,,0,34,35,4,3,0,0,1,0,0,0,4,38,3,38,0,7
Derek S Green,,,,,,,,,0,35,4,3,2,0,2,0,0,0,1,40,2,39,0,7
Isaiah Thomas,,,,,,,,,,0,4,2,2,0,2,0,0,0,1,39,2,36,0,7
Kendra Brooks,,,,,,,,,,,0,7,3,3,1,1,1,0,2,11,2,7,0,7
Nicolas O'Rourke,,,,,,,,,,,,0,0,0,0,0,0,0,0,6,1,5,0,7
Sherrie Cohen,,,,,,,,,,,,,0,2,2,1,1,0,1,3,0,2,0,7
Joe Cox,,,,,,,,,,,,,,0,1,1,1,0,2,2,1,1,0,7
Maj Toure,,,,,,,,,,,,,,,0,1,0,0,1,3,0,2,0,7
Steve Cherniavsky,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,7
Write-In,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Clarc King,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Megan Mccarthy King,,,,,,,,,,,,,,,,,,,0,4,48,0,0,7
Daniel D Mccaffery,,,,,,,,,,,,,,,,,,,,0,5,46,0,7
Christylee Peck,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Amanda Green-Hawkins,,,,,,,,,,,,,,,,,,,,,,0,0,7
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,64,60,56,52,51,49,47,44,43,40,13,7,5,4,3,1,1,0,58,57,53,49,0,7
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,8
,Amanda Green-Hawkins,Daniel D Mccaffery,Megan Mccarthy King,Christylee Peck,Write-In,Katherine Gilmore Richardson,Derek S Green,Isaiah Thomas,Helen Gym,Allan Domb,David Oh,Al Taubenberger,Dan Tinney,Bill Heeney,Matt Wolfe,Kendra Brooks,Nicolas O'Rourke,Clarc King,Sherrie Cohen,Steve Cherniavsky,Joe Cox,Maj Toure,Write-In,8
Amanda Green-Hawkins,0,54,0,0,0,53,51,53,50,49,2,1,0,2,0,5,4,0,0,0,0,0,0,8
Daniel D Mccaffery,,0,0,1,0,52,50,52,49,48,3,2,1,2,0,5,4,1,1,0,0,0,0,8
Megan Mccarthy King,,,0,16,0,0,0,0,0,0,16,16,17,15,15,0,1,0,0,1,0,0,0,8
Christylee Peck,,,,0,0,0,0,0,0,0,16,16,16,15,15,0,1,1,1,1,0,0,0,8
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Katherine Gilmore Richardson,,,,,,0,53,52,51,50,1,1,0,1,0,6,5,0,0,0,0,0,0,8
Derek S Green,,,,,,,0,51,50,48,0,0,0,0,0,6,6,0,0,0,0,0,0,8
Isaiah Thomas,,,,,,,,0,50,49,2,0,0,0,0,3,3,0,0,0,0,0,0,8
Helen Gym,,,,,,,,,0,49,1,0,0,0,0,2,2,0,0,0,0,0,0,8
Allan Domb,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,0,0,0,0,8
David Oh,,,,,,,,,,,1,17,17,15,15,0,0,1,1,0,0,0,0,8
Al Taubenberger,,,,,,,,,,,,0,17,16,15,1,0,1,1,0,0,0,0,8
Dan Tinney,,,,,,,,,,,,,0,15,15,0,0,1,1,0,0,0,0,8
Bill Heeney,,,,,,,,,,,,,,0,15,1,0,0,0,0,0,0,0,8
Matt Wolfe,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
Kendra Brooks,,,,,,,,,,,,,,,,0,6,0,0,0,0,0,0,8
Nicolas O'Rourke,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,8
Clarc King,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,56,56,18,17,0,55,54,54,52,50,20,18,18,17,15,7,7,1,1,1,0,0,0,8
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,9
,Daniel D Mccaffery,Amanda Green-Hawkins,Megan Mccarthy King,Christylee Peck,Write-In,Derek S Green,Isaiah Thomas,Allan Domb,Helen Gym,Katherine Gilmore Richardson,Bill Heeney,Dan Tinney,David Oh,Matt Wolfe,Al Taubenberger,Joe Cox,Clarc King,Maj Toure,Kendra Brooks,Nicolas O'Rourke,Sherrie Cohen,Steve Cherniavsky,Write-In,9
Daniel D Mccaffery,1,22,2,0,0,23,23,22,23,22,2,2,1,2,1,1,1,1,0,0,0,0,0,9
Amanda Green-Hawkins,,1,1,0,0,22,22,20,21,22,1,1,0,0,1,0,0,0,0,0,0,0,0,9
Megan Mccarthy King,,,1,8,0,2,2,2,2,0,8,9,9,9,8,1,0,1,0,0,0,0,0,9
Christylee Peck,,,,0,0,1,1,1,0,0,7,7,8,8,7,0,0,0,0,0,0,0,0,9
Write-In,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Derek S Green,,,,,,0,24,22,22,22,1,2,1,1,1,0,0,0,0,0,0,0,0,9
Isaiah Thomas,,,,,,,0,22,22,22,1,2,1,1,1,0,0,0,0,0,0,0,0,9
Allan Domb,,,,,,,,0,21,20,1,1,2,1,0,1,1,0,0,0,0,0,0,9
Helen Gym,,,,,,,,,0,21,0,1,0,1,1,0,0,1,0,0,0,0,0,9
Katherine Gilmore Richardson,,,,,,,,,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,9
Bill Heeney,,,,,,,,,,,0,10,10,8,9,2,1,0,0,0,0,0,0,9
Dan Tinney,,,,,,,,,,,,0,9,8,9,1,0,0,0,0,0,0,0,9
David Oh,,,,,,,,,,,,,0,9,9,2,1,0,0,0,0,0,0,9
Matt Wolfe,,,,,,,,,,,,,,0,8,0,0,1,0,0,0,0,0,9
Al Taubenberger,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,9
Joe Cox,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,9
Clarc King,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Maj Toure,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Kendra Brooks,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Nicolas O'Rourke,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,0,9
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,27,24,13,8,0,24,24,23,23,22,11,11,11,11,10,2,1,1,0,0,0,0,0,9
,Judge Of The Superior Court,,,,,Council At Large,,,,,,,,,,,,,,,,,,10
