col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,division
,City Commissioners,,,,Council At Large,,,,,,,,,,,,,,,,,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Kendra Brooks,Nicolas O'Rourke,Dan Tinney,David Oh,Al Taubenberger,Maj Toure,Matt Wolfe,Bill Heeney,Sherrie Cohen,Joe Cox,Clarc King,Steve Cherniavsky,Write-In,All
Omar Sabir,3,"5,163",23,0,"5,194","4,992","4,794","4,733","4,297",533,349,282,178,44,55,23,18,43,31,23,9,11,All
Lisa Deeley,,8,24,0,"5,026","4,889","4,738","4,681","4,257",480,317,262,155,42,45,19,17,41,30,23,9,9,All
Al Schmidt,,,2,0,45,30,23,24,28,20,9,52,72,52,10,51,46,10,6,6,3,0,All
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,All
Isaiah Thomas,,,,,71,"5,006","4,804","4,700","4,292",446,279,242,155,37,50,20,12,39,28,23,7,6,All
Derek S Green,,,,,,15,"4,772","4,673","4,232",365,220,214,119,32,34,15,8,27,19,13,2,5,All
Katherine Gilmore Richardson,,,,,,,4,"4,547","4,119",262,154,186,69,24,25,14,8,20,10,8,1,5,All
Allan Domb,,,,,,,,15,"4,124",207,100,196,98,16,21,10,8,19,9,5,3,2,All
Helen Gym,,,,,,,,,3,218,147,26,93,26,10,11,6,25,10,6,1,1,All
Kendra Brooks,,,,,,,,,,6,402,25,68,9,29,3,4,26,23,15,6,0,All
Nicolas O'Rourke,,,,,,,,,,,0,14,39,4,18,1,4,17,12,5,2,1,All
Dan Tinney,,,,,,,,,,,,13,65,46,7,47,43,5,3,2,1,1,All
David Oh,,,,,,,,,,,,,4,68,11,55,52,16,5,8,1,1,All
Al Taubenberger,,,,,,,,,,,,,,0,5,50,47,2,0,0,0,0,All
Maj Toure,,,,,,,,,,,,,,,5,7,6,13,8,7,2,0,All
Matt Wolfe,,,,,,,,,,,,,,,,0,50,1,1,1,1,0,All
Bill Heeney,,,,,,,,,,,,,,,,,0,4,1,0,0,0,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,11,3,5,0,All
Joe Cox,,,,,,,,,,,,,,,,,,,1,20,6,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,0,4,0,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,0,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"5,557","5,355",116,1,"5,515","5,182","4,931","4,887","4,436",657,429,377,273,99,82,80,71,66,50,37,13,11,All
,Council At Large,,,,,,,,,,,,,,,,,,City Commissioners,,,,1
,Isaiah Thomas,Derek S Green,Helen Gym,Katherine Gilmore Richardson,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Dan Tinney,Clarc King,Maj Toure,Joe Cox,Matt Wolfe,Al Taubenberger,Bill Heeney,Sherrie Cohen,Steve Cherniavsky,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,1
Isaiah Thomas,2,170,165,167,160,12,8,11,3,1,3,0,1,0,0,1,0,0,181,177,1,0,1
Derek S Green,,0,156,163,163,10,6,6,1,0,0,0,0,0,0,0,0,0,169,168,1,0,1
Helen Gym,,,0,153,149,15,10,6,2,1,1,1,0,0,0,1,0,0,167,162,2,0,1
Katherine Gilmore Richardson,,,,0,156,7,3,6,2,1,0,1,0,0,0,1,0,0,165,163,2,0,1
Allan Domb,,,,,0,7,3,5,2,0,1,0,1,0,0,0,0,0,162,162,1,0,1
Kendra Brooks,,,,,,0,14,5,0,1,0,1,1,0,0,0,0,0,17,17,1,0,1
Nicolas O'Rourke,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,12,13,0,0,1
David Oh,,,,,,,,0,1,0,0,0,2,1,1,0,0,0,10,9,1,0,1
Dan Tinney,,,,,,,,,2,0,1,0,1,1,1,1,0,0,5,6,2,0,1
Clarc King,,,,,,,,,,0,0,2,0,0,0,0,0,0,2,1,0,0,1
Maj Toure,,,,,,,,,,,0,0,0,0,0,0,0,0,3,2,0,0,1
Joe Cox,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,1
Matt Wolfe,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,0,1
Al Taubenberger,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,1
Bill Heeney,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Lisa Deeley,,,,,,,,,,,,,,,,,,,0,182,1,0,1
Omar Sabir,,,,,,,,,,,,,,,,,,,,0,1,0,1
Al Schmidt,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,0,1
Total,193,176,171,171,167,22,14,13,9,3,3,2,2,1,1,1,0,0,192,191,3,0,1
,Council At Large,,,,,,,,,,,,,,,,,,City Commissioners,,,,2
,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Helen Gym,Kendra Brooks,Dan Tinney,Nicolas O'Rourke,David Oh,Al Taubenberger,Bill Heeney,Matt Wolfe,Maj Toure,Clarc King,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,2
Isaiah Thomas,4,226,224,225,212,8,3,5,3,1,1,0,0,1,0,0,0,0,235,232,1,0,2
Allan Domb,,2,220,221,212,2,3,1,2,0,1,0,0,1,0,0,0,0,224,223,1,0,2
Derek S Green,,,2,225,209,4,3,2,0,1,0,0,0,0,0,0,0,0,225,224,0,0,2
Katherine Gilmore Richardson,,,,0,209,5,3,2,0,1,0,0,0,1,0,0,0,0,226,224,0,0,2
Helen Gym,,,,,0,3,1,1,2,1,1,0,0,0,0,0,0,0,212,212,1,0,2
Kendra Brooks,,,,,,0,0,6,0,0,0,0,0,0,0,0,0,0,9,10,0,0,2
Dan Tinney,,,,,,,0,0,3,3,3,3,0,0,0,0,0,0,4,4,3,0,2
Nicolas O'Rourke,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,2
David Oh,,,,,,,,,0,3,4,3,0,0,0,0,0,0,2,2,4,0,2
Al Taubenberger,,,,,,,,,,0,3,3,0,0,0,0,0,0,1,1,3,0,2
Bill Heeney,,,,,,,,,,,0,3,0,0,0,0,0,0,1,1,3,0,2
Matt Wolfe,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0,2
Maj Toure,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,2
Clarc King,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Omar Sabir,,,,,,,,,,,,,,,,,,,0,234,0,0,2
Lisa Deeley,,,,,,,,,,,,,,,,,,,,1,1,0,2
Al Schmidt,,,,,,,,,,,,,,,,,,,,,1,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,0,2
Total,244,231,230,229,215,11,7,7,6,4,4,3,2,1,1,0,0,0,244,242,5,1,2
,Council At Large,,,,,,,,,,,,,,,,,,City Commissioners,,,,3
,Isaiah Thomas,Derek S Green,Allan Domb,Katherine Gilmore Richardson,Helen Gym,Dan Tinney,Kendra Brooks,Nicolas O'Rourke,David Oh,Joe Cox,Al Taubenberger,Sherrie Cohen,Clarc King,Maj Toure,Bill Heeney,Matt Wolfe,Steve Cherniavsky,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Isaiah Thomas,2,163,151,153,136,17,21,19,4,6,2,4,3,1,0,0,1,0,163,158,5,0,3
Derek S Green,,0,148,151,125,15,13,12,3,4,1,3,2,2,0,0,0,0,155,153,3,0,3
Allan Domb,,,0,140,127,16,8,7,2,1,0,0,0,1,1,0,0,0,148,146,3,0,3
Katherine Gilmore Richardson,,,,1,126,16,10,8,1,1,0,2,0,0,0,0,0,0,147,145,1,0,3
Helen Gym,,,,,0,5,11,9,5,1,3,3,0,1,1,0,0,0,133,131,5,0,3
Dan Tinney,,,,,,0,1,0,3,0,2,0,0,0,2,1,0,0,21,19,3,0,3
Kendra Brooks,,,,,,,0,21,0,3,0,0,1,0,0,0,0,0,20,17,1,0,3
Nicolas O'Rourke,,,,,,,,0,0,3,0,0,1,1,0,0,0,0,17,16,0,0,3
David Oh,,,,,,,,,0,2,3,1,2,0,2,1,0,0,5,5,5,0,3
Joe Cox,,,,,,,,,,0,0,0,3,0,0,0,0,0,5,5,1,0,3
Al Taubenberger,,,,,,,,,,,0,2,0,0,1,1,0,0,1,3,3,0,3
Sherrie Cohen,,,,,,,,,,,,0,0,0,0,0,0,0,2,3,2,0,3
Clarc King,,,,,,,,,,,,,0,0,0,0,0,0,2,3,1,0,3
Maj Toure,,,,,,,,,,,,,,1,0,0,0,0,2,1,0,0,3
Bill Heeney,,,,,,,,,,,,,,,0,1,0,0,1,0,2,0,3
Matt Wolfe,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,0,0,1,0,0,0,3
Write-In,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Omar Sabir,,,,,,,,,,,,,,,,,,,0,171,3,0,3
Lisa Deeley,,,,,,,,,,,,,,,,,,,,0,3,0,3
Al Schmidt,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,0,3
Total,186,171,159,159,142,27,25,22,8,7,4,4,3,3,2,1,1,0,184,177,8,0,3
,Council At Large,,,,,,,,,,,,,,,,,,City Commissioners,,,,4
,Isaiah Thomas,Derek S Green,Katherine Gilmore Richardson,Allan Domb,Helen Gym,Kendra Brooks,Nicolas O'Rourke,Dan Tinney,David Oh,Sherrie Cohen,Maj Toure,Bill Heeney,Joe Cox,Write-In,Al Taubenberger,Clarc King,Matt Wolfe,Steve Cherniavsky,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,4
Isaiah Thomas,1,186,175,172,167,10,9,5,2,2,2,1,0,0,0,0,0,0,190,179,0,0,4
Derek S Green,,3,173,171,163,6,5,5,0,2,1,1,0,0,0,0,0,0,183,177,0,0,4
Katherine Gilmore Richardson,,,0,169,162,7,7,4,1,2,0,1,0,0,0,0,0,0,172,172,0,0,4
Allan Domb,,,,2,160,3,2,4,1,0,0,1,0,0,0,0,0,0,172,170,0,0,4
Helen Gym,,,,,0,6,8,0,3,3,1,0,0,0,0,0,0,0,167,164,0,0,4
Kendra Brooks,,,,,,0,13,0,0,1,3,0,1,0,0,0,0,0,9,9,0,0,4
Nicolas O'Rourke,,,,,,,0,0,2,2,2,0,0,0,0,0,0,0,10,9,0,0,4
Dan Tinney,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,4
David Oh,,,,,,,,,0,2,1,1,0,0,1,0,1,0,4,1,1,0,4
Sherrie Cohen,,,,,,,,,,0,1,0,1,0,0,0,0,0,4,3,0,0,4
Maj Toure,,,,,,,,,,,0,1,1,0,1,0,1,0,2,2,1,0,4
Bill Heeney,,,,,,,,,,,,0,0,0,1,0,1,0,1,1,1,0,4
Joe Cox,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,4
Write-In,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,4
Clarc King,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Matt Wolfe,,,,,,,,,,,,,,,,,0,0,0,0,1,0,4
