col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Ken Powell,Mia Roberts Perez,Kai Scott,Tracy B Roman,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,William K Greenlee,David Oh,Andrew C Stober,Daniel Tinney,Terry Tracy,Al Taubenberger,Kristin Combs,Dennis M O Brien,Sheila E Armstrong,John Staggs,All
Ken Powell,46,"3,039","3,028","2,984","2,982","2,945","2,579","2,563","2,535","2,499","2,511","2,431",177,"2,861","2,934","2,829","2,760","2,768",200,203,91,113,93,151,92,70,44,All
Mia Roberts Perez,,16,"3,071","3,016","3,001","2,950","2,611","2,605","2,541","2,536","2,537","2,441",185,"2,835","2,857","2,871","2,753","2,760",199,223,78,127,95,168,92,86,51,All
Kai Scott,,,14,"2,979","3,016","2,955","2,603","2,585","2,535","2,532","2,527","2,421",172,"2,820","2,851","2,849","2,742","2,742",198,226,74,116,89,163,81,79,46,All
Tracy B Roman,,,,19,"2,939","2,957","2,552","2,525","2,492","2,459","2,468","2,439",184,"2,807","2,806","2,772","2,716","2,722",188,162,79,106,87,149,84,74,44,All
Abbe Fletman,,,,,1,"2,922","2,553","2,545","2,518","2,507","2,528","2,413",163,"2,728","2,768","2,799","2,709","2,701",178,226,73,113,84,163,82,79,46,All
Lyris Younge,,,,,,11,"2,519","2,511","2,474","2,446","2,451","2,420",160,"2,727","2,751","2,750","2,673","2,694",172,162,72,97,79,140,75,66,45,All
Stephanie M Sawyer,,,,,,,7,"2,597","2,548","2,519","2,525","2,444",183,"2,407","2,421","2,448","2,355","2,343",187,191,74,119,92,148,90,78,47,All
Daine Grey Jr,,,,,,,,3,"2,548","2,517","2,522","2,438",180,"2,383","2,397","2,420","2,342","2,321",179,188,70,115,86,145,89,73,45,All
Michael Fanning,,,,,,,,,3,"2,488","2,497","2,432",171,"2,338","2,359","2,382","2,314","2,305",171,177,76,105,88,138,88,70,42,All
Rainy Papademetriou,,,,,,,,,,1,"2,492","2,395",147,"2,324","2,345","2,391","2,289","2,274",156,202,54,105,73,149,72,70,46,All
