col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ken Powell,Kai Scott,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,All
Anthony Clark,59,"1,107",19,"1,168","1,143","1,134","1,131","1,103","1,086",959,942,939,939,937,917,46,All
Lisa M Deeley,,4,52,"1,132","1,146","1,144","1,131","1,133","1,096",992,984,976,965,960,932,58,All
Al Schmidt,,,4,57,61,56,44,63,42,53,58,54,45,45,39,70,All
Ken Powell,,,,20,"1,181","1,151","1,141","1,167","1,113","1,002","1,000",994,976,973,946,54,All
Kai Scott,,,,,4,"1,175","1,150","1,183","1,127","1,007","1,018","1,005",984,979,948,61,All
Mia Roberts Perez,,,,,,6,"1,144","1,161","1,119","1,001","1,001",989,978,976,944,60,All
Tracy B Roman,,,,,,,9,"1,130","1,127",985,969,959,965,965,949,57,All
Abbe Fletman,,,,,,,,5,"1,116",995,"1,010","1,003",980,971,945,59,All
Lyris Younge,,,,,,,,,8,973,968,955,954,954,941,53,All
Stephanie M Sawyer,,,,,,,,,,2,996,981,982,985,951,58,All
Rainy Papademetriou,,,,,,,,,,,1,996,973,975,946,52,All
Chris Mallios,,,,,,,,,,,,1,963,967,944,51,All
Daine Grey Jr,,,,,,,,,,,,,1,964,938,54,All
Michael Fanning,,,,,,,,,,,,,,1,942,52,All
Scott Diclaudio,,,,,,,,,,,,,,,0,47,All
Vincent Furlong,,,,,,,,,,,,,,,,2,All
Total,"1,386","1,275",129,"1,311","1,276","1,270","1,244","1,239","1,181","1,049","1,038","1,030","1,010","1,005",966,115,All
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,1
,Abbe Fletman,Kai Scott,Ken Powell,Mia Roberts Perez,Chris Mallios,Rainy Papademetriou,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,Lisa M Deeley,Anthony Clark,Al Schmidt,1
Abbe Fletman,2,63,59,53,53,54,47,46,46,44,41,39,4,53,48,16,1
Kai Scott,,0,57,52,52,53,46,45,45,43,40,38,4,51,48,13,1
Ken Powell,,,0,52,51,50,45,45,44,43,40,39,4,50,49,12,1
Mia Roberts Perez,,,,0,45,46,47,44,42,43,40,37,3,52,45,9,1
Chris Mallios,,,,,0,49,37,43,38,42,38,38,3,43,39,12,1
Rainy Papademetriou,,,,,,0,39,44,38,42,39,37,4,44,40,11,1
Tracy B Roman,,,,,,,0,39,44,39,37,38,4,45,43,6,1
Stephanie M Sawyer,,,,,,,,0,39,43,40,38,4,41,39,10,1
Lyris Younge,,,,,,,,,1,37,35,39,4,42,40,7,1
Daine Grey Jr,,,,,,,,,,0,39,37,3,40,39,8,1
Michael Fanning,,,,,,,,,,,0,35,2,36,37,8,1
Scott Diclaudio,,,,,,,,,,,,0,4,35,35,7,1
Vincent Furlong,,,,,,,,,,,,,0,4,2,11,1
Lisa M Deeley,,,,,,,,,,,,,,1,46,6,1
Anthony Clark,,,,,,,,,,,,,,,2,6,1
Al Schmidt,,,,,,,,,,,,,,,,2,1
Total,69,64,63,58,55,54,49,48,47,45,41,39,13,63,59,27,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,2
,Ken Powell,Kai Scott,Abbe Fletman,Mia Roberts Perez,Tracy B Roman,Lyris Younge,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Ken Powell,3,61,56,55,59,56,45,43,41,43,42,42,4,55,59,6,2
Kai Scott,,0,55,55,58,54,45,45,42,43,43,42,4,55,56,5,2
Abbe Fletman,,,0,57,57,54,43,42,42,42,41,41,5,53,55,6,2
Mia Roberts Perez,,,,1,57,57,45,42,42,43,42,42,4,54,54,5,2
Tracy B Roman,,,,,0,56,46,43,40,44,44,43,5,53,55,6,2
Lyris Younge,,,,,,1,45,42,40,43,42,42,4,52,54,4,2
Stephanie M Sawyer,,,,,,,0,44,41,45,45,44,5,41,43,6,2
Rainy Papademetriou,,,,,,,,0,42,43,43,42,4,40,41,4,2
Chris Mallios,,,,,,,,,0,41,40,40,2,40,40,2,2
Daine Grey Jr,,,,,,,,,,0,44,44,5,40,40,5,2
Michael Fanning,,,,,,,,,,,0,43,5,39,40,5,2
Scott Diclaudio,,,,,,,,,,,,0,4,39,39,5,2
Vincent Furlong,,,,,,,,,,,,,0,3,4,4,2
Anthony Clark,,,,,,,,,,,,,,3,54,3,2
Lisa M Deeley,,,,,,,,,,,,,,,0,2,2
Al Schmidt,,,,,,,,,,,,,,,,0,2
Total,71,65,63,63,63,61,49,46,45,45,45,44,6,65,65,7,2
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ken Powell,Tracy B Roman,Kai Scott,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Michael Fanning,Vincent Furlong,3
Anthony Clark,9,83,2,91,87,88,85,87,84,70,70,68,65,66,64,5,3
Lisa M Deeley,,2,5,86,87,86,87,85,84,69,69,68,67,66,65,6,3
Al Schmidt,,,0,6,7,6,5,6,6,6,5,5,6,6,5,7,3
Ken Powell,,,,2,89,87,85,87,86,70,71,68,67,67,66,6,3
Tracy B Roman,,,,,1,88,85,88,87,72,71,70,68,69,67,7,3
Kai Scott,,,,,,0,88,89,87,73,72,71,69,68,67,8,3
Mia Roberts Perez,,,,,,,0,87,85,70,70,68,67,66,65,7,3
Abbe Fletman,,,,,,,,0,87,72,72,70,68,69,67,7,3
Lyris Younge,,,,,,,,,0,71,71,70,68,68,67,7,3
Stephanie M Sawyer,,,,,,,,,,0,72,71,69,69,67,7,3
Daine Grey Jr,,,,,,,,,,,0,69,68,68,67,7,3
Rainy Papademetriou,,,,,,,,,,,,0,67,67,66,5,3
Chris Mallios,,,,,,,,,,,,,0,66,66,6,3
Scott Diclaudio,,,,,,,,,,,,,,0,65,5,3
Michael Fanning,,,,,,,,,,,,,,,0,4,3
Vincent Furlong,,,,,,,,,,,,,,,,0,3
Total,106,97,11,98,95,93,92,91,88,74,73,71,70,70,67,11,3
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Anthony Clark,Lisa M Deeley,Al Schmidt,Kai Scott,Ken Powell,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,4
Anthony Clark,4,57,1,65,64,64,61,62,62,56,56,55,55,55,55,1,4
Lisa M Deeley,,0,1,60,60,59,60,60,58,58,57,56,56,56,55,1,4
Al Schmidt,,,0,1,1,2,1,1,2,1,1,1,1,1,1,3,4
Kai Scott,,,,0,67,66,67,67,64,59,59,59,58,58,57,2,4
Ken Powell,,,,,2,66,66,67,64,59,59,58,58,58,57,1,4
Tracy B Roman,,,,,,2,65,66,65,58,58,57,57,57,57,1,4
Mia Roberts Perez,,,,,,,1,66,64,58,58,58,58,58,57,2,4
Abbe Fletman,,,,,,,,0,64,59,59,58,58,58,57,1,4
Lyris Younge,,,,,,,,,0,57,57,56,57,57,57,1,4
Stephanie M Sawyer,,,,,,,,,,0,59,58,58,58,57,0,4
Chris Mallios,,,,,,,,,,,0,58,58,58,57,0,4
Daine Grey Jr,,,,,,,,,,,,0,57,57,56,1,4
Michael Fanning,,,,,,,,,,,,,0,58,57,0,4
Rainy Papademetriou,,,,,,,,,,,,,,0,57,0,4
Scott Diclaudio,,,,,,,,,,,,,,,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,0,4
Total,74,63,6,71,71,71,69,67,66,60,59,59,58,58,57,5,4
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,5
,Kai Scott,Abbe Fletman,Ken Powell,Mia Roberts Perez,Rainy Papademetriou,Chris Mallios,Tracy B Roman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Vincent Furlong,Lisa M Deeley,Anthony Clark,Al Schmidt,5
Kai Scott,0,96,98,95,86,85,81,83,79,76,74,64,8,91,80,15,5
Abbe Fletman,,2,92,92,83,83,76,77,77,73,70,61,9,87,74,14,5
Ken Powell,,,1,94,83,82,80,80,78,77,73,63,9,88,79,14,5
Mia Roberts Perez,,,,1,82,81,81,80,77,76,72,64,8,87,78,14,5
Rainy Papademetriou,,,,,1,82,68,70,78,75,73,64,8,80,66,13,5
Chris Mallios,,,,,,0,68,68,74,73,73,64,9,80,69,13,5
Tracy B Roman,,,,,,,0,79,68,69,65,64,6,76,75,6,5
Lyris Younge,,,,,,,,0,70,67,67,63,6,75,73,6,5
Daine Grey Jr,,,,,,,,,0,75,73,64,7,75,68,6,5
Stephanie M Sawyer,,,,,,,,,,0,71,62,5,76,66,8,5
Michael Fanning,,,,,,,,,,,0,63,6,71,65,5,5
Scott Diclaudio,,,,,,,,,,,,0,4,63,61,3,5
Vincent Furlong,,,,,,,,,,,,,0,7,5,14,5
Lisa M Deeley,,,,,,,,,,,,,,0,78,13,5
Anthony Clark,,,,,,,,,,,,,,,0,4,5
Al Schmidt,,,,,,,,,,,,,,,,0,5
Total,105,102,102,100,90,89,84,83,81,81,74,65,19,102,86,28,5
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Anthony Clark,Lisa M Deeley,Al Schmidt,Mia Roberts Perez,Kai Scott,Ken Powell,Abbe Fletman,Lyris Younge,Tracy B Roman,Stephanie M Sawyer,Rainy Papademetriou,Daine Grey Jr,Michael Fanning,Chris Mallios,Scott Diclaudio,Vincent Furlong,6
Anthony Clark,8,161,1,165,163,161,159,158,158,149,147,148,147,147,143,3,6
Lisa M Deeley,,0,3,162,161,159,161,158,159,150,149,148,147,148,144,3,6
Al Schmidt,,,1,3,2,3,1,1,1,1,3,1,2,2,3,6,6
Mia Roberts Perez,,,,1,161,159,160,160,158,150,151,149,147,148,144,3,6
Kai Scott,,,,,1,159,158,159,158,150,148,148,148,147,144,2,6
Ken Powell,,,,,,1,159,157,157,149,148,147,148,147,145,2,6
Abbe Fletman,,,,,,,1,159,156,148,148,147,146,146,144,1,6
Lyris Younge,,,,,,,,1,159,147,147,146,146,146,143,1,6
Tracy B Roman,,,,,,,,,0,148,147,146,146,145,142,2,6
Stephanie M Sawyer,,,,,,,,,,1,149,149,149,146,144,2,6
Rainy Papademetriou,,,,,,,,,,,0,147,147,148,145,2,6
Daine Grey Jr,,,,,,,,,,,,0,147,145,143,2,6
Michael Fanning,,,,,,,,,,,,,0,145,145,2,6
Chris Mallios,,,,,,,,,,,,,,0,144,1,6
Scott Diclaudio,,,,,,,,,,,,,,,0,2,6
Vincent Furlong,,,,,,,,,,,,,,,,0,6
Total,187,171,10,174,169,169,167,166,165,153,152,150,150,149,146,8,6
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,7
,Anthony Clark,Lisa M Deeley,Al Schmidt,Mia Roberts Perez,Kai Scott,Tracy B Roman,Ken Powell,Lyris Younge,Abbe Fletman,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Stephanie M Sawyer,Scott Diclaudio,Vincent Furlong,7
Anthony Clark,7,68,0,69,69,69,65,67,65,44,43,42,42,43,42,2,7
