col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,All
Kevin M Dougherty,144,"1,475","1,483",11,5,4,5,"1,548","1,471","1,476","1,455","1,416","1,419","1,241","1,229","1,201","1,195","1,198","1,156",65,All
David Wecht,,25,"1,466",10,2,5,7,"1,415","1,360","1,374","1,367","1,330","1,347","1,190","1,180","1,162","1,160","1,158","1,121",63,All
Christine Donohue,,,11,17,6,3,11,"1,404","1,370","1,385","1,373","1,341","1,353","1,210","1,192","1,173","1,172","1,167","1,129",64,All
Judy Olson,,,,4,23,18,5,19,17,21,18,16,16,20,19,18,16,13,17,26,All
Anne Covey,,,,,1,14,4,9,13,13,12,11,8,13,11,12,10,8,9,21,All
Mike George,,,,,,0,0,9,9,7,5,6,5,6,7,6,6,5,7,20,All
Paul P Panepinto,,,,,,,0,11,10,13,12,10,9,12,10,9,8,7,9,6,All
Ken Powell,,,,,,,,4,"1,450","1,449","1,444","1,418","1,432","1,248","1,241","1,216","1,212","1,209","1,178",70,All
Tracy B Roman,,,,,,,,,1,"1,433","1,409","1,411","1,401","1,228","1,216","1,196","1,194","1,192","1,173",72,All
Mia Roberts Perez,,,,,,,,,,1,"1,444","1,408","1,422","1,237","1,230","1,211","1,216","1,202","1,171",70,All
Kai Scott,,,,,,,,,,,1,"1,404","1,430","1,236","1,222","1,214","1,211","1,201","1,164",66,All
Lyris Younge,,,,,,,,,,,,0,"1,394","1,221","1,212","1,191","1,191","1,190","1,160",69,All
Abbe Fletman,,,,,,,,,,,,,0,"1,217","1,212","1,205","1,207","1,195","1,161",61,All
Stephanie M Sawyer,,,,,,,,,,,,,,0,"1,235","1,216","1,211","1,209","1,178",69,All
Daine Grey Jr,,,,,,,,,,,,,,,0,"1,206","1,207","1,214","1,173",67,All
Chris Mallios,,,,,,,,,,,,,,,,0,"1,206","1,193","1,170",59,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,0,"1,192","1,164",57,All
Michael Fanning,,,,,,,,,,,,,,,,,,0,"1,159",57,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,1,39,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,1,All
Total,"1,968","1,606","1,594",53,31,27,21,"1,646","1,549","1,545","1,531","1,476","1,473","1,292","1,272","1,238","1,235","1,233","1,195",100,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Paul P Panepinto,Mike George,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Tracy B Roman,Chris Mallios,Stephanie M Sawyer,Rainy Papademetriou,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,1
Kevin M Dougherty,10,108,105,3,1,0,0,102,101,100,97,94,92,82,78,78,76,75,71,6,1
Christine Donohue,,1,109,4,2,1,0,102,103,103,101,95,92,87,85,84,80,77,75,7,1
David Wecht,,,1,5,0,1,0,101,100,98,98,92,90,85,82,80,77,75,74,6,1
Judy Olson,,,,0,1,0,0,5,5,5,5,3,3,5,5,5,5,4,4,1,1
