col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,1
Jim Kenney,2,0,0,0,0,207,164,155,17,9,5,7,1
Melissa Murray Bailey,,1,0,0,0,17,20,19,23,21,19,3,1
Osborne Hart,,,0,0,0,2,4,3,0,0,0,0,1
Boris Kindij,,,,0,0,0,0,0,0,0,0,0,1
James Foster,,,,,0,0,0,0,0,0,0,0,1
Kevin M Dougherty,,,,,,4,164,153,7,5,3,6,1
Christine Donohue,,,,,,,1,163,14,2,3,9,1
David Wecht,,,,,,,,0,14,8,4,2,1
Judy Olson,,,,,,,,,0,23,17,1,1
Anne Covey,,,,,,,,,,0,19,0,1
Mike George,,,,,,,,,,,0,1,1
Paul P Panepinto,,,,,,,,,,,,0,1
Total,237,44,4,0,0,232,192,180,40,31,25,10,1
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,2
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,2
Jim Kenney,0,0,0,0,0,108,102,96,11,3,0,4,2
Melissa Murray Bailey,,0,0,0,0,3,2,3,11,7,7,2,2
James Foster,,,0,0,0,0,1,0,1,0,0,1,2
Boris Kindij,,,,0,0,0,0,0,0,0,0,0,2
Osborne Hart,,,,,0,0,0,0,0,0,0,0,2
Kevin M Dougherty,,,,,,0,84,82,5,1,1,2,2
Christine Donohue,,,,,,,3,96,11,3,0,5,2
David Wecht,,,,,,,,0,6,2,0,5,2
Judy Olson,,,,,,,,,0,7,7,2,2
Anne Covey,,,,,,,,,,0,7,0,2
Mike George,,,,,,,,,,,0,0,2
Paul P Panepinto,,,,,,,,,,,,0,2
Total,133,16,1,0,0,114,112,103,24,11,8,7,2
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,3
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,3
Jim Kenney,7,0,0,0,0,103,88,79,4,2,1,4,3
Melissa Murray Bailey,,1,0,0,0,2,5,2,10,9,8,1,3
James Foster,,,0,0,0,0,1,0,0,0,0,1,3
Osborne Hart,,,,0,0,1,1,1,0,0,0,0,3
Boris Kindij,,,,,0,0,0,0,0,0,0,0,3
Kevin M Dougherty,,,,,,3,83,76,5,1,0,1,3
Christine Donohue,,,,,,,0,82,6,5,0,5,3
David Wecht,,,,,,,,1,1,2,0,3,3
Judy Olson,,,,,,,,,0,7,8,1,3
Anne Covey,,,,,,,,,,0,6,1,3
Mike George,,,,,,,,,,,0,0,3
Paul P Panepinto,,,,,,,,,,,,0,3
Total,121,15,1,1,0,111,99,87,15,11,9,6,3
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,4
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,4
Jim Kenney,2,0,0,0,0,112,108,100,10,2,3,8,4
Melissa Murray Bailey,,0,0,0,0,8,5,8,13,11,11,4,4
James Foster,,,0,0,0,0,1,0,1,1,1,0,4
Osborne Hart,,,,0,0,0,0,1,1,1,0,0,4
Boris Kindij,,,,,0,0,0,0,0,0,0,0,4
Kevin M Dougherty,,,,,,0,99,96,3,5,3,6,4
Christine Donohue,,,,,,,0,106,10,0,3,7,4
David Wecht,,,,,,,,0,8,2,1,7,4
Judy Olson,,,,,,,,,0,13,11,2,4
Anne Covey,,,,,,,,,,0,10,2,4
Mike George,,,,,,,,,,,0,0,4
Paul P Panepinto,,,,,,,,,,,,1,4
Total,133,23,2,1,0,125,119,114,26,16,16,13,4
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,5
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Paul P Panepinto,Mike George,Anne Covey,5
Jim Kenney,4,0,0,0,0,150,121,111,9,8,4,0,5
Melissa Murray Bailey,,2,0,0,0,3,4,3,6,2,6,5,5
Osborne Hart,,,0,0,0,3,4,4,1,0,0,0,5
James Foster,,,,0,0,1,2,3,0,1,0,0,5
Boris Kindij,,,,,0,0,0,0,0,0,0,0,5
Kevin M Dougherty,,,,,,4,112,106,1,4,2,0,5
Christine Donohue,,,,,,,0,115,10,7,1,0,5
David Wecht,,,,,,,,0,10,4,3,0,5
Judy Olson,,,,,,,,,0,0,5,5,5
Paul P Panepinto,,,,,,,,,,2,1,0,5
Mike George,,,,,,,,,,,0,5,5
Anne Covey,,,,,,,,,,,,0,5
Total,175,16,4,3,0,164,134,124,16,13,10,5,5
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,6
