col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,All
Kevin M Dougherty,237,"2,752","2,709",39,31,27,16,"3,103",120,16,All
Christine Donohue,,20,"2,707",57,20,21,21,"2,674",103,16,All
David Wecht,,,33,33,5,9,16,"2,606",88,13,All
Judy Olson,,,,5,110,106,10,39,132,3,All
Anne Covey,,,,,1,87,4,17,107,2,All
Mike George,,,,,,1,3,14,107,3,All
Paul P Panepinto,,,,,,,1,15,14,7,All
Cherelle Parker,,,,,,,,29,0,0,All
Kevin Strickland,,,,,,,,,8,0,All
Bobbie T Curry,,,,,,,,,,2,All
Total,"3,646","2,969","2,895",192,136,133,42,"3,350",267,27,All
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,1
Kevin M Dougherty,3,83,83,1,1,1,2,88,3,0,1
David Wecht,,1,82,0,0,0,1,83,4,0,1
Christine Donohue,,,1,0,0,1,0,82,2,0,1
Anne Covey,,,,0,3,2,0,1,2,0,1
Judy Olson,,,,,0,2,0,1,2,0,1
Mike George,,,,,,0,0,1,2,0,1
Paul P Panepinto,,,,,,,0,0,0,0,1
Cherelle Parker,,,,,,,,0,0,0,1
Kevin Strickland,,,,,,,,,0,0,1
Bobbie T Curry,,,,,,,,,,0,1
Total,99,92,88,3,3,3,2,97,7,0,1
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,2
Kevin M Dougherty,9,85,86,2,2,0,1,104,2,0,2
Christine Donohue,,1,87,1,2,0,1,86,3,0,2
David Wecht,,,0,2,1,0,0,84,2,0,2
Judy Olson,,,,0,5,4,0,1,5,0,2
Mike George,,,,,0,4,0,0,6,0,2
Anne Covey,,,,,,0,0,0,4,0,2
Paul P Panepinto,,,,,,,0,1,0,0,2
Cherelle Parker,,,,,,,,1,0,0,2
Kevin Strickland,,,,,,,,,0,0,2
Bobbie T Curry,,,,,,,,,,0,2
Total,122,95,93,7,7,4,1,111,8,0,2
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,3
