col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Council At Large,,,,,,,,,,,,,,Judge Of The Municipal Court,,,1
,Blondell Reynolds Brown,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,David Oh,Andrew C Stober,Kristin Combs,Terry Tracy,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Sheila E Armstrong,John Staggs,Sharon Williams Losier,Joffie C Pittman,Christine Hope,1
Blondell Reynolds Brown,6,95,86,93,81,7,3,8,3,2,4,2,2,1,92,91,86,1
Helen Gym,,2,91,88,87,9,11,11,5,4,4,2,3,1,93,91,85,1
Derek S Green,,,0,85,85,7,7,4,6,3,5,2,1,0,91,90,86,1
William K Greenlee,,,,0,83,7,2,5,2,0,2,2,1,1,90,86,84,1
Allan Domb,,,,,0,7,7,7,4,3,1,1,0,1,87,81,81,1
David Oh,,,,,,0,0,0,1,2,0,0,0,0,9,8,7,1
Andrew C Stober,,,,,,,1,6,2,1,1,0,1,0,4,9,4,1
Kristin Combs,,,,,,,,0,0,0,0,0,1,0,6,11,6,1
Terry Tracy,,,,,,,,,0,3,2,2,0,0,6,5,6,1
Daniel Tinney,,,,,,,,,,0,1,2,2,0,3,4,3,1
Dennis M O Brien,,,,,,,,,,,0,1,0,0,2,4,3,1
Al Taubenberger,,,,,,,,,,,,0,0,0,3,2,3,1
Sheila E Armstrong,,,,,,,,,,,,,0,0,2,3,2,1
John Staggs,,,,,,,,,,,,,,0,1,1,1,1
Sharon Williams Losier,,,,,,,,,,,,,,,0,92,90,1
Joffie C Pittman,,,,,,,,,,,,,,,,0,86,1
Christine Hope,,,,,,,,,,,,,,,,,0,1
Total,115,112,105,99,96,13,12,11,8,7,6,4,3,1,108,106,99,1
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Allan Domb,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,John Staggs,Kristin Combs,Sheila E Armstrong,Dennis M O Brien,Terry Tracy,2
Christine Hope,0,88,88,89,87,88,88,88,3,1,1,1,1,1,1,0,0,2
Sharon Williams Losier,,2,89,86,88,87,87,85,2,0,1,0,1,1,1,0,0,2
Joffie C Pittman,,,2,87,87,86,86,85,2,0,1,0,1,1,1,0,0,2
Allan Domb,,,,2,87,87,90,87,2,1,0,1,0,0,0,0,0,2
Blondell Reynolds Brown,,,,,2,88,87,87,1,0,0,0,0,0,0,0,0,2
Derek S Green,,,,,,2,87,86,1,0,0,0,0,0,0,0,0,2
Helen Gym,,,,,,,1,87,2,1,0,1,0,0,0,0,0,2
William K Greenlee,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
David Oh,,,,,,,,,0,1,1,1,1,1,1,0,0,2
Al Taubenberger,,,,,,,,,,0,0,1,0,0,0,0,0,2
Andrew C Stober,,,,,,,,,,,0,0,1,1,1,0,0,2
Daniel Tinney,,,,,,,,,,,,0,0,0,0,0,0,2
John Staggs,,,,,,,,,,,,,0,1,1,0,0,2
Kristin Combs,,,,,,,,,,,,,,0,1,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,0,0,2
Dennis M O Brien,,,,,,,,,,,,,,,,0,0,2
Terry Tracy,,,,,,,,,,,,,,,,,0,2
