col_1,col_2,col_3,division
,District Council 1st District,District Council 2nd District,1
,Mark F Squilla,Kenyatta Johnson,1
Mark F Squilla,84,0,1
Kenyatta Johnson,,0,1
Total,84,0,1
,District Council 1st District,District Council 2nd District,2
,Mark F Squilla,Kenyatta Johnson,2
Mark F Squilla,142,0,2
Kenyatta Johnson,,0,2
Total,142,0,2
,District Council 1st District,District Council 2nd District,3
,Mark F Squilla,Kenyatta Johnson,3
Mark F Squilla,234,0,3
Kenyatta Johnson,,0,3
Total,234,0,3
,District Council 1st District,District Council 2nd District,4
,Mark F Squilla,Kenyatta Johnson,4
Mark F Squilla,88,0,4
Kenyatta Johnson,,0,4
Total,88,0,4
,District Council 1st District,District Council 2nd District,5
,Mark F Squilla,Kenyatta Johnson,5
Mark F Squilla,98,0,5
Kenyatta Johnson,,0,5
Total,98,0,5
,District Council 1st District,District Council 2nd District,6
,Mark F Squilla,Kenyatta Johnson,6
Mark F Squilla,238,0,6
Kenyatta Johnson,,0,6
Total,238,0,6
,District Council 1st District,District Council 2nd District,7
,Mark F Squilla,Kenyatta Johnson,7
Mark F Squilla,408,0,7
Kenyatta Johnson,,0,7
Total,408,0,7
,District Council 1st District,District Council 2nd District,8
,Mark F Squilla,Kenyatta Johnson,8
Mark F Squilla,205,0,8
Kenyatta Johnson,,0,8
Total,205,0,8
,District Council 1st District,District Council 2nd District,9
,Mark F Squilla,Kenyatta Johnson,9
Mark F Squilla,118,0,9
Kenyatta Johnson,,0,9
Total,118,0,9
,District Council 1st District,District Council 2nd District,10
,Mark F Squilla,Kenyatta Johnson,10
Mark F Squilla,119,0,10
Kenyatta Johnson,,0,10
Total,119,0,10
,District Council 1st District,District Council 2nd District,11
,Mark F Squilla,Kenyatta Johnson,11
Mark F Squilla,54,0,11
Kenyatta Johnson,,0,11
Total,54,0,11
,District Council 1st District,District Council 2nd District,12
,Mark F Squilla,Kenyatta Johnson,12
Mark F Squilla,62,0,12
Kenyatta Johnson,,0,12
Total,62,0,12
,District Council 1st District,District Council 2nd District,13
,Mark F Squilla,Kenyatta Johnson,13
Mark F Squilla,120,0,13
Kenyatta Johnson,,0,13
Total,120,0,13
,District Council 2nd District,District Council 1st District,14
,Kenyatta Johnson,Mark F Squilla,14
Kenyatta Johnson,55,0,14
Mark F Squilla,,0,14
Total,55,0,14
,District Council 1st District,District Council 2nd District,15
,Mark F Squilla,Kenyatta Johnson,15
Mark F Squilla,321,0,15
Kenyatta Johnson,,0,15
Total,321,0,15
,District Council 1st District,District Council 2nd District,16
,Mark F Squilla,Kenyatta Johnson,16
Mark F Squilla,36,0,16
Kenyatta Johnson,,0,16
Total,36,0,16
,District Council 1st District,District Council 2nd District,17
,Mark F Squilla,Kenyatta Johnson,17
Mark F Squilla,53,0,17
Kenyatta Johnson,,0,17
Total,53,0,17
,District Council 1st District,District Council 2nd District,18
,Mark F Squilla,Kenyatta Johnson,18
Mark F Squilla,73,0,18
Kenyatta Johnson,,0,18
Total,73,0,18
,District Council 1st District,District Council 2nd District,19
,Mark F Squilla,Kenyatta Johnson,19
Mark F Squilla,67,0,19
Kenyatta Johnson,,0,19
Total,67,0,19
,District Council 1st District,District Council 2nd District,20
,Mark F Squilla,Kenyatta Johnson,20
Mark F Squilla,289,0,20
Kenyatta Johnson,,0,20
Total,289,0,20
,District Council 1st District,District Council 2nd District,21
,Mark F Squilla,Kenyatta Johnson,21
Mark F Squilla,331,0,21
Kenyatta Johnson,,0,21
Total,331,0,21
,District Council 1st District,District Council 2nd District,22
,Mark F Squilla,Kenyatta Johnson,22
Mark F Squilla,127,0,22
Kenyatta Johnson,,0,22
Total,127,0,22
,District Council 1st District,District Council 2nd District,23
,Mark F Squilla,Kenyatta Johnson,23
Mark F Squilla,72,0,23
Kenyatta Johnson,,0,23
Total,72,0,23
,District Council 1st District,District Council 2nd District,24
,Mark F Squilla,Kenyatta Johnson,24
Mark F Squilla,248,0,24
Kenyatta Johnson,,0,24
Total,248,0,24
,District Council 1st District,District Council 2nd District,25
,Mark F Squilla,Kenyatta Johnson,25
Mark F Squilla,146,0,25
Kenyatta Johnson,,0,25
Total,146,0,25
,District Council 1st District,District Council 2nd District,26
,Mark F Squilla,Kenyatta Johnson,26
Mark F Squilla,152,0,26
Kenyatta Johnson,,0,26
Total,152,0,26
,District Council 1st District,District Council 2nd District,27
,Mark F Squilla,Kenyatta Johnson,27
Mark F Squilla,140,0,27
Kenyatta Johnson,,0,27
Total,140,0,27
,District Council 1st District,District Council 2nd District,28
,Mark F Squilla,Kenyatta Johnson,28
Mark F Squilla,144,0,28
Kenyatta Johnson,,0,28
Total,144,0,28
,District Council 1st District,District Council 2nd District,29
,Mark F Squilla,Kenyatta Johnson,29
Mark F Squilla,124,0,29
Kenyatta Johnson,,0,29
Total,124,0,29
,District Council 1st District,District Council 2nd District,30
,Mark F Squilla,Kenyatta Johnson,30
Mark F Squilla,158,0,30
Kenyatta Johnson,,0,30
Total,158,0,30
,District Council 1st District,District Council 2nd District,31
,Mark F Squilla,Kenyatta Johnson,31
Mark F Squilla,160,0,31
Kenyatta Johnson,,0,31
Total,160,0,31
,District Council 1st District,District Council 2nd District,32
,Mark F Squilla,Kenyatta Johnson,32
Mark F Squilla,98,0,32
Kenyatta Johnson,,0,32
Total,98,0,32
,District Council 1st District,District Council 2nd District,33
,Mark F Squilla,Kenyatta Johnson,33
Mark F Squilla,123,0,33
Kenyatta Johnson,,0,33
Total,123,0,33
,District Council 1st District,District Council 2nd District,34
,Mark F Squilla,Kenyatta Johnson,34
Mark F Squilla,98,0,34
Kenyatta Johnson,,0,34
Total,98,0,34
,District Council 1st District,District Council 2nd District,35
,Mark F Squilla,Kenyatta Johnson,35
Mark F Squilla,128,0,35
Kenyatta Johnson,,0,35
Total,128,0,35
,District Council 2nd District,District Council 1st District,36
,Kenyatta Johnson,Mark F Squilla,36
Kenyatta Johnson,71,0,36
Mark F Squilla,,0,36
Total,71,0,36
,District Council 1st District,District Council 2nd District,37
,Mark F Squilla,Kenyatta Johnson,37
Mark F Squilla,143,0,37
Kenyatta Johnson,,0,37
Total,143,0,37
,District Council 1st District,District Council 2nd District,38
,Mark F Squilla,Kenyatta Johnson,38
Mark F Squilla,148,0,38
Kenyatta Johnson,,0,38
Total,148,0,38
,District Council 1st District,District Council 2nd District,39
,Mark F Squilla,Kenyatta Johnson,39
Mark F Squilla,152,0,39
Kenyatta Johnson,,0,39
Total,152,0,39
,District Council 1st District,District Council 2nd District,40
,Mark F Squilla,Kenyatta Johnson,40
Mark F Squilla,44,0,40
Kenyatta Johnson,,0,40
Total,44,0,40
,District Council 2nd District,District Council 1st District,41
,Kenyatta Johnson,Mark F Squilla,41
Kenyatta Johnson,110,0,41
Mark F Squilla,,0,41
Total,110,0,41
,District Council 1st District,District Council 2nd District,42
,Mark F Squilla,Kenyatta Johnson,42
Mark F Squilla,123,0,42
Kenyatta Johnson,,0,42
Total,123,0,42
,District Council 1st District,District Council 2nd District,43
,Mark F Squilla,Kenyatta Johnson,43
Mark F Squilla,143,0,43
Kenyatta Johnson,,0,43
Total,143,0,43
,District Council 1st District,District Council 2nd District,44
,Mark F Squilla,Kenyatta Johnson,44
Mark F Squilla,109,0,44
Kenyatta Johnson,,0,44
Total,109,0,44
,District Council 1st District,District Council 2nd District,45
,Mark F Squilla,Kenyatta Johnson,45
Mark F Squilla,223,0,45
Kenyatta Johnson,,0,45
Total,223,0,45
,District Council 1st District,District Council 2nd District,46
,Mark F Squilla,Kenyatta Johnson,46
Mark F Squilla,250,0,46
Kenyatta Johnson,,0,46
Total,250,0,46
,District Council 1st District,District Council 2nd District,All
,Mark F Squilla,Kenyatta Johnson,All
Mark F Squilla,"6,393",0,All
Kenyatta Johnson,,236,All
Total,"6,393",236,All
