col_1,col_2,division
,District Council 2nd District,9
,Kenyatta Johnson,9
Kenyatta Johnson,134,9
Total,134,9
,District Council 2nd District,19
,Kenyatta Johnson,19
Kenyatta Johnson,133,19
Total,133,19
,District Council 2nd District,20
,Kenyatta Johnson,20
Kenyatta Johnson,77,20
Total,77,20
,District Council 2nd District,21
,Kenyatta Johnson,21
Kenyatta Johnson,112,21
Total,112,21
,District Council 2nd District,22
,Kenyatta Johnson,22
Kenyatta Johnson,175,22
Total,175,22
,District Council 2nd District,All
,Kenyatta Johnson,All
Kenyatta Johnson,631,All
Total,631,All
