col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Daniel Tinney,Al Taubenberger,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,1
Christine Hope,0,65,60,63,54,50,50,49,47,46,41,41,34,6,6,3,1,1
Sharon Williams Losier,,0,59,50,49,46,45,46,14,16,15,15,8,4,6,3,1,1
Joffie C Pittman,,,0,48,44,44,44,43,15,14,13,13,8,5,5,3,1,1
Allan Domb,,,,1,52,50,48,49,12,11,11,11,5,3,2,1,0,1
Derek S Green,,,,,1,46,45,48,6,7,7,5,3,4,1,0,0,1
Helen Gym,,,,,,0,43,45,8,3,5,4,2,4,2,0,0,1
Blondell Reynolds Brown,,,,,,,0,45,8,6,5,7,2,2,4,2,1,1
William K Greenlee,,,,,,,,1,4,6,4,5,1,2,0,0,0,1
Daniel Tinney,,,,,,,,,1,37,32,31,30,4,3,1,0,1
Al Taubenberger,,,,,,,,,,3,35,33,30,0,2,0,0,1
Dennis M O Brien,,,,,,,,,,,1,30,26,1,1,2,1,1
David Oh,,,,,,,,,,,,1,28,0,3,2,0,1
Terry Tracy,,,,,,,,,,,,,0,2,1,1,0,1
Andrew C Stober,,,,,,,,,,,,,,0,1,1,0,1
Kristin Combs,,,,,,,,,,,,,,,0,2,1,1
Sheila E Armstrong,,,,,,,,,,,,,,,,1,1,1
John Staggs,,,,,,,,,,,,,,,,,0,1
Total,117,69,62,75,63,58,57,57,54,53,47,44,35,6,6,5,1,1
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Al Taubenberger,Daniel Tinney,Helen Gym,Dennis M O Brien,Allan Domb,Derek S Green,William K Greenlee,Terry Tracy,Blondell Reynolds Brown,David Oh,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Christine Hope,2,98,92,84,78,83,76,77,76,68,64,66,61,4,3,1,0,2
Sharon Williams Losier,,1,94,36,34,72,28,73,71,65,20,62,23,1,2,2,0,2
Joffie C Pittman,,,0,31,29,67,25,67,68,62,19,61,20,1,2,1,0,2
Al Taubenberger,,,,2,72,12,71,17,10,9,60,5,57,4,2,2,1,2
Daniel Tinney,,,,,2,12,67,15,10,5,60,6,55,3,1,2,0,2
Helen Gym,,,,,,1,11,69,67,61,8,63,8,1,0,0,0,2
Dennis M O Brien,,,,,,,3,11,9,8,54,5,56,1,0,0,0,2
Allan Domb,,,,,,,,2,67,62,5,60,7,1,1,0,0,2
Derek S Green,,,,,,,,,0,64,6,64,5,1,1,0,0,2
William K Greenlee,,,,,,,,,,1,1,61,4,0,1,0,0,2
