col_1,col_2,col_3,col_4,division
,District Council 7th District,Register Of Wills,,All
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,All
Maria Quinones Sanchez,191,"1,707",120,All
Ronald R Donatucci,,148,0,All
Ross Feinberg,,,190,All
Total,"2,018","1,855",310,All
,District Council 7th District,Register Of Wills,,1
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,1
Maria Quinones Sanchez,5,47,1,1
Ronald R Donatucci,,6,0,1
Ross Feinberg,,,2,1
Total,53,53,3,1
,District Council 7th District,Register Of Wills,,2
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,2
Maria Quinones Sanchez,4,46,2,2
Ronald R Donatucci,,4,0,2
Ross Feinberg,,,9,2
Total,52,50,11,2
,District Council 7th District,Register Of Wills,,3
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,3
Maria Quinones Sanchez,4,37,0,3
Ronald R Donatucci,,4,0,3
Ross Feinberg,,,3,3
Total,41,41,3,3
,District Council 7th District,Register Of Wills,,4
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,4
Maria Quinones Sanchez,10,71,6,4
Ronald R Donatucci,,9,0,4
Ross Feinberg,,,12,4
Total,87,80,18,4
,District Council 7th District,Register Of Wills,,5
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,5
Maria Quinones Sanchez,8,43,5,5
Ronald R Donatucci,,4,0,5
Ross Feinberg,,,7,5
Total,56,47,12,5
,District Council 7th District,Register Of Wills,,6
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,6
Maria Quinones Sanchez,8,63,5,6
Ronald R Donatucci,,4,0,6
Ross Feinberg,,,8,6
Total,76,67,13,6
,District Council 7th District,Register Of Wills,,7
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,7
Maria Quinones Sanchez,12,82,2,7
Ronald R Donatucci,,2,0,7
Ross Feinberg,,,7,7
Total,96,84,9,7
,District Council 7th District,Register Of Wills,,8
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,8
Maria Quinones Sanchez,6,95,9,8
Ronald R Donatucci,,7,0,8
Ross Feinberg,,,12,8
Total,110,102,21,8
,District Council 7th District,Register Of Wills,,9
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,9
Maria Quinones Sanchez,17,82,21,9
Ronald R Donatucci,,17,0,9
Ross Feinberg,,,19,9
Total,120,99,40,9
,District Council 7th District,Register Of Wills,,10
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,10
Maria Quinones Sanchez,19,129,10,10
Ronald R Donatucci,,15,0,10
Ross Feinberg,,,37,10
Total,158,144,47,10
,Register Of Wills,,District Council 7th District,11
,Ronald R Donatucci,Ross Feinberg,Maria Quinones Sanchez,11
Ronald R Donatucci,6,0,66,11
Ross Feinberg,,4,1,11
Maria Quinones Sanchez,,,4,11
Total,72,5,71,11
,District Council 7th District,Register Of Wills,,12
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,12
Maria Quinones Sanchez,9,56,4,12
Ronald R Donatucci,,2,0,12
Ross Feinberg,,,6,12
Total,69,58,10,12
,District Council 7th District,Register Of Wills,,13
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,13
Maria Quinones Sanchez,21,118,21,13
Ronald R Donatucci,,11,0,13
Ross Feinberg,,,13,13
Total,160,129,34,13
,District Council 7th District,Register Of Wills,,14
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,14
Maria Quinones Sanchez,5,71,12,14
Ronald R Donatucci,,16,0,14
Ross Feinberg,,,24,14
Total,88,87,36,14
,District Council 7th District,Register Of Wills,,15
,Maria Quinones Sanchez,Ronald R Donatucci,Ross Feinberg,15
