col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,Dennis M O Brien,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,1
Helen Gym,5,189,195,189,172,35,30,24,17,45,14,16,6,4,170,53,1
Allan Domb,,10,167,156,143,35,24,20,20,30,18,9,4,2,146,55,1
Derek S Green,,,3,167,163,21,21,15,5,33,7,10,6,2,155,31,1
William K Greenlee,,,,3,161,10,20,13,11,21,5,13,6,2,157,32,1
Blondell Reynolds Brown,,,,,0,12,13,14,5,20,4,9,2,0,156,19,1
Terry Tracy,,,,,,0,32,32,35,17,36,2,1,1,10,49,1
Dennis M O Brien,,,,,,,1,35,32,4,34,4,1,1,15,42,1
David Oh,,,,,,,,0,33,2,35,2,0,1,20,37,1
Al Taubenberger,,,,,,,,,1,2,36,0,1,1,4,45,1
Andrew C Stober,,,,,,,,,,0,1,13,4,5,27,14,1
Daniel Tinney,,,,,,,,,,,0,1,2,1,1,46,1
Kristin Combs,,,,,,,,,,,,0,8,8,12,8,1
Sheila E Armstrong,,,,,,,,,,,,,1,6,7,6,1
John Staggs,,,,,,,,,,,,,,0,3,5,1
Jewell Williams,,,,,,,,,,,,,,,6,0,1
Christopher Sawyer,,,,,,,,,,,,,,,,0,1
Total,265,241,221,212,193,72,69,62,56,55,53,25,14,9,210,101,1
,Council At Large,,,,,,,,,,,,,,Sheriff,,2
,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Terry Tracy,Blondell Reynolds Brown,Andrew C Stober,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,2
Allan Domb,11,100,91,64,50,58,50,25,22,7,7,6,6,1,84,36,2
Helen Gym,,1,102,76,39,67,41,20,13,4,3,8,2,1,92,26,2
Derek S Green,,,2,67,34,68,39,11,4,8,3,8,3,1,89,17,2
William K Greenlee,,,,1,7,61,6,10,6,5,3,2,2,0,62,15,2
Terry Tracy,,,,,0,3,42,25,34,21,26,2,2,1,27,40,2
Blondell Reynolds Brown,,,,,,0,9,7,3,2,1,3,2,0,64,7,2
Andrew C Stober,,,,,,,2,6,8,3,3,5,2,2,35,18,2
David Oh,,,,,,,,0,33,26,20,3,3,0,18,31,2
Al Taubenberger,,,,,,,,,0,22,23,1,3,0,9,34,2
Dennis M O Brien,,,,,,,,,,0,19,2,1,0,5,27,2
Daniel Tinney,,,,,,,,,,,0,0,0,0,3,21,2
Kristin Combs,,,,,,,,,,,,0,5,1,8,3,2
Sheila E Armstrong,,,,,,,,,,,,,0,1,5,3,2
John Staggs,,,,,,,,,,,,,,0,2,0,2
Jewell Williams,,,,,,,,,,,,,,,2,0,2
Christopher Sawyer,,,,,,,,,,,,,,,,0,2
Total,151,137,122,86,80,77,64,55,49,34,27,13,9,2,114,69,2
,Council At Large,,,,,,,,,,,,,,Sheriff,,3
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,Andrew C Stober,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,3
Helen Gym,1,157,142,127,117,47,56,19,14,15,4,10,6,1,135,28,3
Allan Domb,,8,116,101,91,41,43,27,23,19,12,8,9,0,114,42,3
Derek S Green,,,0,110,99,33,37,7,5,7,4,3,4,1,114,16,3
William K Greenlee,,,,1,100,13,14,10,5,7,3,3,2,0,106,12,3
Blondell Reynolds Brown,,,,,0,7,13,7,4,6,0,4,5,1,98,9,3
Terry Tracy,,,,,,0,37,31,35,28,29,4,2,0,23,41,3
Andrew C Stober,,,,,,,0,9,8,8,1,9,7,0,31,15,3
David Oh,,,,,,,,1,30,29,27,3,2,0,12,35,3
Al Taubenberger,,,,,,,,,0,29,29,1,1,0,7,43,3
Dennis M O Brien,,,,,,,,,,1,23,1,2,0,8,29,3
Daniel Tinney,,,,,,,,,,,0,0,0,0,5,27,3
Kristin Combs,,,,,,,,,,,,0,4,1,9,4,3
Sheila E Armstrong,,,,,,,,,,,,,0,0,8,3,3
John Staggs,,,,,,,,,,,,,,0,1,0,3
Jewell Williams,,,,,,,,,,,,,,,1,0,3
Christopher Sawyer,,,,,,,,,,,,,,,,0,3
Total,210,201,153,136,121,89,68,57,53,47,37,15,11,1,157,74,3
,Council At Large,,,,,,,,,,,,,,Sheriff,,4
,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Jewell Williams,Christopher Sawyer,4
Helen Gym,5,148,142,123,122,60,27,21,16,13,4,29,7,5,136,52,4
Allan Domb,,3,120,102,107,39,25,21,23,12,6,14,4,1,114,44,4
Derek S Green,,,1,109,109,33,17,15,7,10,5,17,1,3,109,32,4
Blondell Reynolds Brown,,,,0,108,21,5,12,6,9,4,11,2,4,103,23,4
William K Greenlee,,,,,0,19,7,9,12,7,1,6,0,1,101,23,4
Andrew C Stober,,,,,,2,22,5,5,6,2,23,8,4,31,29,4
Terry Tracy,,,,,,,0,29,34,27,27,3,3,0,7,48,4
David Oh,,,,,,,,0,36,33,25,0,3,0,14,40,4
Al Taubenberger,,,,,,,,,0,30,25,0,2,0,8,42,4
Dennis M O Brien,,,,,,,,,,0,27,1,1,0,13,32,4
Daniel Tinney,,,,,,,,,,,0,1,1,0,2,30,4
Kristin Combs,,,,,,,,,,,,0,4,6,16,11,4
Sheila E Armstrong,,,,,,,,,,,,,1,3,4,5,4
John Staggs,,,,,,,,,,,,,,0,4,3,4
Jewell Williams,,,,,,,,,,,,,,,0,0,4
Christopher Sawyer,,,,,,,,,,,,,,,,1,4
Total,211,181,155,138,132,75,62,59,53,47,33,30,11,7,154,93,4
,Council At Large,,,,,,,,,,,,,,Sheriff,,5
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,David Oh,Kristin Combs,Andrew C Stober,Dennis M O Brien,Al Taubenberger,Terry Tracy,Daniel Tinney,John Staggs,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,5
Helen Gym,1,97,119,111,105,33,45,29,4,4,13,0,7,5,121,25,5
Allan Domb,,5,93,91,79,29,15,21,16,20,14,9,1,2,87,38,5
Derek S Green,,,2,118,107,12,40,18,5,6,7,1,1,1,114,20,5
William K Greenlee,,,,0,108,15,39,11,13,10,5,2,2,2,112,22,5
Blondell Reynolds Brown,,,,,0,10,35,10,5,3,0,0,4,0,110,9,5
David Oh,,,,,,2,3,7,24,24,16,17,3,2,18,32,5
Kristin Combs,,,,,,,0,15,2,0,2,0,8,7,44,10,5
Andrew C Stober,,,,,,,,0,4,1,10,0,5,7,19,15,5
Dennis M O Brien,,,,,,,,,0,21,13,18,1,1,7,26,5
Al Taubenberger,,,,,,,,,,0,12,18,0,0,9,24,5
Terry Tracy,,,,,,,,,,,0,12,1,1,5,25,5
Daniel Tinney,,,,,,,,,,,,0,0,0,1,20,5
John Staggs,,,,,,,,,,,,,0,4,6,3,5
Sheila E Armstrong,,,,,,,,,,,,,,0,4,3,5
Jewell Williams,,,,,,,,,,,,,,,2,0,5
Christopher Sawyer,,,,,,,,,,,,,,,,4,5
Total,177,148,148,143,124,72,60,47,37,33,33,21,10,9,159,70,5
,Council At Large,,,,,,,,,,,,,,Sheriff,,6
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,Kristin Combs,Al Taubenberger,David Oh,Dennis M O Brien,Sheila E Armstrong,Daniel Tinney,John Staggs,Jewell Williams,Christopher Sawyer,6
Helen Gym,0,142,134,127,123,58,23,20,8,15,7,9,4,6,140,29,6
Allan Domb,,2,122,115,112,46,25,7,13,15,5,4,5,1,124,28,6
Derek S Green,,,0,115,117,40,15,10,6,8,4,3,4,0,126,17,6
William K Greenlee,,,,1,117,30,6,8,7,9,5,3,3,2,113,18,6
Blondell Reynolds Brown,,,,,0,28,3,12,2,10,5,3,3,5,119,12,6
Andrew C Stober,,,,,,1,22,22,7,6,5,17,3,4,44,30,6
Terry Tracy,,,,,,,0,1,15,13,8,5,11,0,10,24,6
Kristin Combs,,,,,,,,1,3,2,4,13,1,8,20,11,6
Al Taubenberger,,,,,,,,,1,11,14,4,12,0,2,24,6
David Oh,,,,,,,,,,0,10,4,7,0,14,15,6
Dennis M O Brien,,,,,,,,,,,0,3,9,2,5,16,6
Sheila E Armstrong,,,,,,,,,,,,0,2,3,10,10,6
Daniel Tinney,,,,,,,,,,,,,0,0,4,11,6
John Staggs,,,,,,,,,,,,,,0,7,2,6
Jewell Williams,,,,,,,,,,,,,,,4,0,6
Christopher Sawyer,,,,,,,,,,,,,,,,0,6
Total,184,171,151,143,139,85,41,33,32,32,24,21,17,9,168,62,6
,Council At Large,,,,,,,,,,,,,,Sheriff,,7
