col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,All
,Ronald R Donatucci,Ross Feinberg,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Daniel Tinney,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Ronald R Donatucci,121,0,"3,390","3,181","3,121","3,162","2,995",642,677,657,500,360,498,396,139,83,All
Ross Feinberg,,26,499,499,303,281,168,"1,377","1,195","1,251","1,375","1,378",313,187,135,55,All
Helen Gym,,,111,"3,143","3,056","2,931","2,815",401,425,362,319,415,654,415,147,83,All
Allan Domb,,,,46,"2,920","2,842","2,617",485,428,419,441,404,441,185,69,33,All
Derek S Green,,,,,28,"2,865","2,779",289,293,282,208,293,433,255,59,38,All
William K Greenlee,,,,,,33,"2,770",314,397,385,293,166,298,234,65,34,All
Blondell Reynolds Brown,,,,,,,40,184,276,196,158,91,271,232,59,36,All
Daniel Tinney,,,,,,,,81,"1,312","1,446","1,476","1,395",121,76,54,12,All
David Oh,,,,,,,,,58,"1,377","1,257","1,140",99,110,81,20,All
Dennis M O Brien,,,,,,,,,,26,"1,349","1,231",115,89,54,17,All
Al Taubenberger,,,,,,,,,,,24,"1,356",129,79,56,10,All
Terry Tracy,,,,,,,,,,,,12,257,77,51,12,All
Andrew C Stober,,,,,,,,,,,,,14,329,153,97,All
Kristin Combs,,,,,,,,,,,,,,7,223,114,All
Sheila E Armstrong,,,,,,,,,,,,,,,4,85,All
John Staggs,,,,,,,,,,,,,,,,3,All
Total,"4,874","2,149","4,393","4,056","3,734","3,716","3,457","2,276","2,109","2,092","2,054","1,927",996,684,316,161,All
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,1
,Helen Gym,Allan Domb,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Terry Tracy,David Oh,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Ronald R Donatucci,Ross Feinberg,1
Helen Gym,3,63,62,58,58,10,5,6,3,3,11,10,2,2,61,10,1
Allan Domb,,1,56,55,54,6,7,6,5,4,10,8,0,1,57,10,1
Blondell Reynolds Brown,,,0,56,54,5,5,3,2,5,9,7,4,2,63,2,1
Derek S Green,,,,1,50,5,7,3,1,2,9,7,1,2,54,10,1
William K Greenlee,,,,,1,4,3,6,2,5,3,4,2,1,57,5,1
Terry Tracy,,,,,,2,17,23,23,19,4,4,1,1,5,29,1
David Oh,,,,,,,1,16,16,17,3,4,1,3,9,20,1
Al Taubenberger,,,,,,,,0,23,23,2,1,1,0,8,22,1
Daniel Tinney,,,,,,,,,0,23,3,1,1,1,6,23,1
Dennis M O Brien,,,,,,,,,,0,4,2,3,1,8,20,1
Andrew C Stober,,,,,,,,,,,0,11,7,7,9,10,1
Kristin Combs,,,,,,,,,,,,0,7,9,11,8,1
John Staggs,,,,,,,,,,,,,0,7,6,3,1
Sheila E Armstrong,,,,,,,,,,,,,,0,4,5,1
Ronald R Donatucci,,,,,,,,,,,,,,,2,0,1
Ross Feinberg,,,,,,,,,,,,,,,,0,1
Total,81,74,71,68,65,38,32,31,30,29,22,22,10,10,80,42,1
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,2
,Ronald R Donatucci,Ross Feinberg,Derek S Green,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Terry Tracy,Dennis M O Brien,Daniel Tinney,David Oh,Al Taubenberger,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Ronald R Donatucci,0,0,58,51,55,54,47,10,10,10,7,5,10,8,6,3,2
Ross Feinberg,,1,7,9,5,3,9,27,25,21,23,21,8,3,2,1,2
Derek S Green,,,0,50,51,50,49,8,9,6,5,2,11,7,3,1,2
Helen Gym,,,,1,46,45,48,8,7,3,9,4,8,7,5,3,2
William K Greenlee,,,,,2,46,45,5,7,5,3,3,6,2,2,2,2
Blondell Reynolds Brown,,,,,,2,46,4,3,3,2,2,6,3,1,2,2
Allan Domb,,,,,,,0,5,3,5,4,3,6,3,1,0,2
Terry Tracy,,,,,,,,1,28,25,24,23,5,1,2,1,2
Dennis M O Brien,,,,,,,,,1,26,23,24,4,0,1,2,2
Daniel Tinney,,,,,,,,,,4,19,23,2,1,1,0,2
David Oh,,,,,,,,,,,3,22,2,3,3,0,2
Al Taubenberger,,,,,,,,,,,,0,2,0,1,0,2
Andrew C Stober,,,,,,,,,,,,,0,6,4,2,2
Kristin Combs,,,,,,,,,,,,,,0,6,1,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,2,2
John Staggs,,,,,,,,,,,,,,,,0,2
Total,77,39,66,65,64,60,58,40,38,37,36,29,19,11,8,4,2
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,3
,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,William K Greenlee,Al Taubenberger,David Oh,Dennis M O Brien,Terry Tracy,Daniel Tinney,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Ronald R Donatucci,Ross Feinberg,3
Blondell Reynolds Brown,3,70,67,63,68,4,6,0,1,0,5,8,1,1,69,5,3
Derek S Green,,1,68,64,70,3,6,2,2,0,5,7,0,1,68,3,3
Helen Gym,,,1,64,66,2,4,3,3,1,5,7,1,1,68,5,3
Allan Domb,,,,1,64,5,3,6,5,2,5,4,1,0,64,6,3
William K Greenlee,,,,,0,2,6,3,0,1,4,5,1,1,66,4,3
Al Taubenberger,,,,,,1,11,13,13,11,4,0,0,0,1,16,3
David Oh,,,,,,,0,11,9,9,0,2,0,0,5,13,3
Dennis M O Brien,,,,,,,,0,13,12,2,0,0,0,4,13,3
Terry Tracy,,,,,,,,,0,10,1,0,0,0,2,13,3
Daniel Tinney,,,,,,,,,,0,2,0,0,0,1,12,3
Andrew C Stober,,,,,,,,,,,0,0,0,0,3,3,3
Kristin Combs,,,,,,,,,,,,0,0,0,3,2,3
John Staggs,,,,,,,,,,,,,0,0,1,0,3
Sheila E Armstrong,,,,,,,,,,,,,,0,1,0,3
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,3
Ross Feinberg,,,,,,,,,,,,,,,,0,3
Total,84,80,80,78,76,20,18,18,15,14,9,9,1,1,83,22,3
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,4
