col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Tracy B Roman,Mia Roberts Perez,Lyris Younge,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Scott Diclaudio,Chris Mallios,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,1
Ronald R Donatucci,6,0,54,50,50,48,44,45,36,36,34,36,36,32,5,1
Ross Feinberg,,1,6,4,2,4,2,2,6,4,6,3,3,4,26,1
Ken Powell,,,1,55,53,54,50,50,40,40,39,39,39,35,9,1
Tracy B Roman,,,,0,51,52,48,48,38,38,37,37,38,34,8,1
Mia Roberts Perez,,,,,0,50,49,49,35,36,35,36,36,33,6,1
Lyris Younge,,,,,,0,49,50,39,37,38,37,38,35,7,1
Kai Scott,,,,,,,1,49,34,35,35,35,35,33,4,1
Abbe Fletman,,,,,,,,0,35,36,36,36,36,34,4,1
Stephanie M Sawyer,,,,,,,,,1,39,40,39,38,36,10,1
Scott Diclaudio,,,,,,,,,,0,39,40,39,36,9,1
Chris Mallios,,,,,,,,,,,0,38,38,38,9,1
Michael Fanning,,,,,,,,,,,,0,38,36,8,1
Daine Grey Jr,,,,,,,,,,,,,0,36,8,1
Rainy Papademetriou,,,,,,,,,,,,,,0,5,1
Vincent Furlong,,,,,,,,,,,,,,,3,1
Total,70,28,67,59,58,56,52,51,44,43,42,42,41,38,36,1
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Vincent Furlong,2
Ronald R Donatucci,6,0,69,64,64,60,58,57,51,49,47,46,46,45,17,2
Ross Feinberg,,3,6,5,4,5,4,3,8,4,5,4,3,4,15,2
Ken Powell,,,1,63,64,63,62,58,58,52,49,51,49,47,20,2
Mia Roberts Perez,,,,1,61,63,60,58,52,48,48,48,48,46,15,2
Tracy B Roman,,,,,2,59,58,54,51,46,47,48,47,44,13,2
Abbe Fletman,,,,,,0,60,56,53,48,47,46,47,46,16,2
Kai Scott,,,,,,,0,55,50,46,45,46,45,45,15,2
Lyris Younge,,,,,,,,0,45,44,42,43,43,43,14,2
Stephanie M Sawyer,,,,,,,,,0,51,48,51,50,47,20,2
Michael Fanning,,,,,,,,,,1,46,47,45,45,18,2
Scott Diclaudio,,,,,,,,,,,0,45,47,46,17,2
Daine Grey Jr,,,,,,,,,,,,0,47,45,16,2
