col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Council At Large,,,,,,,,,,,,,,City Commissioners,,,1
,William K Greenlee,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Al Taubenberger,Terry Tracy,David Oh,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Lisa M Deeley,Anthony Clark,Al Schmidt,1
William K Greenlee,8,181,175,153,149,35,20,14,19,19,6,11,5,2,198,181,30,1
Helen Gym,,2,168,148,143,36,13,12,11,12,7,11,5,2,177,163,17,1
Allan Domb,,,0,148,137,32,13,11,10,10,3,4,4,2,166,156,20,1
Derek S Green,,,,1,136,17,5,11,5,5,2,5,2,1,152,148,9,1
Blondell Reynolds Brown,,,,,0,16,1,1,4,5,2,5,0,0,147,146,6,1
Andrew C Stober,,,,,,0,6,7,3,4,2,11,5,3,38,30,11,1
Al Taubenberger,,,,,,,0,21,18,21,16,1,3,1,16,9,30,1
Terry Tracy,,,,,,,,2,18,20,14,0,1,0,13,8,25,1
David Oh,,,,,,,,,1,25,13,1,2,0,17,6,26,1
Dennis M O Brien,,,,,,,,,,0,15,0,1,0,19,9,28,1
Daniel Tinney,,,,,,,,,,,0,0,1,0,9,3,16,1
Kristin Combs,,,,,,,,,,,,0,4,1,13,7,5,1
Sheila E Armstrong,,,,,,,,,,,,,0,1,6,4,5,1
John Staggs,,,,,,,,,,,,,,0,2,2,1,1
Lisa M Deeley,,,,,,,,,,,,,,,0,174,25,1
Anthony Clark,,,,,,,,,,,,,,,,0,5,1
Al Schmidt,,,,,,,,,,,,,,,,,0,1
Total,237,201,190,163,154,50,40,39,37,37,21,15,9,4,214,190,55,1
,Council At Large,,,,,,,,,,,,,,City Commissioners,,,2
,William K Greenlee,Helen Gym,Derek S Green,Allan Domb,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Dennis M O Brien,Daniel Tinney,Kristin Combs,Al Taubenberger,Sheila E Armstrong,John Staggs,Lisa M Deeley,Anthony Clark,Al Schmidt,2
William K Greenlee,12,126,120,115,111,26,14,20,19,18,17,12,5,4,138,136,29,2
Helen Gym,,1,119,106,104,38,14,11,6,5,22,7,9,6,141,123,14,2
Derek S Green,,,0,100,108,20,9,10,5,7,12,4,3,4,125,118,11,2
