col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 7th District,Council At Large,,,,,,,,,,,,,,All
,Maria Quinones Sanchez,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,Blondell Reynolds Brown,David Oh,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Terry Tracy,Kristin Combs,Al Taubenberger,John Staggs,Sheila E Armstrong,All
Maria Quinones Sanchez,2,73,69,62,61,60,8,14,7,6,6,12,3,6,5,All
Helen Gym,,0,63,58,60,61,4,12,5,1,5,9,1,3,3,All
Derek S Green,,,0,58,58,56,5,8,3,2,4,6,0,3,3,All
Allan Domb,,,,0,56,55,4,3,1,2,1,3,2,1,1,All
William K Greenlee,,,,,0,54,3,4,1,1,1,3,2,0,1,All
Blondell Reynolds Brown,,,,,,0,1,5,2,0,2,4,1,3,1,All
David Oh,,,,,,,0,2,9,11,9,1,10,0,1,All
Andrew C Stober,,,,,,,,0,0,1,3,9,0,5,3,All
Daniel Tinney,,,,,,,,,1,10,10,0,10,0,0,All
Dennis M O Brien,,,,,,,,,,0,9,1,10,1,0,All
Terry Tracy,,,,,,,,,,,0,1,8,1,0,All
Kristin Combs,,,,,,,,,,,,0,0,5,5,All
Al Taubenberger,,,,,,,,,,,,,0,0,0,All
John Staggs,,,,,,,,,,,,,,0,2,All
Sheila E Armstrong,,,,,,,,,,,,,,,0,All
Total,95,77,72,67,64,63,18,16,16,14,14,13,12,6,5,All
,District Council 7th District,Council At Large,,,,,,,,,,,,,,2
,Maria Quinones Sanchez,Derek S Green,Allan Domb,Helen Gym,William K Greenlee,Blondell Reynolds Brown,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,2
Maria Quinones Sanchez,0,26,23,23,21,18,4,3,2,2,0,2,1,1,0,2
Derek S Green,,0,22,22,21,18,2,2,2,1,0,1,0,0,0,2
Allan Domb,,,0,21,21,18,1,1,1,1,1,1,0,0,0,2
Helen Gym,,,,0,20,18,3,2,1,1,0,1,0,0,0,2
William K Greenlee,,,,,0,18,2,1,0,0,1,0,0,0,0,2
Blondell Reynolds Brown,,,,,,0,0,0,0,0,0,0,0,0,0,2
David Oh,,,,,,,0,4,3,3,3,0,0,0,0,2
Terry Tracy,,,,,,,,0,3,4,3,2,1,1,0,2
Daniel Tinney,,,,,,,,,0,4,3,0,0,0,0,2
Dennis M O Brien,,,,,,,,,,0,3,1,1,1,0,2
Al Taubenberger,,,,,,,,,,,0,0,0,0,0,2
Andrew C Stober,,,,,,,,,,,,0,1,1,0,2
John Staggs,,,,,,,,,,,,,0,1,0,2
Kristin Combs,,,,,,,,,,,,,,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,2
Total,30,26,24,23,22,18,7,6,5,5,4,2,1,1,0,2
,District Council 7th District,Council At Large,,,,,,,,,,,,,,9
,Maria Quinones Sanchez,Helen Gym,Derek S Green,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Andrew C Stober,Kristin Combs,Daniel Tinney,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,John Staggs,Sheila E Armstrong,9
Maria Quinones Sanchez,2,50,43,42,39,40,12,11,5,4,4,3,3,5,5,9
Helen Gym,,0,41,43,37,40,11,9,4,1,0,1,3,3,3,9
Derek S Green,,,0,38,36,37,7,6,1,3,1,0,2,3,3,9
Blondell Reynolds Brown,,,,0,37,36,5,4,2,1,0,1,2,3,1,9
Allan Domb,,,,,0,35,2,3,0,3,1,1,0,1,1,9
William K Greenlee,,,,,,0,4,3,1,1,1,1,0,0,1,9
Andrew C Stober,,,,,,,0,8,0,2,0,0,1,4,3,9
Kristin Combs,,,,,,,,0,0,1,0,0,0,4,5,9
Daniel Tinney,,,,,,,,,1,6,6,7,7,0,0,9
David Oh,,,,,,,,,,0,8,7,5,0,1,9
Dennis M O Brien,,,,,,,,,,,0,7,5,0,0,9
Al Taubenberger,,,,,,,,,,,,0,5,0,0,9
Terry Tracy,,,,,,,,,,,,,0,0,0,9
John Staggs,,,,,,,,,,,,,,0,2,9
Sheila E Armstrong,,,,,,,,,,,,,,,0,9
Total,65,54,46,45,43,42,14,12,11,11,9,8,8,5,5,9
