col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,All
,Ronald R Donatucci,Ross Feinberg,Allan Domb,Helen Gym,Al Taubenberger,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Dennis M O Brien,Daniel Tinney,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Ronald R Donatucci,96,0,"1,855","1,692",587,"1,752","1,697","1,578",418,318,298,161,44,39,34,16,All
Ross Feinberg,,27,340,226,"1,183",169,163,86,876,891,821,844,70,37,33,13,All
Allan Domb,,,81,"1,740",599,"1,682","1,670","1,508",329,308,224,143,62,23,15,10,All
Helen Gym,,,,54,335,"1,615","1,571","1,465",205,196,143,130,78,47,34,14,All
Al Taubenberger,,,,,150,293,358,193,"1,144","1,075",978,924,57,37,30,10,All
Derek S Green,,,,,,34,"1,594","1,506",162,155,105,104,44,24,17,6,All
William K Greenlee,,,,,,,10,"1,500",220,155,137,62,26,23,11,7,All
Blondell Reynolds Brown,,,,,,,,33,91,84,86,41,15,23,17,4,All
Dennis M O Brien,,,,,,,,,22,932,902,811,24,16,19,4,All
Daniel Tinney,,,,,,,,,,58,814,857,30,17,14,4,All
David Oh,,,,,,,,,,,50,757,19,15,17,7,All
Terry Tracy,,,,,,,,,,,,7,33,11,10,3,All
Andrew C Stober,,,,,,,,,,,,,4,38,24,14,All
Kristin Combs,,,,,,,,,,,,,,2,39,20,All
Sheila E Armstrong,,,,,,,,,,,,,,,1,16,All
John Staggs,,,,,,,,,,,,,,,,2,All
Total,"2,697","1,492","2,449","2,133","2,117","2,075","1,980","1,792","1,433","1,381","1,273","1,093",136,93,76,35,All
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,1
,Ronald R Donatucci,Ross Feinberg,Allan Domb,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Al Taubenberger,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,1
Ronald R Donatucci,5,0,64,61,61,57,56,10,9,10,9,5,0,0,0,1,1
Ross Feinberg,,0,8,6,4,1,2,19,19,16,18,15,2,0,0,0,1
Allan Domb,,,1,70,64,61,60,11,8,9,10,2,2,1,0,0,1
Helen Gym,,,,1,63,59,58,7,7,4,7,3,1,1,0,0,1
Derek S Green,,,,,0,59,60,4,2,5,1,3,1,0,0,0,1
Blondell Reynolds Brown,,,,,,2,57,3,1,3,1,0,0,2,0,1,1
William K Greenlee,,,,,,,0,3,3,2,2,2,0,1,0,0,1
Al Taubenberger,,,,,,,,1,22,21,23,18,1,0,1,0,1
David Oh,,,,,,,,,2,17,22,16,0,0,1,1,1
Daniel Tinney,,,,,,,,,,3,21,19,1,0,1,0,1
Dennis M O Brien,,,,,,,,,,,0,16,1,0,0,0,1
Terry Tracy,,,,,,,,,,,,0,0,0,1,0,1
Andrew C Stober,,,,,,,,,,,,,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,0,0,0,1
John Staggs,,,,,,,,,,,,,,,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,0,1
Total,85,27,81,76,73,67,65,33,33,31,29,21,2,2,1,1,1
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,2
,Al Taubenberger,Allan Domb,Helen Gym,Dennis M O Brien,William K Greenlee,Daniel Tinney,Derek S Green,David Oh,Terry Tracy,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Ronald R Donatucci,Ross Feinberg,2
Al Taubenberger,2,17,9,34,12,34,4,28,31,2,2,1,0,0,19,34,2
Allan Domb,,0,31,9,26,8,24,3,8,20,2,1,0,0,33,8,2
Helen Gym,,,1,8,26,5,25,1,3,22,3,1,0,0,32,4,2
Dennis M O Brien,,,,0,7,25,4,23,24,2,0,0,0,0,13,27,2
William K Greenlee,,,,,0,4,25,4,5,24,1,0,0,0,30,5,2
Daniel Tinney,,,,,,0,2,20,25,1,0,0,0,0,8,26,2
Derek S Green,,,,,,,0,3,3,22,1,0,0,0,27,3,2
David Oh,,,,,,,,0,21,2,0,0,0,0,6,22,2
Terry Tracy,,,,,,,,,0,0,1,0,0,0,2,29,2
Blondell Reynolds Brown,,,,,,,,,,1,1,0,0,0,24,1,2
Andrew C Stober,,,,,,,,,,,0,1,0,0,1,1,2
Kristin Combs,,,,,,,,,,,,0,0,0,1,0,2
John Staggs,,,,,,,,,,,,,0,0,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,0,0,2
Ross Feinberg,,,,,,,,,,,,,,,,1,2
Total,59,44,43,40,37,35,34,32,31,28,3,1,0,0,57,38,2
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,3
,Ronald R Donatucci,Ross Feinberg,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Al Taubenberger,Daniel Tinney,David Oh,Dennis M O Brien,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,3
Ronald R Donatucci,0,0,29,29,30,31,26,7,7,6,6,1,2,2,2,0,3
Ross Feinberg,,0,3,6,5,3,3,15,14,9,8,11,0,0,0,0,3
Helen Gym,,,3,29,29,29,27,3,4,4,2,3,1,1,2,0,3
Allan Domb,,,,0,30,32,28,6,7,3,3,3,0,1,0,0,3
Derek S Green,,,,,0,29,25,5,7,6,7,1,0,0,1,0,3
William K Greenlee,,,,,,0,26,4,4,3,3,2,0,1,1,0,3
Blondell Reynolds Brown,,,,,,,0,4,3,3,0,1,0,0,0,0,3
Al Taubenberger,,,,,,,,0,14,12,11,11,1,0,0,0,3
Daniel Tinney,,,,,,,,,0,11,10,11,1,1,1,0,3
David Oh,,,,,,,,,,0,9,8,0,1,0,0,3
Dennis M O Brien,,,,,,,,,,,0,6,0,0,1,0,3
Terry Tracy,,,,,,,,,,,,0,1,0,0,0,3
Andrew C Stober,,,,,,,,,,,,,0,1,1,0,3
Kristin Combs,,,,,,,,,,,,,,0,1,0,3
Sheila E Armstrong,,,,,,,,,,,,,,,0,0,3
John Staggs,,,,,,,,,,,,,,,,0,3
Total,41,18,37,36,36,35,30,23,21,17,14,14,3,2,2,0,3
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,4
,Al Taubenberger,Allan Domb,Daniel Tinney,Derek S Green,Dennis M O Brien,David Oh,Helen Gym,Blondell Reynolds Brown,Terry Tracy,William K Greenlee,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,4
Al Taubenberger,4,14,28,6,26,26,3,2,22,2,1,2,2,0,6,35,4
Allan Domb,,1,9,23,6,8,23,19,2,21,0,1,1,0,25,11,4
Daniel Tinney,,,0,6,24,25,4,1,24,1,0,0,0,0,5,31,4
