col_1,col_2,col_3,col_4,col_5,division
,District Council 2nd District,Judge Of The Municipal Court,,,All
,Kenyatta Johnson,Joffie C Pittman,Christine Hope,Sharon Williams Losier,All
Kenyatta Johnson,367,"2,001","1,727","1,664",All
Joffie C Pittman,,163,"1,712","1,736",All
Christine Hope,,,193,"1,706",All
Sharon Williams Losier,,,,18,All
Total,"2,674","2,381","2,122","1,896",All
,District Council 2nd District,Judge Of The Municipal Court,,,1
,Kenyatta Johnson,Christine Hope,Joffie C Pittman,Sharon Williams Losier,1
Kenyatta Johnson,37,179,183,175,1
Christine Hope,,17,182,184,1
Joffie C Pittman,,,10,181,1
Sharon Williams Losier,,,,2,1
Total,252,220,216,200,1
,District Council 2nd District,Judge Of The Municipal Court,,,2
,Kenyatta Johnson,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Kenyatta Johnson,31,92,103,94,2
Christine Hope,,17,89,89,2
Sharon Williams Losier,,,1,92,2
Joffie C Pittman,,,,1,2
Total,152,116,111,102,2
,District Council 2nd District,Judge Of The Municipal Court,,,3
,Kenyatta Johnson,Joffie C Pittman,Christine Hope,Sharon Williams Losier,3
Kenyatta Johnson,7,73,35,32,3
Joffie C Pittman,,4,32,31,3
Christine Hope,,,3,32,3
Sharon Williams Losier,,,,0,3
Total,89,81,42,35,3
,District Council 2nd District,Judge Of The Municipal Court,,,4
,Kenyatta Johnson,Joffie C Pittman,Christine Hope,Sharon Williams Losier,4
Kenyatta Johnson,13,44,44,45,4
Joffie C Pittman,,3,45,46,4
Christine Hope,,,2,46,4
Sharon Williams Losier,,,,1,4
Total,64,53,52,52,4
,District Council 2nd District,Judge Of The Municipal Court,,,5
,Kenyatta Johnson,Christine Hope,Sharon Williams Losier,Joffie C Pittman,5
Kenyatta Johnson,13,100,99,98,5
Christine Hope,,5,96,96,5
Sharon Williams Losier,,,1,101,5
Joffie C Pittman,,,,0,5
Total,127,112,109,106,5
,District Council 2nd District,Judge Of The Municipal Court,,,6
,Kenyatta Johnson,Joffie C Pittman,Christine Hope,Sharon Williams Losier,6
Kenyatta Johnson,28,156,149,142,6
Joffie C Pittman,,5,157,160,6
Christine Hope,,,8,153,6
Sharon Williams Losier,,,,1,6
Total,198,183,176,166,6
,District Council 2nd District,Judge Of The Municipal Court,,,7
,Kenyatta Johnson,Joffie C Pittman,Christine Hope,Sharon Williams Losier,7
Kenyatta Johnson,31,175,159,157,7
Joffie C Pittman,,10,163,172,7
Christine Hope,,,25,164,7
Sharon Williams Losier,,,,4,7
Total,229,208,205,185,7
,Judge Of The Municipal Court,,,District Council 2nd District,8
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Kenyatta Johnson,8
Joffie C Pittman,37,64,64,168,8
Christine Hope,,11,59,65,8
Sharon Williams Losier,,,1,58,8
Kenyatta Johnson,,,,17,8
Total,213,82,67,192,8
,District Council 2nd District,Judge Of The Municipal Court,,,9
,Kenyatta Johnson,Joffie C Pittman,Christine Hope,Sharon Williams Losier,9
Kenyatta Johnson,21,139,113,106,9
Joffie C Pittman,,12,119,118,9
Christine Hope,,,11,117,9
Sharon Williams Losier,,,,0,9
Total,175,173,141,126,9
,Judge Of The Municipal Court,,,District Council 2nd District,10
