col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,1
,Allan Domb,Helen Gym,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Andrew C Stober,David Oh,Al Taubenberger,Terry Tracy,Dennis M O Brien,Kristin Combs,Daniel Tinney,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,1
Allan Domb,2,164,140,151,147,35,27,21,18,13,12,8,5,1,162,28,1
Helen Gym,,1,143,152,147,46,21,11,18,6,25,2,8,2,161,22,1
Blondell Reynolds Brown,,,10,141,142,17,18,6,4,6,12,1,0,1,160,5,1
Derek S Green,,,,0,141,27,12,7,12,3,12,2,3,0,151,14,1
William K Greenlee,,,,,0,16,19,8,1,10,14,2,4,2,154,10,1
Andrew C Stober,,,,,,0,6,7,17,2,21,1,8,1,27,21,1
David Oh,,,,,,,1,20,16,25,3,14,2,0,21,22,1
Al Taubenberger,,,,,,,,0,17,20,4,18,6,1,11,25,1
Terry Tracy,,,,,,,,,0,16,3,16,3,0,8,24,1
Dennis M O Brien,,,,,,,,,,1,1,16,4,0,7,21,1
Kristin Combs,,,,,,,,,,,0,1,8,3,18,9,1
Daniel Tinney,,,,,,,,,,,,1,1,0,3,18,1
Sheila E Armstrong,,,,,,,,,,,,,0,1,2,10,1
John Staggs,,,,,,,,,,,,,,0,2,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,2,0,1
Ross Feinberg,,,,,,,,,,,,,,,,0,1
Total,213,206,188,180,175,61,54,39,39,34,31,23,14,3,210,51,1
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,2
,Ronald R Donatucci,Ross Feinberg,Derek S Green,Blondell Reynolds Brown,Helen Gym,Allan Domb,William K Greenlee,Andrew C Stober,David Oh,Terry Tracy,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,2
Ronald R Donatucci,4,0,98,91,91,91,88,12,11,8,4,2,3,7,5,0,2
Ross Feinberg,,1,4,5,5,3,4,7,10,13,11,10,9,3,3,1,2
Derek S Green,,,5,80,79,83,80,10,7,5,6,0,2,2,2,0,2
Blondell Reynolds Brown,,,,3,82,80,77,11,8,6,6,1,2,5,4,0,2
Helen Gym,,,,,2,79,84,13,4,9,5,4,2,8,5,1,2
Allan Domb,,,,,,1,79,14,10,4,6,3,2,3,2,1,2
William K Greenlee,,,,,,,2,9,5,2,4,4,1,5,5,0,2
Andrew C Stober,,,,,,,,0,5,5,4,5,0,4,2,2,2
David Oh,,,,,,,,,2,7,8,10,8,2,3,1,2
Terry Tracy,,,,,,,,,,1,9,7,9,0,1,0,2
Dennis M O Brien,,,,,,,,,,,0,10,10,0,1,1,2
Al Taubenberger,,,,,,,,,,,,0,8,2,1,1,2
Daniel Tinney,,,,,,,,,,,,,0,1,0,0,2
Kristin Combs,,,,,,,,,,,,,,0,5,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,1,2
John Staggs,,,,,,,,,,,,,,,,0,2
Total,129,25,109,106,104,101,97,27,25,22,19,15,12,10,8,2,2
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,3
,Helen Gym,Allan Domb,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,3
Helen Gym,0,63,66,66,59,20,6,1,3,3,2,5,2,2,70,7,3
Allan Domb,,0,61,62,56,10,10,6,5,3,4,1,1,0,64,9,3
William K Greenlee,,,0,65,61,10,4,4,2,2,2,2,0,1,65,5,3
Derek S Green,,,,0,60,14,6,3,1,0,0,0,1,1,66,6,3
Blondell Reynolds Brown,,,,,0,6,1,1,2,0,1,0,1,0,61,1,3
Andrew C Stober,,,,,,0,6,2,1,1,1,5,4,3,16,7,3
Terry Tracy,,,,,,,0,5,2,3,4,1,1,0,3,11,3
Al Taubenberger,,,,,,,,0,1,2,3,0,0,0,2,6,3
David Oh,,,,,,,,,1,3,2,1,0,0,2,3,3
Dennis M O Brien,,,,,,,,,,1,3,1,0,0,1,4,3
Daniel Tinney,,,,,,,,,,,0,0,0,0,2,4,3
Kristin Combs,,,,,,,,,,,,0,3,2,1,3,3
Sheila E Armstrong,,,,,,,,,,,,,0,2,2,2,3
John Staggs,,,,,,,,,,,,,,0,1,2,3
Ronald R Donatucci,,,,,,,,,,,,,,,0,0,3
Ross Feinberg,,,,,,,,,,,,,,,,0,3
Total,85,78,76,75,66,24,14,9,8,8,6,6,4,3,80,16,3
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,4
,Helen Gym,Derek S Green,Allan Domb,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,Terry Tracy,David Oh,Kristin Combs,Dennis M O Brien,Sheila E Armstrong,Al Taubenberger,Daniel Tinney,John Staggs,Ronald R Donatucci,Ross Feinberg,4
Helen Gym,0,40,40,37,33,15,10,4,6,4,5,2,1,1,42,6,4
Derek S Green,,2,41,38,33,7,5,1,3,0,3,1,0,1,40,3,4
Allan Domb,,,2,37,32,8,8,2,1,1,0,3,1,0,36,4,4
Blondell Reynolds Brown,,,,1,35,1,2,6,2,2,4,1,1,1,40,4,4
William K Greenlee,,,,,0,1,0,2,1,0,2,0,1,0,34,1,4
Andrew C Stober,,,,,,0,8,1,7,2,4,3,0,0,10,4,4
Terry Tracy,,,,,,,0,6,1,7,0,5,4,0,5,8,4
David Oh,,,,,,,,0,0,6,3,3,5,0,4,7,4
Kristin Combs,,,,,,,,,1,2,4,1,0,0,6,2,4
Dennis M O Brien,,,,,,,,,,0,1,3,4,0,2,6,4
Sheila E Armstrong,,,,,,,,,,,0,0,1,1,6,2,4
Al Taubenberger,,,,,,,,,,,,0,2,0,1,5,4
Daniel Tinney,,,,,,,,,,,,,0,0,0,5,4
John Staggs,,,,,,,,,,,,,,0,0,1,4
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,4
Ross Feinberg,,,,,,,,,,,,,,,,0,4
Total,53,51,49,49,36,17,16,11,9,8,8,6,5,1,53,12,4
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,5
,Ronald R Donatucci,Ross Feinberg,Blondell Reynolds Brown,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,Andrew C Stober,David Oh,Kristin Combs,Terry Tracy,Sheila E Armstrong,Al Taubenberger,Daniel Tinney,Dennis M O Brien,John Staggs,5
Ronald R Donatucci,2,0,94,97,82,85,76,21,11,14,6,5,1,0,2,3,5
Ross Feinberg,,0,6,5,3,5,4,4,7,1,7,2,4,5,3,1,5
Blondell Reynolds Brown,,,3,93,87,83,81,16,10,11,5,4,1,0,1,3,5
Helen Gym,,,,1,84,81,81,22,10,13,5,7,2,1,1,4,5
Derek S Green,,,,,1,76,79,10,9,4,2,2,2,0,1,0,5
Allan Domb,,,,,,2,77,14,9,6,5,2,1,1,1,0,5
William K Greenlee,,,,,,,0,8,8,4,1,0,1,1,0,0,5
Andrew C Stober,,,,,,,,0,1,8,4,5,2,0,0,3,5
David Oh,,,,,,,,,1,3,7,1,4,5,5,1,5
Kristin Combs,,,,,,,,,,0,1,4,0,1,0,3,5
Terry Tracy,,,,,,,,,,,0,0,4,4,3,1,5
Sheila E Armstrong,,,,,,,,,,,,0,0,1,0,1,5
Al Taubenberger,,,,,,,,,,,,,0,3,3,0,5
Daniel Tinney,,,,,,,,,,,,,,0,3,0,5
Dennis M O Brien,,,,,,,,,,,,,,,0,0,5
John Staggs,,,,,,,,,,,,,,,,0,5
Total,114,13,112,110,99,98,88,28,22,15,13,7,6,5,5,4,5
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,6
,Helen Gym,Blondell Reynolds Brown,Allan Domb,Derek S Green,William K Greenlee,Andrew C Stober,Kristin Combs,Terry Tracy,Al Taubenberger,David Oh,Sheila E Armstrong,Dennis M O Brien,Daniel Tinney,John Staggs,Ronald R Donatucci,Ross Feinberg,6
Helen Gym,2,133,135,134,128,40,29,17,8,10,10,2,2,5,138,22,6
Blondell Reynolds Brown,,6,111,126,124,21,16,7,3,8,6,0,3,2,130,10,6
Allan Domb,,,1,120,117,27,10,16,10,10,4,3,3,0,121,21,6
Derek S Green,,,,1,125,23,16,10,6,4,6,3,3,2,134,10,6
William K Greenlee,,,,,0,17,8,10,7,5,4,2,3,1,120,13,6
Andrew C Stober,,,,,,1,28,13,4,2,12,5,0,5,34,13,6
Kristin Combs,,,,,,,0,3,2,1,12,4,0,6,25,8,6
Terry Tracy,,,,,,,,0,15,8,2,12,9,1,9,17,6
Al Taubenberger,,,,,,,,,0,7,1,8,9,1,6,15,6
David Oh,,,,,,,,,,0,1,5,7,0,7,8,6
Sheila E Armstrong,,,,,,,,,,,1,2,0,5,13,2,6
Dennis M O Brien,,,,,,,,,,,,0,5,1,4,9,6
Daniel Tinney,,,,,,,,,,,,,0,0,1,9,6
John Staggs,,,,,,,,,,,,,,0,4,3,6
Ronald R Donatucci,,,,,,,,,,,,,,,5,0,6
Ross Feinberg,,,,,,,,,,,,,,,,0,6
Total,185,160,159,155,146,58,36,36,24,22,18,14,13,8,172,38,6
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,7
,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Dennis M O Brien,Kristin Combs,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,7
Helen Gym,5,160,149,131,127,71,38,30,17,30,7,6,10,2,159,33,7
Allan Domb,,3,132,120,112,53,36,22,13,12,11,4,6,0,143,29,7
Derek S Green,,,0,119,121,43,23,16,7,13,6,2,2,2,140,15,7
William K Greenlee,,,,0,111,30,9,12,9,11,8,3,4,2,123,16,7
Blondell Reynolds Brown,,,,,0,31,7,11,7,13,4,1,4,1,131,9,7
Andrew C Stober,,,,,,2,26,12,11,26,4,3,8,5,59,23,7
Terry Tracy,,,,,,,0,26,22,5,22,20,3,0,23,40,7
David Oh,,,,,,,,0,26,5,20,18,1,1,25,28,7
Dennis M O Brien,,,,,,,,,0,7,17,19,1,0,10,25,7
Kristin Combs,,,,,,,,,,0,1,2,10,4,21,7,7
Al Taubenberger,,,,,,,,,,,0,17,1,0,6,24,7
Daniel Tinney,,,,,,,,,,,,0,1,0,5,19,7
Sheila E Armstrong,,,,,,,,,,,,,0,3,10,2,7
John Staggs,,,,,,,,,,,,,,0,5,0,7
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,7
Ross Feinberg,,,,,,,,,,,,,,,,0,7
Total,227,198,173,152,151,107,72,57,41,38,31,24,14,5,205,71,7
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,8
,Ronald R Donatucci,Ross Feinberg,Helen Gym,Allan Domb,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,8
Ronald R Donatucci,0,0,178,161,157,161,150,53,24,16,6,6,5,7,4,2,8
Ross Feinberg,,1,9,8,7,5,1,6,13,11,12,9,9,2,0,0,8
Helen Gym,,,0,163,159,167,149,51,21,13,5,2,2,7,3,1,8
Allan Domb,,,,3,140,143,131,38,23,13,8,5,2,0,2,0,8
William K Greenlee,,,,,1,145,136,30,7,7,3,5,0,4,1,1,8
Derek S Green,,,,,,0,134,36,13,10,4,3,2,6,1,1,8
Blondell Reynolds Brown,,,,,,,2,27,7,7,1,3,2,4,3,0,8
Andrew C Stober,,,,,,,,3,15,2,1,0,0,8,2,1,8
Terry Tracy,,,,,,,,,1,17,14,11,12,2,1,1,8
David Oh,,,,,,,,,,0,13,12,11,0,1,1,8
Al Taubenberger,,,,,,,,,,,0,10,10,0,0,0,8
Dennis M O Brien,,,,,,,,,,,,0,10,0,0,0,8
Daniel Tinney,,,,,,,,,,,,,0,0,0,0,8
Kristin Combs,,,,,,,,,,,,,,0,1,1,8
Sheila E Armstrong,,,,,,,,,,,,,,,0,1,8
John Staggs,,,,,,,,,,,,,,,,0,8
Total,206,24,203,187,175,173,163,70,43,29,19,17,14,9,4,2,8
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,9
,Helen Gym,Allan Domb,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Andrew C Stober,Kristin Combs,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,9
Helen Gym,1,119,118,122,114,44,25,15,10,6,3,3,5,5,128,22,9
