col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ken Powell,Kai Scott,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,1
Christine Hope,0,84,83,86,85,83,80,81,80,77,76,75,75,75,75,4,1
Sharon Williams Losier,,1,83,82,85,83,81,82,80,76,76,76,76,76,76,4,1
Joffie C Pittman,,,1,82,83,81,79,81,79,75,75,75,75,75,75,2,1
Ken Powell,,,,1,82,82,79,81,80,77,75,75,75,75,75,2,1
Kai Scott,,,,,0,83,80,82,80,76,76,76,76,76,76,4,1
Tracy B Roman,,,,,,1,80,82,80,76,77,76,76,76,76,3,1
Mia Roberts Perez,,,,,,,1,79,77,74,75,74,74,74,74,2,1
Abbe Fletman,,,,,,,,0,80,76,76,76,76,76,76,3,1
Lyris Younge,,,,,,,,,0,76,75,75,75,75,75,3,1
Michael Fanning,,,,,,,,,,0,76,76,76,76,76,2,1
Stephanie M Sawyer,,,,,,,,,,,0,77,77,77,77,3,1
Chris Mallios,,,,,,,,,,,,0,77,77,77,3,1
Daine Grey Jr,,,,,,,,,,,,,0,77,77,3,1
Rainy Papademetriou,,,,,,,,,,,,,,0,77,3,1
Scott Diclaudio,,,,,,,,,,,,,,,0,3,1
Vincent Furlong,,,,,,,,,,,,,,,,0,1
Total,95,88,86,89,88,87,84,82,81,79,79,77,77,77,77,5,1
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Mia Roberts Perez,Kai Scott,Ken Powell,Abbe Fletman,Tracy B Roman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,2
Christine Hope,3,112,113,116,112,113,111,112,112,96,97,94,93,89,89,7,2
Sharon Williams Losier,,1,113,110,111,112,109,108,110,92,92,91,91,88,87,6,2
Joffie C Pittman,,,0,109,112,112,112,109,110,95,95,94,93,90,87,6,2
Mia Roberts Perez,,,,1,113,112,113,113,112,98,98,95,94,93,91,7,2
Kai Scott,,,,,2,112,116,109,111,98,96,95,95,94,90,4,2
Ken Powell,,,,,,3,113,111,112,97,97,97,95,92,91,6,2
Abbe Fletman,,,,,,,0,111,111,98,96,96,95,95,91,6,2
Tracy B Roman,,,,,,,,1,111,94,94,93,91,90,90,5,2
Lyris Younge,,,,,,,,,0,96,96,95,92,91,91,5,2
Daine Grey Jr,,,,,,,,,,0,99,97,95,94,91,6,2
Stephanie M Sawyer,,,,,,,,,,,0,97,94,92,91,6,2
Michael Fanning,,,,,,,,,,,,0,95,92,91,6,2
Rainy Papademetriou,,,,,,,,,,,,,0,92,90,4,2
Chris Mallios,,,,,,,,,,,,,,1,90,5,2
Scott Diclaudio,,,,,,,,,,,,,,,0,4,2
Vincent Furlong,,,,,,,,,,,,,,,,0,2
Total,129,123,120,127,125,123,119,119,116,101,101,99,98,96,92,8,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Judge Of The Municipal Court,,,3
,Kai Scott,Mia Roberts Perez,Lyris Younge,Abbe Fletman,Ken Powell,Tracy B Roman,Rainy Papademetriou,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Michael Fanning,Scott Diclaudio,Vincent Furlong,Christine Hope,Joffie C Pittman,Sharon Williams Losier,3
Kai Scott,1,79,79,75,73,71,62,61,61,58,59,56,1,78,76,73,3
Mia Roberts Perez,,0,80,78,75,73,64,62,63,60,60,58,1,76,79,73,3
Lyris Younge,,,0,75,74,72,62,61,62,58,59,57,1,76,76,73,3
Abbe Fletman,,,,0,74,74,61,60,59,60,60,58,2,75,76,73,3
Ken Powell,,,,,2,69,60,58,58,59,59,57,1,73,72,70,3
Tracy B Roman,,,,,,1,58,57,56,56,57,55,2,72,71,70,3
Rainy Papademetriou,,,,,,,0,60,61,60,60,58,1,60,59,56,3
Stephanie M Sawyer,,,,,,,,0,61,59,60,58,2,60,60,56,3
Daine Grey Jr,,,,,,,,,0,58,59,58,1,59,60,56,3
Chris Mallios,,,,,,,,,,1,59,58,1,58,57,54,3
Michael Fanning,,,,,,,,,,,0,58,2,60,57,55,3
Scott Diclaudio,,,,,,,,,,,,0,1,57,56,54,3
Vincent Furlong,,,,,,,,,,,,,0,3,2,1,3
Christine Hope,,,,,,,,,,,,,,0,73,71,3
Joffie C Pittman,,,,,,,,,,,,,,,2,74,3
Sharon Williams Losier,,,,,,,,,,,,,,,,1,3
Total,86,85,82,79,78,77,65,64,63,61,61,58,3,83,82,78,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Judge Of The Municipal Court,,,4
,Ken Powell,Lyris Younge,Tracy B Roman,Kai Scott,Mia Roberts Perez,Abbe Fletman,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,Sharon Williams Losier,Christine Hope,Joffie C Pittman,4
Ken Powell,2,90,89,88,88,86,78,77,76,76,75,75,2,95,89,89,4
Lyris Younge,,0,90,89,88,86,79,77,76,76,76,75,3,92,88,88,4
Tracy B Roman,,,1,88,88,86,79,76,76,75,75,74,3,90,89,88,4
Kai Scott,,,,0,89,85,77,76,75,75,75,74,3,90,88,88,4
