col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,All
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,All
Christine Hope,201,"1,409","1,392","1,578",811,All
Sharon Williams Losier,,29,"1,387","1,345",174,All
Joffie C Pittman,,,21,"1,281",176,All
Michael Wojcik,,,,247,0,All
Paul Lalley,,,,,70,All
Total,"2,630","1,585","1,514","2,010",905,All
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,1
Christine Hope,23,77,73,86,81,1
Sharon Williams Losier,,0,72,66,15,1
Joffie C Pittman,,,2,59,15,1
Michael Wojcik,,,,20,0,1
Paul Lalley,,,,,7,1
Total,194,85,78,114,90,1
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,2
Christine Hope,12,54,52,68,63,2
Sharon Williams Losier,,1,51,55,8,2
Joffie C Pittman,,,2,47,11,2
Michael Wojcik,,,,14,0,2
Paul Lalley,,,,,8,2
Total,145,66,61,97,73,2
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,3
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Michael Wojcik,Paul Lalley,3
Christine Hope,3,50,51,54,17,3
Joffie C Pittman,,0,50,49,5,3
Sharon Williams Losier,,,1,47,6,3
Michael Wojcik,,,,4,0,3
Paul Lalley,,,,,1,3
Total,74,54,54,62,20,3
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,4
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,4
Christine Hope,10,131,133,149,53,4
Sharon Williams Losier,,1,134,134,10,4
Joffie C Pittman,,,1,127,13,4
Michael Wojcik,,,,31,0,4
Paul Lalley,,,,,7,4
Total,216,149,146,201,62,4
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,5
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,5
Christine Hope,2,31,30,33,24,5
Sharon Williams Losier,,2,28,26,8,5
Joffie C Pittman,,,0,26,7,5
Michael Wojcik,,,,5,0,5
Paul Lalley,,,,,2,5
Total,59,36,33,41,29,5
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,6
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,6
Christine Hope,2,26,26,26,9,6
Sharon Williams Losier,,0,26,25,3,6
Joffie C Pittman,,,0,23,3,6
Michael Wojcik,,,,2,0,6
Paul Lalley,,,,,1,6
Total,37,28,26,30,10,6
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,7
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,7
Christine Hope,20,119,119,128,84,7
Sharon Williams Losier,,4,119,107,19,7
Joffie C Pittman,,,1,102,19,7
Michael Wojcik,,,,22,0,7
Paul Lalley,,,,,8,7
Total,236,133,126,160,94,7
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,8
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,8
Christine Hope,4,36,34,41,26,8
Sharon Williams Losier,,1,34,32,7,8
Joffie C Pittman,,,0,28,6,8
Michael Wojcik,,,,11,0,8
Paul Lalley,,,,,2,8
Total,72,41,35,57,28,8
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,9
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,9
Christine Hope,14,70,68,76,49,9
Sharon Williams Losier,,0,68,64,8,9
Joffie C Pittman,,,1,63,8,9
Michael Wojcik,,,,10,0,9
Paul Lalley,,,,,2,9
Total,140,73,72,92,51,9
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,10
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Michael Wojcik,Paul Lalley,10
Christine Hope,15,74,74,85,71,10
Joffie C Pittman,,1,75,65,17,10
Sharon Williams Losier,,,1,65,14,10
Michael Wojcik,,,,19,0,10
Paul Lalley,,,,,5,10
Total,174,86,83,115,79,10
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,11
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Michael Wojcik,Paul Lalley,11
Christine Hope,3,65,67,71,30,11
Joffie C Pittman,,1,66,64,8,11
Sharon Williams Losier,,,0,64,8,11
Michael Wojcik,,,,7,0,11
Paul Lalley,,,,,1,11
Total,104,73,72,86,32,11
,Judge Of The Commonwealth Court,,Judge Of The Municipal Court,,,12
,Michael Wojcik,Paul Lalley,Christine Hope,Sharon Williams Losier,Joffie C Pittman,12
Michael Wojcik,5,0,39,40,35,12
Paul Lalley,,1,7,3,3,12
Christine Hope,,,2,35,35,12
Sharon Williams Losier,,,,0,38,12
Joffie C Pittman,,,,,0,12
Total,52,8,48,43,38,12
,Judge Of The Commonwealth Court,,Judge Of The Municipal Court,,,13
,Michael Wojcik,Paul Lalley,Christine Hope,Sharon Williams Losier,Joffie C Pittman,13
Michael Wojcik,6,0,49,48,45,13
Paul Lalley,,1,9,2,2,13
Christine Hope,,,4,43,44,13
Sharon Williams Losier,,,,2,45,13
Joffie C Pittman,,,,,2,13
Total,65,10,63,53,50,13
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,14
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Michael Wojcik,Paul Lalley,14
Christine Hope,5,27,25,36,8,14
Sharon Williams Losier,,3,27,31,1,14
Joffie C Pittman,,,2,27,0,14
Michael Wojcik,,,,1,0,14
Paul Lalley,,,,,2,14
Total,50,36,30,44,10,14
,Judge Of The Municipal Court,,,Judge Of The Commonwealth Court,,15
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Michael Wojcik,Paul Lalley,15
Christine Hope,6,41,41,43,6,15
Joffie C Pittman,,1,41,41,0,15
Sharon Williams Losier,,,1,38,0,15
Michael Wojcik,,,,3,0,15
Paul Lalley,,,,,0,15
Total,59,45,43,49,6,15
