col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Mia Roberts Perez,Tracy B Roman,Ken Powell,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,Derek S Green,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Helen Gym,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Terry Tracy,Andrew C Stober,Sheila E Armstrong,Kristin Combs,John Staggs,All
Mia Roberts Perez,45,737,722,720,717,715,625,625,623,621,624,617,27,729,724,710,720,717,24,15,12,8,12,6,4,6,2,All
Tracy B Roman,,11,734,736,725,726,638,633,631,629,633,620,27,731,723,707,721,707,20,18,17,8,13,6,4,4,2,All
Ken Powell,,,3,722,720,722,627,630,627,627,628,618,25,729,714,695,706,693,18,13,12,7,11,4,4,4,2,All
Kai Scott,,,,3,724,728,629,630,629,628,630,621,26,715,706,701,705,694,17,15,13,8,12,4,4,4,2,All
Lyris Younge,,,,,0,718,627,634,629,629,631,622,25,713,702,689,700,690,19,11,12,8,11,4,4,4,2,All
Abbe Fletman,,,,,,1,622,626,624,625,626,615,24,710,703,690,701,687,17,13,11,7,11,4,5,4,2,All
Stephanie M Sawyer,,,,,,,1,627,625,624,625,619,21,624,623,613,616,619,14,14,13,6,10,4,3,4,2,All
Daine Grey Jr,,,,,,,,1,630,627,628,620,23,624,622,612,618,612,16,15,13,10,13,4,3,3,1,All
Michael Fanning,,,,,,,,,1,626,628,620,26,620,616,609,614,613,17,14,13,10,11,4,4,4,2,All
Chris Mallios,,,,,,,,,,0,627,621,23,618,618,612,620,613,15,15,12,8,8,3,4,4,2,All
Rainy Papademetriou,,,,,,,,,,,1,617,24,619,619,611,618,613,15,12,11,8,9,4,4,4,2,All
