col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,1
,Ken Powell,Kai Scott,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Michael Fanning,Scott Diclaudio,Vincent Furlong,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Ken Powell,3,71,71,65,65,67,48,46,44,43,44,45,8,74,64,2,1
Kai Scott,,2,67,66,66,67,49,46,43,45,44,42,7,66,63,2,1
Tracy B Roman,,,0,65,64,64,48,45,44,43,44,45,8,70,62,2,1
Lyris Younge,,,,1,63,64,47,46,43,43,44,42,7,61,60,2,1
Mia Roberts Perez,,,,,0,61,48,46,44,43,42,44,6,63,58,2,1
Abbe Fletman,,,,,,0,46,43,42,43,42,42,7,60,58,2,1
Stephanie M Sawyer,,,,,,,0,47,43,45,43,43,7,46,42,2,1
Daine Grey Jr,,,,,,,,0,42,42,43,41,5,44,41,2,1
Chris Mallios,,,,,,,,,0,40,40,41,5,41,39,2,1
Rainy Papademetriou,,,,,,,,,,0,41,40,4,39,39,1,1
Michael Fanning,,,,,,,,,,,0,41,5,42,42,1,1
Scott Diclaudio,,,,,,,,,,,,0,6,43,39,2,1
Vincent Furlong,,,,,,,,,,,,,0,9,4,2,1
Anthony Clark,,,,,,,,,,,,,,2,62,1,1
Lisa M Deeley,,,,,,,,,,,,,,,1,1,1
Al Schmidt,,,,,,,,,,,,,,,,0,1
Total,87,79,76,71,70,68,53,49,46,46,45,45,10,84,68,3,1
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ken Powell,Tracy B Roman,Kai Scott,Mia Roberts Perez,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Michael Fanning,Scott Diclaudio,Vincent Furlong,2
Anthony Clark,3,96,0,104,99,99,98,97,96,88,88,88,87,86,86,3,2
Lisa M Deeley,,1,0,96,100,95,95,96,94,89,87,85,86,86,88,3,2
Al Schmidt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ken Powell,,,,1,98,97,99,97,96,90,88,86,87,86,86,3,2
Tracy B Roman,,,,,2,98,99,98,96,89,87,87,87,88,89,3,2
Kai Scott,,,,,,0,99,97,97,90,88,87,86,88,87,3,2
Mia Roberts Perez,,,,,,,0,97,97,90,88,87,86,88,87,3,2
Lyris Younge,,,,,,,,2,97,88,88,86,87,86,88,3,2
Abbe Fletman,,,,,,,,,0,88,88,86,86,86,87,3,2
Stephanie M Sawyer,,,,,,,,,,0,89,88,87,88,87,3,2
Daine Grey Jr,,,,,,,,,,,2,87,87,86,87,3,2
Rainy Papademetriou,,,,,,,,,,,,0,86,87,86,2,2
Chris Mallios,,,,,,,,,,,,,0,85,87,2,2
Michael Fanning,,,,,,,,,,,,,,0,86,2,2
Scott Diclaudio,,,,,,,,,,,,,,,0,3,2
Vincent Furlong,,,,,,,,,,,,,,,,0,2
Total,116,104,0,108,108,102,102,101,97,92,91,90,89,89,89,3,2
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Anthony Clark,Lisa M Deeley,Al Schmidt,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Chris Mallios,Stephanie M Sawyer,Scott Diclaudio,Vincent Furlong,3
Anthony Clark,3,46,0,49,50,50,48,48,41,40,38,38,38,38,36,2,3
Lisa M Deeley,,0,0,50,48,47,48,48,43,38,38,38,38,38,37,1,3
Al Schmidt,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Mia Roberts Perez,,,,1,52,51,52,51,46,41,41,41,41,40,39,2,3
