col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Register Of Wills,,1
,Vincent Furlong,Ken Powell,Tracy B Roman,Michael Fanning,Stephanie M Sawyer,Mia Roberts Perez,Abbe Fletman,Scott Diclaudio,Lyris Younge,Kai Scott,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Ronald R Donatucci,Ross Feinberg,1
Vincent Furlong,6,34,35,45,41,31,30,39,29,27,30,33,15,30,79,1
Ken Powell,,2,78,72,64,69,71,58,69,67,59,58,45,65,26,1
Tracy B Roman,,,0,66,72,75,74,60,70,68,57,60,47,63,27,1
Michael Fanning,,,,3,68,57,59,63,60,57,59,60,46,47,35,1
Stephanie M Sawyer,,,,,0,62,61,61,57,54,59,64,46,48,34,1
Mia Roberts Perez,,,,,,0,68,54,66,64,57,59,43,58,23,1
Abbe Fletman,,,,,,,0,55,67,66,54,58,44,51,24,1
Scott Diclaudio,,,,,,,,0,54,53,55,55,43,45,28,1
Lyris Younge,,,,,,,,,1,66,55,57,42,48,22,1
Kai Scott,,,,,,,,,,1,55,54,41,49,19,1
Chris Mallios,,,,,,,,,,,0,57,42,42,22,1
Daine Grey Jr,,,,,,,,,,,,0,44,40,25,1
Rainy Papademetriou,,,,,,,,,,,,,1,34,15,1
Ronald R Donatucci,,,,,,,,,,,,,,18,0,1
Ross Feinberg,,,,,,,,,,,,,,,9,1
Total,118,102,94,89,86,84,79,75,74,72,69,67,50,115,100,1
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Tracy B Roman,Vincent Furlong,Michael Fanning,Mia Roberts Perez,Stephanie M Sawyer,Kai Scott,Chris Mallios,Lyris Younge,Scott Diclaudio,Rainy Papademetriou,Abbe Fletman,Daine Grey Jr,2
Ronald R Donatucci,20,0,60,55,12,49,52,41,44,39,43,39,38,38,35,2
Ross Feinberg,,10,12,12,52,11,6,12,7,9,6,11,8,6,6,2
Ken Powell,,,1,57,18,51,53,46,54,48,47,46,44,42,42,2
Tracy B Roman,,,,1,16,49,54,47,50,44,47,46,44,43,41,2
Vincent Furlong,,,,,4,19,8,15,10,12,8,15,12,8,9,2
Michael Fanning,,,,,,6,41,44,39,43,39,45,41,36,41,2
Mia Roberts Perez,,,,,,,0,40,49,39,46,38,39,42,40,2
Stephanie M Sawyer,,,,,,,,0,39,40,36,40,41,35,40,2
Kai Scott,,,,,,,,,1,40,45,40,39,41,38,2
Chris Mallios,,,,,,,,,,1,36,44,39,35,39,2
Lyris Younge,,,,,,,,,,,1,35,37,37,35,2
Scott Diclaudio,,,,,,,,,,,,0,39,36,37,2
Rainy Papademetriou,,,,,,,,,,,,,0,38,36,2
Abbe Fletman,,,,,,,,,,,,,,0,33,2
Daine Grey Jr,,,,,,,,,,,,,,,0,2
Total,107,70,80,72,69,67,63,57,55,51,51,51,49,46,43,2
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Mia Roberts Perez,Lyris Younge,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,3
Ronald R Donatucci,4,0,47,46,44,45,42,40,35,34,34,33,34,31,7,3
Ross Feinberg,,3,7,7,6,5,7,5,9,8,7,7,4,6,18,3
Ken Powell,,,1,51,50,51,48,46,42,41,39,39,38,36,11,3
Tracy B Roman,,,,0,50,48,48,47,41,41,38,38,37,36,11,3
Abbe Fletman,,,,,0,49,48,47,41,39,38,39,37,35,10,3
Kai Scott,,,,,,0,46,45,40,38,38,38,36,34,9,3
Mia Roberts Perez,,,,,,,0,44,40,39,35,37,34,33,9,3
Lyris Younge,,,,,,,,0,37,37,36,36,34,33,8,3
Stephanie M Sawyer,,,,,,,,,0,41,39,40,37,36,11,3
Daine Grey Jr,,,,,,,,,,0,38,38,37,36,10,3
Michael Fanning,,,,,,,,,,,0,38,35,36,11,3
Chris Mallios,,,,,,,,,,,,0,36,36,9,3
Rainy Papademetriou,,,,,,,,,,,,,0,34,6,3
Scott Diclaudio,,,,,,,,,,,,,,0,7,3
Vincent Furlong,,,,,,,,,,,,,,,0,3
Total,60,23,57,55,52,52,52,47,44,43,41,40,38,37,25,3
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Kai Scott,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,4
Ronald R Donatucci,22,0,129,120,121,117,113,111,96,95,91,92,93,90,18,4
Ross Feinberg,,10,24,23,23,24,21,14,30,23,23,20,19,18,52,4
