col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,All
Kevin M Dougherty,169,"2,726","2,704",24,21,13,16,"2,993",60,All
David Wecht,,30,"2,741",69,23,12,31,"2,646",83,All
Christine Donohue,,,16,65,16,13,27,"2,636",76,All
Judy Olson,,,,4,59,55,6,76,30,All
Anne Covey,,,,,2,56,9,42,23,All
Mike George,,,,,,1,9,32,20,All
Paul P Panepinto,,,,,,,3,33,20,All
Cindy Bass,,,,,,,,40,0,All
Michael Galganski,,,,,,,,,3,All
Total,"3,468","3,005","2,964",154,97,88,60,"3,361",119,All
,District Council 8th District,,Justice Of The Supreme Court,,,,,,,1
,Cindy Bass,Michael Galganski,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Anne Covey,Judy Olson,Paul P Panepinto,1
Cindy Bass,3,0,89,68,69,3,1,1,1,1
Michael Galganski,,0,0,0,0,0,0,0,0,1
Kevin M Dougherty,,,7,70,68,2,1,1,0,1
David Wecht,,,,1,64,0,0,1,0,1
Christine Donohue,,,,,0,1,0,0,0,1
Mike George,,,,,,1,2,0,1,1
Anne Covey,,,,,,,0,0,1,1
Judy Olson,,,,,,,,0,0,1
Paul P Panepinto,,,,,,,,,0,1
Total,104,0,103,75,74,5,2,1,1,1
,Justice Of The Supreme Court,,,,,,,District Council 8th District,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cindy Bass,Michael Galganski,2
Kevin M Dougherty,16,153,145,2,2,1,0,179,0,2
David Wecht,,1,145,3,1,1,1,156,0,2
Christine Donohue,,,2,3,1,1,1,142,0,2
Judy Olson,,,,0,3,3,1,4,1,2
Anne Covey,,,,,0,3,0,2,1,2
Mike George,,,,,,0,1,2,1,2
Paul P Panepinto,,,,,,,0,0,0,2
Cindy Bass,,,,,,,,2,0,2
Michael Galganski,,,,,,,,,0,2
Total,204,168,155,8,5,5,2,194,1,2
,District Council 8th District,,Justice Of The Supreme Court,,,,,,,3
