col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,All
Jim Kenney,33,0,0,0,0,"1,448","1,407","1,395",81,20,9,26,All
Melissa Murray Bailey,,4,0,0,0,39,47,37,85,70,69,4,All
Osborne Hart,,,0,0,0,30,38,35,1,0,0,7,All
James Foster,,,,1,0,12,13,13,1,0,1,4,All
Boris Kindij,,,,,0,2,1,3,2,1,0,3,All
Kevin M Dougherty,,,,,,26,"1,372","1,372",27,8,8,18,All
Christine Donohue,,,,,,,3,"1,456",80,11,6,31,All
David Wecht,,,,,,,,6,72,14,2,25,All
Judy Olson,,,,,,,,,2,76,73,5,All
Mike George,,,,,,,,,,2,67,3,All
Anne Covey,,,,,,,,,,,0,0,All
Paul P Panepinto,,,,,,,,,,,,0,All
Total,"1,664",131,39,18,4,"1,603","1,556","1,540",175,96,81,46,All
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,1
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,1
Christine Donohue,0,62,55,3,0,0,2,58,2,1,1,0,1
David Wecht,,0,55,4,0,0,2,55,2,1,1,0,1
Kevin M Dougherty,,,0,1,0,0,0,56,1,1,1,0,1
Judy Olson,,,,1,4,4,0,3,5,0,0,0,1
Anne Covey,,,,,0,4,0,0,4,0,0,0,1
Mike George,,,,,,0,0,0,4,0,0,0,1
Paul P Panepinto,,,,,,,0,1,0,0,0,0,1
Jim Kenney,,,,,,,,1,0,0,0,0,1
Melissa Murray Bailey,,,,,,,,,0,0,0,0,1
James Foster,,,,,,,,,,0,0,0,1
Osborne Hart,,,,,,,,,,,0,0,1
Boris Kindij,,,,,,,,,,,,0,1
Total,66,63,61,9,4,4,2,65,6,1,1,0,1
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,2
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,2
Christine Donohue,0,150,129,21,2,0,3,140,10,6,1,0,2
David Wecht,,0,127,16,1,0,1,141,7,6,1,0,2
Kevin M Dougherty,,,0,2,1,0,2,125,3,5,2,0,2
Judy Olson,,,,0,6,5,1,15,11,0,0,0,2
Mike George,,,,,0,5,1,3,5,0,0,0,2
Anne Covey,,,,,,0,0,1,4,0,0,0,2
Paul P Panepinto,,,,,,,0,3,1,0,0,0,2
Jim Kenney,,,,,,,,6,0,0,0,0,2
Melissa Murray Bailey,,,,,,,,,1,0,0,0,2
Osborne Hart,,,,,,,,,,0,0,0,2
James Foster,,,,,,,,,,,0,0,2
Boris Kindij,,,,,,,,,,,,0,2
