col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Commonwealth Court,,Council At Large,,,,,,,,,,,,,,All
,Michael Wojcik,Paul Lalley,Allan Domb,Derek S Green,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Al Taubenberger,Dennis M O Brien,David Oh,Daniel Tinney,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Michael Wojcik,56,0,"1,576","1,586","1,540","1,531","1,529",103,128,138,83,54,23,19,16,6,All
Paul Lalley,,7,39,25,27,32,19,241,211,199,226,208,9,6,10,3,All
Allan Domb,,,25,"1,491","1,513","1,485","1,472",89,81,84,61,36,13,8,3,4,All
Derek S Green,,,,17,"1,479","1,473","1,475",41,53,55,30,34,15,8,9,4,All
Helen Gym,,,,,12,"1,459","1,451",43,58,68,41,41,17,12,5,2,All
William K Greenlee,,,,,,16,"1,477",54,61,73,39,28,6,9,8,5,All
Blondell Reynolds Brown,,,,,,,25,36,45,74,21,22,6,8,8,3,All
Al Taubenberger,,,,,,,,9,254,232,254,224,9,9,9,1,All
Dennis M O Brien,,,,,,,,,8,249,239,205,5,4,5,0,All
David Oh,,,,,,,,,,10,226,192,6,7,6,2,All
Daniel Tinney,,,,,,,,,,,11,218,8,9,8,1,All
Terry Tracy,,,,,,,,,,,,0,14,7,9,0,All
Andrew C Stober,,,,,,,,,,,,,1,9,11,5,All
Kristin Combs,,,,,,,,,,,,,,1,12,6,All
Sheila E Armstrong,,,,,,,,,,,,,,,1,5,All
John Staggs,,,,,,,,,,,,,,,,0,All
Total,"1,941",307,"1,699","1,680","1,629","1,629","1,618",378,367,362,346,277,35,30,30,10,All
,Council At Large,,,,,,,,,,,,,,Judge Of The Commonwealth Court,,1
,Allan Domb,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Helen Gym,Daniel Tinney,Al Taubenberger,David Oh,Terry Tracy,Dennis M O Brien,Kristin Combs,Andrew C Stober,John Staggs,Sheila E Armstrong,Michael Wojcik,Paul Lalley,1
Allan Domb,1,70,68,68,67,0,1,3,1,0,0,0,0,0,69,1,1
Blondell Reynolds Brown,,1,68,68,66,1,0,3,1,1,0,0,0,0,68,2,1
William K Greenlee,,,0,68,65,1,1,3,0,1,1,1,1,1,67,2,1
Derek S Green,,,,0,65,0,0,1,0,0,0,0,0,0,67,1,1
Helen Gym,,,,,0,0,0,1,1,0,0,0,0,0,64,1,1
Daniel Tinney,,,,,,2,11,9,10,10,1,0,0,0,2,10,1
Al Taubenberger,,,,,,,0,9,11,9,1,0,0,0,2,11,1
David Oh,,,,,,,,0,9,9,0,0,0,0,4,9,1
Terry Tracy,,,,,,,,,0,8,0,0,0,0,1,11,1
Dennis M O Brien,,,,,,,,,,1,1,0,0,0,2,8,1
Kristin Combs,,,,,,,,,,,0,1,1,1,0,2,1
Andrew C Stober,,,,,,,,,,,,0,1,1,0,1,1
John Staggs,,,,,,,,,,,,,0,1,0,1,1
