col_1,col_2,col_3,col_4,division
,District Council 2nd District,Register Of Wills,,All
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,All
Kenyatta Johnson,263,"1,624",339,All
Ronald R Donatucci,,262,0,All
Ross Feinberg,,,398,All
Total,"2,226","1,886",737,All
,District Council 2nd District,Register Of Wills,,1
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,1
Kenyatta Johnson,17,93,22,1
Ronald R Donatucci,,12,0,1
Ross Feinberg,,,26,1
Total,132,105,48,1
,District Council 2nd District,Register Of Wills,,2
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,2
Kenyatta Johnson,20,112,27,2
Ronald R Donatucci,,12,0,2
Ross Feinberg,,,30,2
Total,159,124,57,2
,District Council 2nd District,Register Of Wills,,3
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,3
Kenyatta Johnson,12,148,29,3
Ronald R Donatucci,,14,0,3
Ross Feinberg,,,24,3
Total,189,162,53,3
,District Council 2nd District,Register Of Wills,,4
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,4
Kenyatta Johnson,11,113,23,4
Ronald R Donatucci,,14,0,4
Ross Feinberg,,,36,4
Total,147,127,59,4
,District Council 2nd District,Register Of Wills,,5
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,5
Kenyatta Johnson,20,107,27,5
Ronald R Donatucci,,16,0,5
Ross Feinberg,,,25,5
Total,154,123,52,5
,District Council 2nd District,Register Of Wills,,6
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,6
Kenyatta Johnson,14,126,29,6
Ronald R Donatucci,,14,0,6
Ross Feinberg,,,28,6
Total,169,140,57,6
,District Council 2nd District,Register Of Wills,,7
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,7
Kenyatta Johnson,28,173,25,7
Ronald R Donatucci,,27,0,7
Ross Feinberg,,,30,7
Total,226,200,55,7
,District Council 2nd District,Register Of Wills,,9
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,9
Kenyatta Johnson,16,87,26,9
Ronald R Donatucci,,38,0,9
Ross Feinberg,,,40,9
Total,129,125,66,9
,District Council 2nd District,Register Of Wills,,12
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,12
Kenyatta Johnson,19,91,20,12
Ronald R Donatucci,,14,0,12
Ross Feinberg,,,17,12
Total,130,105,37,12
,District Council 2nd District,Register Of Wills,,13
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,13
Kenyatta Johnson,12,83,15,13
Ronald R Donatucci,,14,0,13
Ross Feinberg,,,20,13
Total,110,97,35,13
,District Council 2nd District,Register Of Wills,,14
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,14
Kenyatta Johnson,34,114,20,14
Ronald R Donatucci,,28,0,14
Ross Feinberg,,,35,14
Total,168,142,55,14
,District Council 2nd District,Register Of Wills,,20
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,20
Kenyatta Johnson,4,50,11,20
Ronald R Donatucci,,6,0,20
Ross Feinberg,,,10,20
Total,65,56,21,20
,District Council 2nd District,Register Of Wills,,21
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,21
Kenyatta Johnson,25,146,33,21
Ronald R Donatucci,,27,0,21
Ross Feinberg,,,35,21
Total,204,173,68,21
,District Council 2nd District,Register Of Wills,,27
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,27
Kenyatta Johnson,7,66,12,27
Ronald R Donatucci,,1,0,27
Ross Feinberg,,,12,27
Total,85,67,24,27
,District Council 2nd District,Register Of Wills,,28
,Kenyatta Johnson,Ronald R Donatucci,Ross Feinberg,28
Kenyatta Johnson,24,115,20,28
Ronald R Donatucci,,25,0,28
Ross Feinberg,,,30,28
Total,159,140,50,28
