col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,Ken Powell,Kai Scott,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Lyris Younge,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,1
Kevin M Dougherty,3,80,78,0,1,0,0,80,78,79,76,74,74,73,72,71,71,71,71,3,1
Christine Donohue,,0,83,2,0,2,0,77,78,77,77,76,75,73,75,73,73,73,73,1,1
David Wecht,,,0,2,2,2,0,79,80,79,78,78,77,73,75,74,74,74,74,3,1
Judy Olson,,,,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
Mike George,,,,,0,0,0,1,2,1,0,1,1,1,1,1,1,1,1,3,1
Paul P Panepinto,,,,,,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1
Anne Covey,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Ken Powell,,,,,,,,0,82,82,79,81,80,77,75,75,75,75,75,2,1
Kai Scott,,,,,,,,,0,83,80,82,80,76,76,76,76,76,76,4,1
Tracy B Roman,,,,,,,,,,0,80,82,80,76,77,76,76,76,76,3,1
Mia Roberts Perez,,,,,,,,,,,1,79,77,74,75,74,74,74,74,2,1
Abbe Fletman,,,,,,,,,,,,0,80,76,76,76,76,76,76,3,1
Lyris Younge,,,,,,,,,,,,,0,76,75,75,75,75,75,3,1
Michael Fanning,,,,,,,,,,,,,,0,76,76,76,76,76,2,1
Stephanie M Sawyer,,,,,,,,,,,,,,,0,77,77,77,77,3,1
Chris Mallios,,,,,,,,,,,,,,,,0,77,77,77,3,1
Daine Grey Jr,,,,,,,,,,,,,,,,,0,77,77,3,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,0,77,3,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,,0,3,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1
Total,98,88,88,3,3,2,0,89,88,87,84,82,81,79,79,77,77,77,77,5,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Mia Roberts Perez,Kai Scott,Ken Powell,Abbe Fletman,Tracy B Roman,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,2
Kevin M Dougherty,12,125,124,1,1,1,1,119,119,116,114,113,111,96,94,94,93,91,87,6,2
