col_1,col_2,col_3,col_4,division
,Judge Of The Municipal Court,,,1
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,1
Christine Hope,5,36,31,1
Joffie C Pittman,,0,32,1
Sharon Williams Losier,,,4,1
Total,41,37,36,1
,Judge Of The Municipal Court,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Christine Hope,6,54,51,2
Sharon Williams Losier,,5,50,2
Joffie C Pittman,,,0,2
Total,61,59,51,2
,Judge Of The Municipal Court,,,3
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,3
Christine Hope,10,66,62,3
Sharon Williams Losier,,6,63,3
Joffie C Pittman,,,1,3
Total,76,73,64,3
,Judge Of The Municipal Court,,,4
,Sharon Williams Losier,Christine Hope,Joffie C Pittman,4
Sharon Williams Losier,7,62,61,4
Christine Hope,,6,61,4
Joffie C Pittman,,,1,4
Total,70,69,63,4
,Judge Of The Municipal Court,,,5
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,5
Christine Hope,3,17,16,5
Joffie C Pittman,,1,16,5
Sharon Williams Losier,,,1,5
Total,20,18,17,5
,Judge Of The Municipal Court,,,6
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,6
Christine Hope,3,39,39,6
Sharon Williams Losier,,4,37,6
Joffie C Pittman,,,3,6
Total,44,43,42,6
,Judge Of The Municipal Court,,,7
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,7
Christine Hope,7,34,33,7
Sharon Williams Losier,,6,32,7
Joffie C Pittman,,,3,7
Total,42,40,36,7
,Judge Of The Municipal Court,,,8
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,8
Christine Hope,3,27,27,8
Sharon Williams Losier,,2,27,8
Joffie C Pittman,,,0,8
Total,30,29,27,8
,Judge Of The Municipal Court,,,9
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,9
Christine Hope,7,46,44,9
Sharon Williams Losier,,3,46,9
Joffie C Pittman,,,2,9
Total,54,52,49,9
,Judge Of The Municipal Court,,,10
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,10
Christine Hope,16,97,94,10
Sharon Williams Losier,,5,97,10
Joffie C Pittman,,,4,10
Total,113,105,101,10
,Judge Of The Municipal Court,,,11
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,11
Christine Hope,13,56,54,11
Sharon Williams Losier,,5,54,11
Joffie C Pittman,,,6,11
Total,70,62,61,11
,Judge Of The Municipal Court,,,12
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,12
Christine Hope,10,42,41,12
Joffie C Pittman,,4,42,12
Sharon Williams Losier,,,4,12
Total,52,47,46,12
,Judge Of The Municipal Court,,,13
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,13
Christine Hope,6,29,30,13
Sharon Williams Losier,,4,29,13
Joffie C Pittman,,,0,13
Total,36,33,30,13
,Judge Of The Municipal Court,,,14
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,14
Christine Hope,8,33,33,14
Sharon Williams Losier,,5,34,14
Joffie C Pittman,,,3,14
Total,42,40,38,14
,Judge Of The Municipal Court,,,15
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,15
Christine Hope,6,66,65,15
Sharon Williams Losier,,6,65,15
Joffie C Pittman,,,1,15
Total,72,72,66,15
,Judge Of The Municipal Court,,,16
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,16
