col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court,,,,,,,District Council 4th District,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Curtis J Jones Jr,All
Kevin M Dougherty,27,298,294,1,2,1,0,344,All
David Wecht,,6,293,2,3,0,1,302,All
Christine Donohue,,,6,1,0,1,0,303,All
Judy Olson,,,,0,3,2,1,4,All
Mike George,,,,,0,2,0,2,All
Anne Covey,,,,,,1,0,1,All
Paul P Panepinto,,,,,,,0,1,All
Curtis J Jones Jr,,,,,,,,4,All
Total,386,326,322,6,6,4,1,380,All
,Justice Of The Supreme Court,,,,,,,District Council 4th District,9
,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Judy Olson,Paul P Panepinto,Anne Covey,Curtis J Jones Jr,9
Kevin M Dougherty,11,107,100,1,0,0,0,112,9
David Wecht,,2,102,1,1,1,0,103,9
Christine Donohue,,,4,0,0,0,0,99,9
Mike George,,,,0,0,0,0,0,9
Judy Olson,,,,,0,1,0,1,9
Paul P Panepinto,,,,,,0,0,1,9
Anne Covey,,,,,,,0,0,9
Curtis J Jones Jr,,,,,,,,1,9
Total,135,118,112,2,1,1,0,126,9
,Justice Of The Supreme Court,,,,,,,District Council 4th District,16
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Curtis J Jones Jr,16
Kevin M Dougherty,9,67,66,1,0,0,0,82,16
Christine Donohue,,0,64,1,0,0,0,71,16
David Wecht,,,0,0,1,1,0,69,16
Anne Covey,,,,1,2,2,0,1,16
Judy Olson,,,,,0,3,0,1,16
Mike George,,,,,,0,0,1,16
Paul P Panepinto,,,,,,,0,0,16
Curtis J Jones Jr,,,,,,,,2,16
Total,92,71,70,4,3,3,0,91,16
,District Council 4th District,Justice Of The Supreme Court,,,,,,,17
,Curtis J Jones Jr,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,17
Curtis J Jones Jr,0,67,62,60,1,0,0,0,17
Kevin M Dougherty,,6,57,56,1,0,0,0,17
David Wecht,,,3,59,0,0,0,0,17
Christine Donohue,,,,1,1,0,0,0,17
Judy Olson,,,,,0,0,0,0,17
Anne Covey,,,,,,0,0,0,17
Mike George,,,,,,,0,0,17
Paul P Panepinto,,,,,,,,0,17
Total,73,73,66,62,1,0,0,0,17
,District Council 4th District,Justice Of The Supreme Court,,,,,,,18
,Curtis J Jones Jr,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,18
Curtis J Jones Jr,1,83,73,68,1,1,0,0,18
Kevin M Dougherty,,1,71,68,0,1,0,0,18
Christine Donohue,,,1,68,0,0,0,0,18
David Wecht,,,,1,0,1,0,0,18
Judy Olson,,,,,0,0,0,0,18
Mike George,,,,,,0,0,0,18
Anne Covey,,,,,,,0,0,18
Paul P Panepinto,,,,,,,,0,18
Total,90,86,77,72,1,1,0,0,18
