col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Blondell Reynolds Brown,Helen Gym,William K Greenlee,Derek S Green,Allan Domb,Dennis M O Brien,David Oh,Andrew C Stober,John Staggs,Al Taubenberger,Kristin Combs,Terry Tracy,Daniel Tinney,Sheila E Armstrong,1
Kevin M Dougherty,5,56,55,0,0,1,0,60,60,58,58,57,2,2,3,2,0,2,1,0,0,1
David Wecht,,1,57,0,0,0,1,57,56,54,56,52,1,0,4,3,0,2,0,0,1,1
Christine Donohue,,,1,0,0,0,1,54,54,53,54,50,1,0,4,3,0,2,0,0,1,1
Judy Olson,,,,0,2,1,0,2,0,0,0,0,2,3,0,0,2,0,1,1,0,1
Anne Covey,,,,,0,1,0,1,0,0,0,0,2,2,0,0,2,0,1,1,0,1
Mike George,,,,,,0,0,1,0,1,0,0,1,1,0,0,1,0,2,0,0,1
Paul P Panepinto,,,,,,,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
Blondell Reynolds Brown,,,,,,,,0,58,60,57,56,5,3,2,2,1,0,1,0,1,1
Helen Gym,,,,,,,,,1,58,59,56,2,0,3,2,0,2,0,0,0,1
William K Greenlee,,,,,,,,,,0,56,57,4,1,1,1,0,0,1,0,1,1
Derek S Green,,,,,,,,,,,0,55,1,0,2,2,0,1,0,0,0,1
Allan Domb,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,0,1
Dennis M O Brien,,,,,,,,,,,,,0,3,0,0,2,0,1,1,0,1
David Oh,,,,,,,,,,,,,,0,0,0,2,0,1,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,0,3,0,2,0,0,1,1
John Staggs,,,,,,,,,,,,,,,,0,0,1,0,0,1,1
Al Taubenberger,,,,,,,,,,,,,,,,,0,0,1,1,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,0,0,0,0,1
Terry Tracy,,,,,,,,,,,,,,,,,,,0,0,0,1
Daniel Tinney,,,,,,,,,,,,,,,,,,,,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,1
Total,76,63,61,3,2,2,1,70,65,64,63,59,6,5,4,3,2,2,2,1,1,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Terry Tracy,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Kristin Combs,Andrew C Stober,John Staggs,Sheila E Armstrong,2
Kevin M Dougherty,6,62,60,0,0,0,0,66,65,61,62,59,0,1,0,0,0,1,0,0,0,2
Christine Donohue,,1,59,1,1,0,0,63,62,59,59,57,0,0,0,0,0,1,0,0,0,2
David Wecht,,,2,0,0,0,0,59,58,57,57,57,0,0,0,0,0,1,0,0,0,2
Anne Covey,,,,0,3,2,0,1,1,1,1,1,3,3,3,3,3,0,0,0,0,2
Judy Olson,,,,,0,2,0,1,1,1,1,1,2,2,2,2,2,0,0,0,0,2
Mike George,,,,,,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,2
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Blondell Reynolds Brown,,,,,,,,0,62,61,61,60,0,0,0,0,0,1,0,0,0,2
Derek S Green,,,,,,,,,0,60,62,60,0,0,0,0,0,1,0,0,0,2
