col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Allan Domb,David Oh,Derek S Green,William K Greenlee,Helen Gym,Terry Tracy,Blondell Reynolds Brown,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,1
Kevin M Dougherty,4,48,45,3,0,2,1,31,29,18,40,13,36,35,34,8,25,1,0,0,0,1
David Wecht,,0,45,0,2,0,2,19,15,15,35,11,27,32,28,7,21,1,0,0,0,1
Christine Donohue,,,2,2,3,0,0,19,17,15,31,12,27,30,28,7,21,1,1,0,0,1
Judy Olson,,,,0,26,27,1,25,29,26,2,26,3,2,1,23,0,1,1,1,0,1
Mike George,,,,,0,24,1,26,28,27,1,27,2,0,0,24,0,1,1,0,0,1
Anne Covey,,,,,,0,1,23,25,25,2,24,2,2,1,23,0,1,0,1,0,1
Paul P Panepinto,,,,,,,0,3,1,1,1,2,1,1,1,2,0,1,0,1,0,1
Daniel Tinney,,,,,,,,0,41,38,11,35,8,7,6,30,1,2,1,1,0,1
Dennis M O Brien,,,,,,,,,0,40,8,36,8,7,4,29,0,0,1,0,0,1
Al Taubenberger,,,,,,,,,,0,9,33,6,8,5,30,0,0,1,0,0,1
Allan Domb,,,,,,,,,,,0,4,28,33,31,1,23,1,0,0,0,1
David Oh,,,,,,,,,,,,0,2,4,1,29,1,1,1,1,0,1
Derek S Green,,,,,,,,,,,,,0,26,26,3,23,0,0,0,0,1
William K Greenlee,,,,,,,,,,,,,,0,30,2,22,1,0,0,0,1
Helen Gym,,,,,,,,,,,,,,,0,3,23,1,0,0,0,1
Terry Tracy,,,,,,,,,,,,,,,,0,0,1,0,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,0,0,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,,,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,0,1
John Staggs,,,,,,,,,,,,,,,,,,,,,0,1
Total,88,52,51,31,30,27,3,60,60,45,43,41,39,36,35,33,26,3,1,1,0,1
,Council At Large,,,,,,,,,,,,,,Justice Of The Supreme Court,,,,,,,2
,Dennis M O Brien,Daniel Tinney,Al Taubenberger,David Oh,Allan Domb,Terry Tracy,Derek S Green,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Kevin M Dougherty,Judy Olson,Christine Donohue,David Wecht,Mike George,Anne Covey,Paul P Panepinto,2
Dennis M O Brien,0,45,34,32,12,27,8,9,6,3,0,0,0,0,35,30,21,16,26,24,2,2
Daniel Tinney,,0,37,26,11,24,6,6,2,2,0,0,0,0,28,32,16,12,27,26,0,2
Al Taubenberger,,,0,22,6,23,2,3,2,1,0,0,0,0,16,26,7,7,23,22,0,2
David Oh,,,,0,10,21,3,5,5,4,0,0,0,0,17,23,11,9,20,20,1,2
Allan Domb,,,,,0,3,21,20,18,18,1,0,0,0,28,6,23,24,4,3,1,2
Terry Tracy,,,,,,0,4,2,1,0,1,0,0,0,8,25,6,5,20,21,0,2
Derek S Green,,,,,,,0,16,18,17,1,0,0,0,23,5,19,19,1,1,1,2
Helen Gym,,,,,,,,0,15,13,2,1,0,0,21,5,21,19,3,2,0,2
William K Greenlee,,,,,,,,,0,14,0,0,0,0,22,1,17,18,1,0,0,2
Blondell Reynolds Brown,,,,,,,,,,0,0,0,0,0,18,2,13,13,1,1,1,2
Andrew C Stober,,,,,,,,,,,0,1,0,0,0,2,2,2,0,0,0,2
Kristin Combs,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,2
John Staggs,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
