col_1,col_2,col_3,col_4,col_5,col_6,division
,Mayor,,,,,All
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,All
Jim Kenney,"3,340",0,0,0,0,All
Melissa Murray Bailey,,690,0,0,0,All
Osborne Hart,,,47,0,0,All
James Foster,,,,39,0,All
Boris Kindij,,,,,11,All
Total,"3,340",690,47,39,11,All
,Mayor,,,,,1
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,1
Jim Kenney,229,0,0,0,0,1
Melissa Murray Bailey,,44,0,0,0,1
James Foster,,,7,0,0,1
Osborne Hart,,,,3,0,1
Boris Kindij,,,,,1,1
Total,229,44,7,3,1,1
,Mayor,,,,,2
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,2
Jim Kenney,202,0,0,0,0,2
Melissa Murray Bailey,,40,0,0,0,2
Osborne Hart,,,7,0,0,2
Boris Kindij,,,,1,0,2
James Foster,,,,,1,2
Total,202,40,7,1,1,2
,Mayor,,,,,3
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,3
Jim Kenney,176,0,0,0,0,3
Melissa Murray Bailey,,28,0,0,0,3
James Foster,,,4,0,0,3
Osborne Hart,,,,2,0,3
Boris Kindij,,,,,0,3
Total,176,28,4,2,0,3
,Mayor,,,,,4
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,4
Jim Kenney,140,0,0,0,0,4
Melissa Murray Bailey,,30,0,0,0,4
Osborne Hart,,,3,0,0,4
James Foster,,,,1,0,4
Boris Kindij,,,,,0,4
Total,140,30,3,1,0,4
,Mayor,,,,,5
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,5
Jim Kenney,173,0,0,0,0,5
Melissa Murray Bailey,,38,0,0,0,5
James Foster,,,6,0,0,5
Boris Kindij,,,,3,0,5
Osborne Hart,,,,,0,5
Total,173,38,6,3,0,5
,Mayor,,,,,6
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,6
Jim Kenney,330,0,0,0,0,6
Melissa Murray Bailey,,105,0,0,0,6
Osborne Hart,,,2,0,0,6
Boris Kindij,,,,0,0,6
James Foster,,,,,0,6
Total,330,105,2,0,0,6
,Mayor,,,,,7
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,7
Jim Kenney,139,0,0,0,0,7
Melissa Murray Bailey,,9,0,0,0,7
Boris Kindij,,,0,0,0,7
James Foster,,,,0,0,7
Osborne Hart,,,,,0,7
Total,139,9,0,0,0,7
,Mayor,,,,,8
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,8
Jim Kenney,154,0,0,0,0,8
Melissa Murray Bailey,,33,0,0,0,8
Osborne Hart,,,3,0,0,8
James Foster,,,,2,0,8
Boris Kindij,,,,,1,8
Total,154,33,3,2,1,8
,Mayor,,,,,9
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,9
Jim Kenney,198,0,0,0,0,9
Melissa Murray Bailey,,52,0,0,0,9
James Foster,,,2,0,0,9
Osborne Hart,,,,1,0,9
Boris Kindij,,,,,0,9
Total,198,52,2,1,0,9
,Mayor,,,,,10
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,10
Jim Kenney,140,0,0,0,0,10
Melissa Murray Bailey,,6,0,0,0,10
Boris Kindij,,,1,0,0,10
James Foster,,,,1,0,10
Osborne Hart,,,,,0,10
Total,140,6,1,1,0,10
,Mayor,,,,,11
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,11
Jim Kenney,119,0,0,0,0,11
Melissa Murray Bailey,,15,0,0,0,11
Osborne Hart,,,4,0,0,11
Boris Kindij,,,,0,0,11
James Foster,,,,,0,11
Total,119,15,4,0,0,11
,Mayor,,,,,12
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,12
Jim Kenney,164,0,0,0,0,12
Melissa Murray Bailey,,42,0,0,0,12
James Foster,,,3,0,0,12
Osborne Hart,,,,3,0,12
Boris Kindij,,,,,2,12
Total,164,42,3,3,2,12
,Mayor,,,,,13
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,13
Jim Kenney,152,0,0,0,0,13
Melissa Murray Bailey,,20,0,0,0,13
James Foster,,,1,0,0,13
Boris Kindij,,,,0,0,13
Osborne Hart,,,,,0,13
Total,152,20,1,0,0,13
,Mayor,,,,,14
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,14
Jim Kenney,180,0,0,0,0,14
Melissa Murray Bailey,,44,0,0,0,14
Osborne Hart,,,3,0,0,14
Boris Kindij,,,,0,0,14
James Foster,,,,,0,14
Total,180,44,3,0,0,14
,Mayor,,,,,15
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,15
Jim Kenney,132,0,0,0,0,15
Melissa Murray Bailey,,18,0,0,0,15
Osborne Hart,,,3,0,0,15
James Foster,,,,2,0,15
Boris Kindij,,,,,0,15
Total,132,18,3,2,0,15
,Mayor,,,,,16
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,16
Jim Kenney,191,0,0,0,0,16
Melissa Murray Bailey,,33,0,0,0,16
James Foster,,,3,0,0,16
Osborne Hart,,,,3,0,16
Boris Kindij,,,,,0,16
Total,191,33,3,3,0,16
,Mayor,,,,,17
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,17
Jim Kenney,162,0,0,0,0,17
Melissa Murray Bailey,,48,0,0,0,17
James Foster,,,3,0,0,17
Osborne Hart,,,,2,0,17
Boris Kindij,,,,,1,17
Total,162,48,3,2,1,17
,Mayor,,,,,18
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,18
Jim Kenney,191,0,0,0,0,18
Melissa Murray Bailey,,36,0,0,0,18
Osborne Hart,,,5,0,0,18
James Foster,,,,2,0,18
Boris Kindij,,,,,1,18
Total,191,36,5,2,1,18
,Mayor,,,,,19
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,19
Jim Kenney,168,0,0,0,0,19
Melissa Murray Bailey,,49,0,0,0,19
Osborne Hart,,,3,0,0,19
James Foster,,,,1,0,19
Boris Kindij,,,,,0,19
Total,168,49,3,1,0,19
