col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Municipal Court,,,Sheriff,,1
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,1
Christine Hope,12,177,175,151,74,1
Joffie C Pittman,,13,175,167,47,1
Sharon Williams Losier,,,1,141,34,1
Jewell Williams,,,,22,0,1
Christopher Sawyer,,,,,13,1
Total,246,236,184,210,101,1
,Judge Of The Municipal Court,,,Sheriff,,2
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,2
Christine Hope,3,96,95,80,51,2
Joffie C Pittman,,5,90,95,27,2
Sharon Williams Losier,,,0,79,16,2
Jewell Williams,,,,7,0,2
Christopher Sawyer,,,,,9,2
Total,140,133,99,114,69,2
,Judge Of The Municipal Court,,,Sheriff,,3
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,3
Joffie C Pittman,16,105,107,128,28,3
Christine Hope,,5,109,91,55,3
Sharon Williams Losier,,,3,89,20,3
Jewell Williams,,,,15,0,3
Christopher Sawyer,,,,,11,3
Total,178,157,120,157,74,3
,Judge Of The Municipal Court,,,Sheriff,,4
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,4
Joffie C Pittman,7,133,131,126,52,4
Christine Hope,,4,133,100,65,4
Sharon Williams Losier,,,0,102,34,4
Jewell Williams,,,,12,0,4
Christopher Sawyer,,,,,12,4
Total,192,177,144,154,93,4
,Judge Of The Municipal Court,,,Sheriff,,5
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,5
Joffie C Pittman,3,105,107,126,36,5
Christine Hope,,10,101,94,44,5
Sharon Williams Losier,,,3,90,24,5
Jewell Williams,,,,10,0,5
Christopher Sawyer,,,,,11,5
Total,169,151,121,159,70,5
,Judge Of The Municipal Court,,,Sheriff,,6
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,6
Joffie C Pittman,7,155,157,156,36,6
Christine Hope,,2,153,129,34,6
Sharon Williams Losier,,,0,130,25,6
Jewell Williams,,,,7,0,6
Christopher Sawyer,,,,,15,6
Total,205,171,160,168,62,6
,Judge Of The Municipal Court,,,Sheriff,,7
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,7
Christine Hope,4,106,109,90,34,7
Joffie C Pittman,,5,112,96,25,7
Sharon Williams Losier,,,0,92,23,7
Jewell Williams,,,,6,0,7
Christopher Sawyer,,,,,6,7
Total,134,132,122,117,46,7
,Judge Of The Municipal Court,,,Sheriff,,8
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,8
Joffie C Pittman,7,117,119,142,34,8
Christine Hope,,6,115,102,36,8
Sharon Williams Losier,,,1,101,23,8
Jewell Williams,,,,17,0,8
Christopher Sawyer,,,,,9,8
Total,185,146,127,170,60,8
,Judge Of The Municipal Court,,,Sheriff,,9
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,9
Christine Hope,3,133,130,112,56,9
Joffie C Pittman,,2,136,124,28,9
Sharon Williams Losier,,,2,110,23,9
Jewell Williams,,,,11,0,9
Christopher Sawyer,,,,,2,9
Total,178,162,142,148,62,9
,Judge Of The Municipal Court,,,Sheriff,,10
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,10
Christine Hope,2,56,53,42,32,10
Joffie C Pittman,,1,57,53,15,10
Sharon Williams Losier,,,0,39,15,10
Jewell Williams,,,,3,0,10
Christopher Sawyer,,,,,4,10
Total,80,74,59,60,39,10
,Sheriff,,Judge Of The Municipal Court,,,11
,Jewell Williams,Christopher Sawyer,Christine Hope,Joffie C Pittman,Sharon Williams Losier,11
Jewell Williams,12,0,100,107,100,11
Christopher Sawyer,,12,36,17,17,11
Christine Hope,,,3,100,106,11
Joffie C Pittman,,,,4,103,11
Sharon Williams Losier,,,,,2,11
Total,146,52,143,132,123,11
,Judge Of The Municipal Court,,,Sheriff,,12
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,12
Joffie C Pittman,3,113,119,120,26,12
Christine Hope,,3,109,89,41,12
Sharon Williams Losier,,,2,98,20,12
Jewell Williams,,,,12,0,12
Christopher Sawyer,,,,,7,12
Total,159,142,130,145,55,12
,Judge Of The Municipal Court,,,Sheriff,,13
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,13
Christine Hope,1,31,32,31,6,13
Joffie C Pittman,,0,31,30,3,13
Sharon Williams Losier,,,0,28,5,13
Jewell Williams,,,,3,0,13
Christopher Sawyer,,,,,0,13
Total,38,33,33,36,7,13
,Judge Of The Municipal Court,,,Sheriff,,14
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,14
Joffie C Pittman,6,93,92,103,18,14
Christine Hope,,2,90,76,18,14
Sharon Williams Losier,,,1,77,11,14
Jewell Williams,,,,4,0,14
Christopher Sawyer,,,,,3,14
Total,133,102,95,108,28,14
,Judge Of The Municipal Court,,,Sheriff,,15
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,15
Christine Hope,1,95,96,91,28,15
Joffie C Pittman,,1,97,94,22,15
Sharon Williams Losier,,,4,86,16,15
Jewell Williams,,,,8,0,15
Christopher Sawyer,,,,,18,15
Total,121,118,107,117,54,15
,Judge Of The Municipal Court,,,Sheriff,,16
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,16
Joffie C Pittman,4,101,105,94,28,16
Christine Hope,,3,103,85,32,16
Sharon Williams Losier,,,1,80,24,16
Jewell Williams,,,,7,0,16
Christopher Sawyer,,,,,8,16
Total,132,125,111,113,48,16
,Judge Of The Municipal Court,,,Sheriff,,17
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,17
Joffie C Pittman,6,179,190,172,46,17
Christine Hope,,5,180,155,53,17
Sharon Williams Losier,,,2,155,37,17
Jewell Williams,,,,14,0,17
Christopher Sawyer,,,,,10,17
Total,230,218,201,206,75,17
,Judge Of The Municipal Court,,,Sheriff,,18
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,18
Joffie C Pittman,9,153,154,182,51,18
Christine Hope,,5,153,122,98,18
Sharon Williams Losier,,,2,124,39,18
Jewell Williams,,,,23,0,18
Christopher Sawyer,,,,,26,18
Total,249,233,173,221,145,18
,Judge Of The Municipal Court,,,Sheriff,,19
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,19
Christine Hope,9,167,171,143,71,19
Joffie C Pittman,,11,167,161,47,19
Sharon Williams Losier,,,0,137,33,19
Jewell Williams,,,,14,0,19
Christopher Sawyer,,,,,18,19
Total,239,233,185,203,107,19
,Judge Of The Municipal Court,,,Sheriff,,20
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,20
Christine Hope,4,55,54,52,15,20
Joffie C Pittman,,3,53,56,10,20
Sharon Williams Losier,,,3,48,8,20
Jewell Williams,,,,3,0,20
Christopher Sawyer,,,,,6,20
Total,74,72,62,72,22,20
,Judge Of The Municipal Court,,,Sheriff,,21
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,21
Christine Hope,6,179,174,145,82,21
Joffie C Pittman,,5,183,150,50,21
Sharon Williams Losier,,,1,139,43,21
Jewell Williams,,,,11,0,21
Christopher Sawyer,,,,,13,21
Total,242,215,192,183,106,21
,Judge Of The Municipal Court,,,Sheriff,,22
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,22
Christine Hope,12,99,103,94,32,22
Joffie C Pittman,,2,99,96,15,22
Sharon Williams Losier,,,2,89,14,22
Jewell Williams,,,,9,0,22
Christopher Sawyer,,,,,4,22
Total,146,120,112,122,42,22
,Judge Of The Municipal Court,,,Sheriff,,23
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,23
Joffie C Pittman,3,135,145,135,29,23
Christine Hope,,4,138,119,39,23
Sharon Williams Losier,,,1,123,27,23
Jewell Williams,,,,12,0,23
Christopher Sawyer,,,,,6,23
Total,172,165,156,165,50,23
,Judge Of The Municipal Court,,,Sheriff,,24
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,24
Joffie C Pittman,3,93,95,89,26,24
Christine Hope,,6,93,80,26,24
Sharon Williams Losier,,,3,80,16,24
Jewell Williams,,,,7,0,24
Christopher Sawyer,,,,,9,24
Total,120,114,101,102,45,24
,Judge Of The Municipal Court,,,Sheriff,,25
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,25
Joffie C Pittman,1,98,100,93,25,25
Christine Hope,,1,96,84,28,25
Sharon Williams Losier,,,1,87,17,25
Jewell Williams,,,,6,0,25
Christopher Sawyer,,,,,5,25
Total,120,114,106,109,40,25
,Judge Of The Municipal Court,,,Sheriff,,26
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,26
Joffie C Pittman,4,123,129,118,49,26
Christine Hope,,2,125,100,58,26
Sharon Williams Losier,,,1,99,31,26
Jewell Williams,,,,10,0,26
Christopher Sawyer,,,,,12,26
Total,175,164,135,139,90,26
,Judge Of The Municipal Court,,,Sheriff,,27
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,27
Christine Hope,8,128,135,122,56,27
Joffie C Pittman,,3,132,120,33,27
Sharon Williams Losier,,,0,118,27,27
Jewell Williams,,,,13,0,27
Christopher Sawyer,,,,,7,27
Total,189,158,148,157,76,27
,Judge Of The Municipal Court,,,Sheriff,,28
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,28
Christine Hope,1,75,71,68,22,28
Joffie C Pittman,,0,72,71,16,28
Sharon Williams Losier,,,1,62,10,28
Jewell Williams,,,,5,0,28
Christopher Sawyer,,,,,1,28
Total,92,89,75,83,27,28
,Judge Of The Municipal Court,,,Sheriff,,29
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,29
Joffie C Pittman,1,15,17,12,6,29
Christine Hope,,0,15,12,6,29
Sharon Williams Losier,,,0,12,6,29
Jewell Williams,,,,2,0,29
Christopher Sawyer,,,,,1,29
Total,19,18,18,17,8,29
,Judge Of The Municipal Court,,,Sheriff,,All
,Joffie C Pittman,Christine Hope,Sharon Williams Losier,Jewell Williams,Christopher Sawyer,All
Joffie C Pittman,135,"3,215","3,274","3,216",845,All
Christine Hope,,127,"3,217","2,759","1,228",All
Sharon Williams Losier,,,37,"2,715",638,All
Jewell Williams,,,,285,0,All
Christopher Sawyer,,,,,258,All
Total,"4,345","4,259","3,541","3,901","1,753",All
