col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,All
Jim Kenney,203,0,0,0,0,"3,959","4,065","3,528","3,179","3,145","1,191",592,445,324,331,203,346,160,82,All
Melissa Murray Bailey,,40,0,0,0,493,328,214,150,114,203,667,578,607,539,519,57,59,9,All
James Foster,,,4,0,0,32,34,24,14,15,29,17,13,20,8,15,31,29,8,All
Osborne Hart,,,,1,0,17,27,19,21,19,15,3,7,0,0,1,24,14,26,All
Boris Kindij,,,,,0,7,7,5,5,5,6,2,2,1,1,2,6,5,3,All
Allan Domb,,,,,,47,"3,491","3,152","2,756","2,688",844,638,434,417,304,227,157,97,33,All
Helen Gym,,,,,,,7,"3,412","3,024","2,958","1,100",568,324,247,188,123,336,154,77,All
Derek S Green,,,,,,,,6,"2,843","2,809",777,466,215,144,147,96,189,73,35,All
William K Greenlee,,,,,,,,,6,"2,770",421,152,217,153,146,70,148,63,35,All
Blondell Reynolds Brown,,,,,,,,,,6,428,134,206,107,115,61,161,68,33,All
Andrew C Stober,,,,,,,,,,,11,440,94,123,73,56,280,135,73,All
Terry Tracy,,,,,,,,,,,,2,519,567,530,546,42,39,6,All
David Oh,,,,,,,,,,,,,8,563,577,491,50,51,18,All
Al Taubenberger,,,,,,,,,,,,,,3,562,532,36,32,5,All
Dennis M O Brien,,,,,,,,,,,,,,,3,536,31,29,7,All
Daniel Tinney,,,,,,,,,,,,,,,,1,25,28,9,All
Kristin Combs,,,,,,,,,,,,,,,,,1,177,89,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,0,73,All
John Staggs,,,,,,,,,,,,,,,,,,,0,All
Total,"5,501","1,192",72,46,14,"4,660","4,573","3,879","3,438","3,381","1,499","1,324","1,085",986,909,760,478,275,132,All
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,William K Greenlee,Terry Tracy,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,1
Jim Kenney,2,0,0,0,0,127,114,101,81,69,66,17,11,9,5,5,10,5,2,1
Melissa Murray Bailey,,0,0,0,0,3,7,2,3,7,1,17,21,22,20,18,3,2,1,1
Osborne Hart,,,0,0,0,1,1,1,1,2,2,0,0,0,0,0,3,2,2,1
James Foster,,,,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1
Boris Kindij,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,0,103,94,77,61,63,11,7,6,4,3,11,4,2,1
Allan Domb,,,,,,,1,86,72,52,55,13,12,6,4,2,7,2,0,1
Derek S Green,,,,,,,,0,76,43,54,11,8,5,2,2,7,3,2,1
Blondell Reynolds Brown,,,,,,,,,0,27,52,4,9,4,2,4,4,1,1,1
Andrew C Stober,,,,,,,,,,0,15,14,4,6,3,1,11,7,4,1
