col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,All
,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Andrew C Stober,David Oh,Kristin Combs,Terry Tracy,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,All
Helen Gym,64,"2,732","2,491","2,305","2,376",722,259,607,282,125,106,80,89,63,"2,511",363,All
Derek S Green,,17,"2,393","2,177","2,320",545,203,440,232,104,67,58,48,26,"2,381",259,All
William K Greenlee,,,14,"1,994","2,256",327,215,396,73,118,76,51,45,27,"2,274",189,All
Allan Domb,,,,28,"1,862",432,242,187,279,154,152,97,50,25,"2,071",337,All
Blondell Reynolds Brown,,,,,18,297,178,366,55,61,54,31,42,20,"2,205",136,All
Andrew C Stober,,,,,,27,83,293,224,53,57,40,70,44,459,227,All
David Oh,,,,,,,13,61,320,355,327,300,28,9,270,388,All
Kristin Combs,,,,,,,,11,46,36,37,21,99,69,449,113,All
Terry Tracy,,,,,,,,,2,333,348,342,19,9,154,457,All
Dennis M O Brien,,,,,,,,,,5,348,332,15,1,162,355,All
Al Taubenberger,,,,,,,,,,,3,334,20,3,105,403,All
Daniel Tinney,,,,,,,,,,,,0,12,2,78,347,All
Sheila E Armstrong,,,,,,,,,,,,,1,33,78,52,All
John Staggs,,,,,,,,,,,,,,1,51,20,All
Ronald R Donatucci,,,,,,,,,,,,,,,25,0,All
Ross Feinberg,,,,,,,,,,,,,,,,10,All
Total,"3,469","3,074","2,822","2,730","2,695",965,767,753,707,588,551,459,153,92,"3,001",879,All
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,1
,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Andrew C Stober,Kristin Combs,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,1
Helen Gym,4,216,207,198,194,26,24,9,9,3,4,2,9,2,193,17,1
Derek S Green,,1,200,193,187,18,22,9,7,3,3,3,4,1,187,12,1
William K Greenlee,,,0,188,183,14,22,6,0,6,4,3,5,1,182,11,1
Blondell Reynolds Brown,,,,1,174,10,17,9,3,2,1,2,5,1,177,9,1
Allan Domb,,,,,2,16,4,9,7,6,5,2,5,0,175,9,1
Andrew C Stober,,,,,,1,4,1,9,1,3,1,5,1,9,10,1
Kristin Combs,,,,,,,0,1,2,1,1,1,4,1,11,9,1
David Oh,,,,,,,,1,15,14,13,13,1,0,8,16,1
Terry Tracy,,,,,,,,,0,13,15,13,0,0,5,18,1
Al Taubenberger,,,,,,,,,,0,13,13,1,0,4,14,1
Dennis M O Brien,,,,,,,,,,,0,12,0,0,3,15,1
Daniel Tinney,,,,,,,,,,,,0,0,0,4,12,1
Sheila E Armstrong,,,,,,,,,,,,,0,1,4,5,1
John Staggs,,,,,,,,,,,,,,1,1,1,1
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,1
Ross Feinberg,,,,,,,,,,,,,,,,1,1
Total,248,230,220,213,209,33,28,27,25,20,20,17,10,3,207,36,1
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,2
,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Sheila E Armstrong,John Staggs,Ronald R Donatucci,Ross Feinberg,2
Helen Gym,0,200,182,180,162,51,43,22,22,6,12,8,5,4,188,24,2
Derek S Green,,0,173,165,160,35,32,17,20,7,9,5,2,1,174,20,2
William K Greenlee,,,1,158,162,23,33,19,7,6,10,5,3,0,180,11,2
Allan Domb,,,,2,142,30,22,15,14,11,9,6,3,2,161,21,2
Blondell Reynolds Brown,,,,,3,15,20,16,3,4,2,6,2,0,166,4,2
Andrew C Stober,,,,,,1,20,5,15,2,2,1,2,1,28,13,2
Kristin Combs,,,,,,,1,2,6,4,3,2,4,3,33,9,2
David Oh,,,,,,,,0,13,13,12,11,2,0,24,15,2
Terry Tracy,,,,,,,,,0,9,9,9,2,2,10,19,2
Al Taubenberger,,,,,,,,,,0,11,11,1,0,10,13,2
Dennis M O Brien,,,,,,,,,,,0,11,0,0,11,9,2
Daniel Tinney,,,,,,,,,,,,0,0,0,7,12,2
Sheila E Armstrong,,,,,,,,,,,,,0,1,5,1,2
John Staggs,,,,,,,,,,,,,,0,2,2,2
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,2
Ross Feinberg,,,,,,,,,,,,,,,,0,2
Total,251,224,212,207,191,60,56,42,36,26,26,20,8,4,225,41,2
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,3
,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Kristin Combs,Andrew C Stober,David Oh,Al Taubenberger,Daniel Tinney,Terry Tracy,Dennis M O Brien,John Staggs,Sheila E Armstrong,Ronald R Donatucci,Ross Feinberg,3
Helen Gym,18,234,222,213,130,65,52,18,7,8,6,3,8,5,176,28,3
Derek S Green,,0,215,216,121,39,33,17,3,4,6,2,1,1,170,21,3
