col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Terry Tracy,David Oh,Allan Domb,William K Greenlee,Helen Gym,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,1
Christine Hope,2,56,56,102,77,67,64,61,56,48,48,37,38,4,1,1,1,1
Sharon Williams Losier,,1,54,31,23,14,10,13,46,38,38,34,33,3,2,2,1,1
Joffie C Pittman,,,0,27,18,14,10,12,46,37,36,34,32,3,1,1,1,1
Al Taubenberger,,,,7,78,71,69,60,37,22,20,15,10,4,1,1,0,1
Dennis M O Brien,,,,,2,59,59,57,19,15,14,10,6,2,1,1,0,1
Daniel Tinney,,,,,,1,57,50,16,12,9,7,5,2,0,0,0,1
Terry Tracy,,,,,,,0,52,9,6,8,5,5,0,0,0,0,1
David Oh,,,,,,,,1,12,9,7,3,5,1,1,1,1,1
Allan Domb,,,,,,,,,0,42,41,38,31,2,0,0,0,1
William K Greenlee,,,,,,,,,,1,33,36,34,2,0,0,0,1
Helen Gym,,,,,,,,,,,2,35,31,2,0,0,0,1
Derek S Green,,,,,,,,,,,,1,31,0,0,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,0,0,0,0,0,1
Andrew C Stober,,,,,,,,,,,,,,0,2,2,1,1
John Staggs,,,,,,,,,,,,,,,0,2,1,1
Kristin Combs,,,,,,,,,,,,,,,,0,1,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,0,1
Total,153,65,60,136,95,87,79,74,69,61,58,49,42,6,2,2,1,1
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Al Taubenberger,Dennis M O Brien,Daniel Tinney,David Oh,Terry Tracy,Allan Domb,Derek S Green,William K Greenlee,Helen Gym,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Christine Hope,2,70,69,93,81,81,70,66,52,43,46,42,38,7,6,4,0,2
