col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Council At Large,,,,,,,,,,,,,,Judge Of The Municipal Court,,,1
,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Helen Gym,Allan Domb,David Oh,Dennis M O Brien,Terry Tracy,Al Taubenberger,Andrew C Stober,Daniel Tinney,John Staggs,Kristin Combs,Sheila E Armstrong,Christine Hope,Joffie C Pittman,Sharon Williams Losier,1
Blondell Reynolds Brown,2,36,34,36,33,4,1,1,0,0,0,0,0,0,38,37,34,1
William K Greenlee,,0,34,34,31,2,1,1,0,0,0,0,0,0,36,35,33,1
Derek S Green,,,0,34,32,2,0,0,0,0,0,0,0,0,34,33,32,1
Helen Gym,,,,0,33,3,1,1,0,0,0,0,0,0,35,35,31,1
Allan Domb,,,,,1,1,0,0,0,0,0,0,0,0,32,32,29,1
David Oh,,,,,,0,0,0,0,0,0,0,0,0,4,3,2,1
Dennis M O Brien,,,,,,,0,1,0,0,0,0,0,0,1,1,0,1
Terry Tracy,,,,,,,,0,0,0,0,0,0,0,1,1,0,1
Al Taubenberger,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Andrew C Stober,,,,,,,,,,0,0,0,0,0,0,0,0,1
Daniel Tinney,,,,,,,,,,,0,0,0,0,0,0,0,1
John Staggs,,,,,,,,,,,,0,0,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,0,0,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,0,1
Christine Hope,,,,,,,,,,,,,,,0,36,31,1
Joffie C Pittman,,,,,,,,,,,,,,,,0,32,1
Sharon Williams Losier,,,,,,,,,,,,,,,,,0,1
Total,44,39,36,36,34,5,1,1,0,0,0,0,0,0,41,37,36,1
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Helen Gym,Derek S Green,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Terry Tracy,John Staggs,Kristin Combs,Sheila E Armstrong,2
