col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,William K Greenlee,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Al Taubenberger,Sheila E Armstrong,Andrew C Stober,John Staggs,Kristin Combs,1
Jim Kenney,3,0,0,0,0,89,87,84,84,83,4,1,1,1,0,1,0,0,0,1
Melissa Murray Bailey,,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,1
Boris Kindij,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
James Foster,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Osborne Hart,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blondell Reynolds Brown,,,,,,2,81,84,83,83,2,1,1,1,0,1,0,0,0,1
Derek S Green,,,,,,,2,80,81,81,1,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,0,82,81,2,1,1,1,0,1,0,0,0,1
Allan Domb,,,,,,,,,0,81,2,0,1,0,0,0,0,0,0,1
William K Greenlee,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1
David Oh,,,,,,,,,,,0,2,2,2,2,0,0,0,0,1
Daniel Tinney,,,,,,,,,,,,0,2,3,2,1,0,0,0,1
Dennis M O Brien,,,,,,,,,,,,,0,2,2,0,0,0,0,1
Terry Tracy,,,,,,,,,,,,,,0,2,1,0,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,0,0,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,0,0,0,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,0,0,0,1
John Staggs,,,,,,,,,,,,,,,,,,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,,0,1
Total,100,2,0,0,0,92,89,85,84,84,6,3,3,3,2,1,0,0,0,1
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,2
,Jim Kenney,James Foster,Melissa Murray Bailey,Boris Kindij,Osborne Hart,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,Helen Gym,David Oh,Al Taubenberger,Dennis M O Brien,Kristin Combs,Terry Tracy,Andrew C Stober,Daniel Tinney,Sheila E Armstrong,John Staggs,2
Jim Kenney,5,0,0,0,0,163,162,157,155,149,4,4,4,3,3,1,1,0,0,2
James Foster,,0,0,0,0,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2
Melissa Murray Bailey,,,0,0,0,0,2,1,2,0,1,0,0,0,0,0,1,0,0,2
Boris Kindij,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Osborne Hart,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Blondell Reynolds Brown,,,,,,2,149,153,150,144,4,2,1,1,1,0,0,0,0,2
Derek S Green,,,,,,,1,151,149,143,1,1,2,2,1,0,1,0,0,2
Allan Domb,,,,,,,,0,151,144,5,3,0,0,0,0,1,0,0,2
William K Greenlee,,,,,,,,,0,145,5,3,3,3,2,1,1,1,0,2
Helen Gym,,,,,,,,,,1,2,1,1,2,0,0,0,1,0,2
David Oh,,,,,,,,,,,0,3,1,0,1,0,2,0,0,2
Al Taubenberger,,,,,,,,,,,,0,1,0,1,0,1,0,0,2
Dennis M O Brien,,,,,,,,,,,,,0,2,3,1,1,0,0,2
Kristin Combs,,,,,,,,,,,,,,0,1,1,0,0,0,2
Terry Tracy,,,,,,,,,,,,,,,0,1,1,0,0,2
Andrew C Stober,,,,,,,,,,,,,,,,1,0,0,0,2
Daniel Tinney,,,,,,,,,,,,,,,,,0,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,,,,0,0,2
John Staggs,,,,,,,,,,,,,,,,,,,0,2
Total,191,3,2,0,0,167,167,160,160,152,6,4,4,3,3,2,2,1,0,2
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,3
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,Andrew C Stober,David Oh,Terry Tracy,Al Taubenberger,Dennis M O Brien,Daniel Tinney,John Staggs,Kristin Combs,Sheila E Armstrong,3
Jim Kenney,7,0,0,0,0,137,133,129,127,121,4,2,2,1,0,0,0,0,0,3
Melissa Murray Bailey,,0,0,0,0,1,0,1,2,1,0,2,1,1,1,0,0,0,0,3
Boris Kindij,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
James Foster,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Osborne Hart,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Blondell Reynolds Brown,,,,,,1,128,129,125,122,2,2,1,0,0,0,0,0,0,3
Derek S Green,,,,,,,0,129,127,121,1,2,2,1,0,0,0,0,0,3
William K Greenlee,,,,,,,,0,128,123,1,3,1,1,0,0,0,0,0,3
Allan Domb,,,,,,,,,0,123,2,4,2,2,1,0,0,0,0,3
Helen Gym,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,3
Andrew C Stober,,,,,,,,,,,1,0,0,0,0,0,0,0,0,3
David Oh,,,,,,,,,,,,0,1,2,1,0,0,0,0,3
Terry Tracy,,,,,,,,,,,,,0,1,1,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,,,,0,1,0,0,0,0,3
Dennis M O Brien,,,,,,,,,,,,,,,0,0,0,0,0,3
Daniel Tinney,,,,,,,,,,,,,,,,0,0,0,0,3
John Staggs,,,,,,,,,,,,,,,,,0,0,0,3
Kristin Combs,,,,,,,,,,,,,,,,,,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,0,3
Total,158,2,0,0,0,141,136,134,133,126,5,4,3,2,1,0,0,0,0,3
,Mayor,,,,,Council At Large,,,,,,,,,,,,,,4
,Jim Kenney,Boris Kindij,James Foster,Melissa Murray Bailey,Osborne Hart,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Helen Gym,Allan Domb,Andrew C Stober,David Oh,Terry Tracy,Al Taubenberger,Daniel Tinney,Dennis M O Brien,John Staggs,Kristin Combs,Sheila E Armstrong,4
Jim Kenney,5,0,0,0,0,83,81,80,77,75,1,1,1,0,0,0,0,0,0,4
Boris Kindij,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
James Foster,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
