col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Allan Domb,Derek S Green,Helen Gym,David Oh,William K Greenlee,Al Taubenberger,Daniel Tinney,Terry Tracy,Blondell Reynolds Brown,Dennis M O Brien,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,1
Kevin M Dougherty,6,40,33,8,2,4,3,52,41,43,27,37,20,17,13,25,16,4,3,2,3,1
Christine Donohue,,0,38,8,1,1,2,38,32,33,16,23,10,6,11,22,10,4,4,2,2,1
David Wecht,,,0,4,1,0,4,32,27,29,14,20,8,2,8,19,7,4,4,2,2,1
Judy Olson,,,,0,14,14,0,10,7,6,16,4,13,16,16,3,14,2,2,2,1,1
Mike George,,,,,0,12,0,2,1,0,15,1,12,14,15,0,13,1,0,1,0,1
Anne Covey,,,,,,0,1,4,2,2,14,1,13,14,13,0,12,1,0,1,0,1
Paul P Panepinto,,,,,,,0,2,3,3,2,1,3,1,0,2,1,3,2,2,2,1
Allan Domb,,,,,,,,0,37,34,19,33,12,11,12,25,10,3,1,1,0,1
Derek S Green,,,,,,,,,0,29,11,29,8,6,7,25,4,4,3,3,3,1
Helen Gym,,,,,,,,,,0,9,24,7,4,6,22,5,4,2,0,0,1
David Oh,,,,,,,,,,,0,8,24,21,22,1,24,1,1,1,1,1
William K Greenlee,,,,,,,,,,,,0,7,5,2,23,2,2,2,1,0,1
Al Taubenberger,,,,,,,,,,,,,0,19,18,3,21,1,0,0,0,1
Daniel Tinney,,,,,,,,,,,,,,1,19,1,20,2,1,2,1,1
Terry Tracy,,,,,,,,,,,,,,,0,2,18,3,0,1,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,0,2,2,1,0,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,0,2,0,0,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,,0,3,2,2,1
Kristin Combs,,,,,,,,,,,,,,,,,,,0,4,4,1
John Staggs,,,,,,,,,,,,,,,,,,,,0,4,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,1
Total,87,50,42,25,18,17,6,60,47,47,43,39,33,31,29,28,28,9,6,5,5,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Allan Domb,William K Greenlee,Derek S Green,Helen Gym,Blondell Reynolds Brown,Terry Tracy,Al Taubenberger,David Oh,Dennis M O Brien,Daniel Tinney,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,2
Kevin M Dougherty,4,24,22,1,1,0,0,25,24,22,18,16,1,4,4,5,1,0,0,0,0,2
David Wecht,,0,21,1,1,0,0,26,24,23,20,19,2,3,2,2,1,1,0,0,0,2
Christine Donohue,,,0,2,0,0,0,21,23,19,19,17,4,3,1,2,1,1,0,0,0,2
Judy Olson,,,,0,8,8,0,2,2,1,1,1,8,7,7,7,8,1,1,0,0,2
Anne Covey,,,,,0,8,0,2,1,2,2,1,7,7,6,5,7,0,1,0,0,2
Mike George,,,,,,0,0,1,0,1,0,0,7,6,5,5,7,0,1,0,0,2
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Allan Domb,,,,,,,,0,23,23,19,16,0,3,3,2,1,0,0,0,0,2
William K Greenlee,,,,,,,,,0,22,21,18,1,3,2,2,1,1,0,0,0,2
Derek S Green,,,,,,,,,,0,19,17,0,2,2,1,0,0,0,0,0,2
Helen Gym,,,,,,,,,,,0,19,1,2,1,0,1,1,0,0,0,2
Blondell Reynolds Brown,,,,,,,,,,,,0,2,2,1,1,1,1,0,0,0,2
Terry Tracy,,,,,,,,,,,,,0,7,5,6,7,1,1,0,0,2
Al Taubenberger,,,,,,,,,,,,,,0,5,7,6,0,0,0,0,2
David Oh,,,,,,,,,,,,,,,1,7,5,0,1,0,0,2
Dennis M O Brien,,,,,,,,,,,,,,,,0,5,0,1,0,0,2
Daniel Tinney,,,,,,,,,,,,,,,,,0,0,1,0,0,2
Andrew C Stober,,,,,,,,,,,,,,,,,,0,0,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,0,0,0,2
