col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Dennis M O Brien,Al Taubenberger,Daniel Tinney,David Oh,Allan Domb,Helen Gym,William K Greenlee,Terry Tracy,Derek S Green,Blondell Reynolds Brown,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,1
Kevin M Dougherty,13,61,55,10,6,5,3,61,44,38,37,48,46,48,20,36,26,4,3,1,1,1
Christine Donohue,,0,54,10,2,2,0,29,23,20,17,39,43,37,16,32,23,4,2,1,1,1
David Wecht,,,0,7,0,1,3,25,23,18,14,35,37,36,12,30,22,4,1,1,1,1
Judy Olson,,,,0,32,25,2,29,33,33,29,9,7,2,28,5,1,2,2,2,0,1
Anne Covey,,,,,0,27,2,25,24,31,21,2,1,0,21,2,0,1,0,2,0,1
Mike George,,,,,,0,0,22,23,26,19,1,1,1,21,1,1,0,0,1,0,1
Paul P Panepinto,,,,,,,0,6,4,3,2,2,0,2,1,3,0,1,0,1,0,1
Dennis M O Brien,,,,,,,,1,52,43,51,20,15,20,33,11,5,1,0,2,0,1
Al Taubenberger,,,,,,,,,0,44,43,18,11,13,37,6,3,2,0,3,1,1
Daniel Tinney,,,,,,,,,,0,34,11,10,6,35,6,2,2,0,1,0,1
David Oh,,,,,,,,,,,0,12,8,13,31,6,5,1,0,1,1,1
Allan Domb,,,,,,,,,,,,0,35,35,7,28,22,2,2,1,0,1
Helen Gym,,,,,,,,,,,,,0,32,9,26,22,3,2,1,0,1
William K Greenlee,,,,,,,,,,,,,,0,4,31,26,2,1,0,1,1
Terry Tracy,,,,,,,,,,,,,,,0,5,1,2,3,2,0,1
Derek S Green,,,,,,,,,,,,,,,,0,22,3,2,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,1,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,0,1,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,,,,,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,0,1
John Staggs,,,,,,,,,,,,,,,,,,,,,0,1
Total,129,73,64,48,36,31,6,89,73,68,60,54,53,51,48,40,28,6,4,3,1,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Allan Domb,Dennis M O Brien,Helen Gym,Derek S Green,Al Taubenberger,Blondell Reynolds Brown,William K Greenlee,David Oh,Daniel Tinney,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Kevin M Dougherty,7,91,93,11,5,2,1,83,46,71,68,32,67,65,28,32,18,3,2,2,1,2
Christine Donohue,,1,86,11,6,1,0,69,32,66,60,26,60,59,21,22,15,1,0,0,0,2
David Wecht,,,0,6,2,0,1,67,31,62,60,26,57,58,16,20,13,1,0,0,0,2
Judy Olson,,,,0,44,33,2,9,42,10,4,44,6,6,41,38,39,1,2,2,1,2
Anne Covey,,,,,0,35,0,5,38,6,2,41,5,4,38,35,35,1,1,1,1,2
Mike George,,,,,,0,0,3,30,4,1,33,3,3,33,29,28,0,0,0,0,2
Paul P Panepinto,,,,,,,0,0,1,0,0,1,0,0,0,1,2,0,1,1,0,2
Allan Domb,,,,,,,,0,17,69,62,14,66,63,15,11,4,2,0,0,0,2
Dennis M O Brien,,,,,,,,,3,14,9,59,9,9,54,53,45,1,1,1,1,2
Helen Gym,,,,,,,,,,0,60,10,62,60,10,10,6,2,0,0,0,2
Derek S Green,,,,,,,,,,,0,7,62,59,2,5,2,1,0,0,0,2
Al Taubenberger,,,,,,,,,,,,0,6,6,49,51,48,0,0,0,0,2
Blondell Reynolds Brown,,,,,,,,,,,,,0,62,7,3,3,2,0,0,0,2
William K Greenlee,,,,,,,,,,,,,,0,5,5,2,0,0,0,0,2
David Oh,,,,,,,,,,,,,,,0,45,42,1,0,0,0,2
Daniel Tinney,,,,,,,,,,,,,,,,0,45,0,1,1,0,2
Terry Tracy,,,,,,,,,,,,,,,,,0,0,1,1,0,2
Andrew C Stober,,,,,,,,,,,,,,,,,,0,1,1,1,2
Kristin Combs,,,,,,,,,,,,,,,,,,,0,2,1,2
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,1,2
John Staggs,,,,,,,,,,,,,,,,,,,,,0,2
Total,143,103,100,57,48,39,2,92,89,81,74,73,73,70,67,66,54,3,2,2,1,2
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Dennis M O Brien,Al Taubenberger,Allan Domb,Daniel Tinney,Helen Gym,William K Greenlee,Derek S Green,David Oh,Terry Tracy,Blondell Reynolds Brown,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,3
Kevin M Dougherty,11,70,69,6,6,4,2,37,35,57,26,48,52,49,20,16,45,4,1,1,1,3
Christine Donohue,,0,68,4,3,0,2,24,24,48,16,49,47,48,14,9,43,3,2,0,0,3
David Wecht,,,1,2,3,2,2,22,21,51,18,47,48,48,12,11,42,3,2,0,0,3
Judy Olson,,,,0,32,28,0,35,35,5,32,5,1,1,27,30,0,0,0,0,0,3
Anne Covey,,,,,0,27,0,28,30,5,29,3,2,1,23,26,1,1,1,1,1,3
Mike George,,,,,,0,1,29,31,4,28,1,1,0,24,27,0,1,0,1,1,3
Paul P Panepinto,,,,,,,0,2,2,2,3,3,1,3,0,2,0,0,0,0,0,3
Dennis M O Brien,,,,,,,,0,50,13,39,12,9,8,40,35,4,1,1,0,0,3
Al Taubenberger,,,,,,,,,1,17,44,10,8,6,38,40,5,2,2,1,1,3
Allan Domb,,,,,,,,,,1,12,44,45,43,6,6,38,1,0,0,0,3
Daniel Tinney,,,,,,,,,,,0,8,8,7,31,39,4,2,0,1,1,3
