col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,All
Christine Donohue,19,"4,930","4,266",596,69,82,143,"3,907","4,176","3,556","3,128","3,100","1,333",717,484,379,357,235,426,221,114,All
David Wecht,,23,"4,270",583,84,64,136,"3,907","4,134","3,543","3,133","3,072","1,321",703,477,391,355,235,400,198,100,All
Kevin M Dougherty,,,56,121,51,58,101,"3,561","3,700","3,253","3,057","3,006",961,425,429,317,318,208,343,166,93,All
Judy Olson,,,,6,555,568,38,637,496,379,174,163,375,808,552,591,542,515,80,64,16,All
Mike George,,,,,1,498,24,201,81,56,49,44,50,494,454,485,464,447,17,23,5,All
Anne Covey,,,,,,1,16,206,101,64,60,51,53,476,441,464,427,427,21,29,9,All
Paul P Panepinto,,,,,,,5,141,138,89,87,85,97,68,60,52,37,39,63,55,23,All
Allan Domb,,,,,,,,44,"3,491","3,152","2,756","2,688",844,638,434,417,304,227,157,97,33,All
Helen Gym,,,,,,,,,9,"3,412","3,024","2,958","1,100",568,324,247,188,123,336,154,77,All
Derek S Green,,,,,,,,,,6,"2,843","2,809",777,466,215,144,147,96,189,73,35,All
William K Greenlee,,,,,,,,,,,2,"2,770",421,152,217,153,146,70,148,63,35,All
Blondell Reynolds Brown,,,,,,,,,,,,6,428,134,206,107,115,61,161,68,33,All
Andrew C Stober,,,,,,,,,,,,,6,440,94,123,73,56,280,135,73,All
Terry Tracy,,,,,,,,,,,,,,4,519,567,530,546,42,39,6,All
David Oh,,,,,,,,,,,,,,,9,563,577,491,50,51,18,All
Al Taubenberger,,,,,,,,,,,,,,,,2,562,532,36,32,5,All
Dennis M O Brien,,,,,,,,,,,,,,,,,1,536,31,29,7,All
Daniel Tinney,,,,,,,,,,,,,,,,,,0,25,28,9,All
Kristin Combs,,,,,,,,,,,,,,,,,,,1,177,89,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,73,All
John Staggs,,,,,,,,,,,,,,,,,,,,,0,All
Total,"5,374","5,346","4,949","1,306",683,673,267,"4,660","4,573","3,879","3,438","3,381","1,499","1,324","1,085",986,909,760,478,275,132,All
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Christine Donohue,David Wecht,Kevin M Dougherty,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,William K Greenlee,Terry Tracy,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,1
Christine Donohue,1,152,140,13,1,0,7,126,113,102,84,75,66,16,13,11,7,6,16,9,5,1
David Wecht,,0,138,11,2,1,4,123,112,101,85,73,65,17,13,11,8,7,14,8,4,1
Kevin M Dougherty,,,0,2,1,0,4,116,107,94,82,63,65,13,15,10,5,7,11,9,3,1
Judy Olson,,,,0,18,15,2,8,9,6,5,13,2,21,19,20,16,16,2,0,1,1
Mike George,,,,,0,16,2,1,2,0,1,2,2,18,19,20,19,16,0,0,0,1
Anne Covey,,,,,,0,0,0,0,0,0,1,0,14,15,16,16,14,0,0,0,1
Paul P Panepinto,,,,,,,0,4,4,3,2,3,2,3,2,1,2,2,5,3,2,1
Helen Gym,,,,,,,,0,103,94,77,61,63,11,7,6,4,3,11,4,2,1
Allan Domb,,,,,,,,,1,86,72,52,55,13,12,6,4,2,7,2,0,1
Derek S Green,,,,,,,,,,0,76,43,54,11,8,5,2,2,7,3,2,1
Blondell Reynolds Brown,,,,,,,,,,,0,27,52,4,9,4,2,4,4,1,1,1
Andrew C Stober,,,,,,,,,,,,0,15,14,4,6,3,1,11,7,4,1
William K Greenlee,,,,,,,,,,,,,0,5,5,3,2,1,3,4,2,1
Terry Tracy,,,,,,,,,,,,,,0,18,19,18,19,1,1,0,1
David Oh,,,,,,,,,,,,,,,0,25,18,17,1,1,1,1
Dennis M O Brien,,,,,,,,,,,,,,,,0,20,18,1,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,,,0,19,1,1,0,1
Daniel Tinney,,,,,,,,,,,,,,,,,,0,2,1,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,,0,7,4,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,4,1
John Staggs,,,,,,,,,,,,,,,,,,,,,0,1
Total,162,159,151,32,22,16,10,136,127,108,90,81,71,36,35,32,26,24,16,10,5,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
,David Wecht,Christine Donohue,Kevin M Dougherty,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,Terry Tracy,Al Taubenberger,David Oh,Daniel Tinney,Dennis M O Brien,Kristin Combs,Sheila E Armstrong,John Staggs,2
David Wecht,1,163,141,26,3,1,3,137,117,113,82,82,74,34,11,11,7,7,17,10,2,2
Christine Donohue,,0,136,17,2,1,4,129,110,107,78,78,68,33,8,10,5,5,18,11,4,2
Kevin M Dougherty,,,3,5,0,2,4,117,101,98,84,79,55,24,8,8,5,5,13,6,3,2
Judy Olson,,,,0,19,20,0,18,25,12,7,7,17,29,17,16,19,17,2,2,0,2
Anne Covey,,,,,0,17,0,2,5,2,2,2,0,17,14,14,14,14,1,1,0,2
