col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Council 9th District,,,Judge Of The Municipal Court,,,1
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Christine Hope,Sharon Williams Losier,Joffie C Pittman,1
Cherelle Parker,10,0,0,127,127,127,1
Kevin Strickland,,0,0,3,1,1,1
Bobbie T Curry,,,0,1,0,0,1
Christine Hope,,,,1,126,126,1
Sharon Williams Losier,,,,,1,126,1
Joffie C Pittman,,,,,,0,1
Total,151,3,1,137,134,133,1
,District Council 9th District,,,Judge Of The Municipal Court,,,2
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Sharon Williams Losier,Christine Hope,Joffie C Pittman,2
Cherelle Parker,13,0,0,173,172,170,2
Kevin Strickland,,0,0,0,1,0,2
Bobbie T Curry,,,0,0,0,0,2
Sharon Williams Losier,,,,3,167,166,2
Christine Hope,,,,,3,164,2
Joffie C Pittman,,,,,,1,2
Total,201,1,0,180,179,175,2
,District Council 9th District,,,Judge Of The Municipal Court,,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Christine Hope,Sharon Williams Losier,Joffie C Pittman,3
Cherelle Parker,11,0,0,157,150,147,3
Kevin Strickland,,1,0,3,2,1,3
Bobbie T Curry,,,0,3,3,3,3
Christine Hope,,,,1,152,152,3
Sharon Williams Losier,,,,,0,151,3
Joffie C Pittman,,,,,,2,3
Total,176,4,3,167,158,156,3
,District Council 9th District,,,Judge Of The Municipal Court,,,4
,Cherelle Parker,Bobbie T Curry,Kevin Strickland,Sharon Williams Losier,Christine Hope,Joffie C Pittman,4
Cherelle Parker,18,0,0,118,116,107,4
Bobbie T Curry,,0,0,0,0,0,4
Kevin Strickland,,,0,0,0,0,4
Sharon Williams Losier,,,,3,103,101,4
Christine Hope,,,,,2,101,4
Joffie C Pittman,,,,,,0,4
Total,157,0,0,122,120,109,4
,District Council 9th District,,,Judge Of The Municipal Court,,,5
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Christine Hope,Sharon Williams Losier,Joffie C Pittman,5
Cherelle Parker,11,0,0,147,142,140,5
Kevin Strickland,,4,0,3,3,1,5
Bobbie T Curry,,,0,2,2,2,5
Christine Hope,,,,3,136,137,5
Sharon Williams Losier,,,,,2,139,5
Joffie C Pittman,,,,,,0,5
Total,173,9,2,158,151,146,5
,District Council 9th District,,,Judge Of The Municipal Court,,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Christine Hope,Sharon Williams Losier,Joffie C Pittman,6
Cherelle Parker,17,0,0,159,146,146,6
Kevin Strickland,,1,0,3,2,2,6
Bobbie T Curry,,,0,1,1,1,6
Christine Hope,,,,0,145,145,6
Sharon Williams Losier,,,,,1,145,6
Joffie C Pittman,,,,,,0,6
Total,185,4,1,164,151,150,6
,District Council 9th District,,,Judge Of The Municipal Court,,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Christine Hope,Sharon Williams Losier,Joffie C Pittman,7
Cherelle Parker,14,0,0,147,142,139,7
Kevin Strickland,,0,0,3,2,2,7
Bobbie T Curry,,,0,1,1,1,7
Christine Hope,,,,3,140,140,7
Sharon Williams Losier,,,,,2,140,7
Joffie C Pittman,,,,,,1,7
Total,171,3,1,157,150,146,7
,District Council 9th District,,,Judge Of The Municipal Court,,,8
