col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,All
Jim Kenney,43,0,0,0,0,"1,545","1,398","1,389",6,4,3,2,All
Melissa Murray Bailey,,0,0,0,0,13,11,13,21,18,19,1,All
James Foster,,,0,0,0,4,3,4,1,2,1,3,All
Osborne Hart,,,,1,0,2,2,3,0,0,0,2,All
Boris Kindij,,,,,0,2,3,2,0,0,0,0,All
Kevin M Dougherty,,,,,,67,"1,385","1,374",4,6,4,5,All
David Wecht,,,,,,,27,"1,362",5,1,2,4,All
Christine Donohue,,,,,,,,9,3,5,1,6,All
Judy Olson,,,,,,,,,2,17,17,0,All
Anne Covey,,,,,,,,,,0,17,1,All
Mike George,,,,,,,,,,,1,0,All
Paul P Panepinto,,,,,,,,,,,,1,All
Total,"1,685",39,6,4,3,"1,665","1,479","1,446",31,24,24,9,All
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Paul P Panepinto,Anne Covey,Judy Olson,Mike George,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,1
Kevin M Dougherty,4,25,25,2,0,0,0,36,1,1,1,0,1
David Wecht,,2,26,2,0,0,0,24,3,1,1,0,1
Christine Donohue,,,1,0,0,0,0,26,1,1,0,0,1
Paul P Panepinto,,,,0,0,0,0,0,1,0,1,0,1
Anne Covey,,,,,0,0,0,0,0,0,0,0,1
Judy Olson,,,,,,0,0,0,0,0,0,0,1
Mike George,,,,,,,0,0,0,0,0,0,1
Jim Kenney,,,,,,,,2,0,0,0,0,1
Melissa Murray Bailey,,,,,,,,,0,0,0,0,1
Boris Kindij,,,,,,,,,,0,0,0,1
James Foster,,,,,,,,,,,0,0,1
Osborne Hart,,,,,,,,,,,,0,1
Total,43,32,30,2,0,0,0,41,3,1,1,0,1
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,2
,Jim Kenney,James Foster,Melissa Murray Bailey,Osborne Hart,Boris Kindij,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,2
Jim Kenney,7,0,0,0,0,48,45,38,1,0,0,0,2
James Foster,,0,0,0,0,1,2,1,0,1,1,0,2
Melissa Murray Bailey,,,0,0,0,1,1,1,1,1,0,1,2
Osborne Hart,,,,0,0,1,0,1,0,0,1,0,2
Boris Kindij,,,,,0,0,0,0,0,0,0,0,2
Kevin M Dougherty,,,,,,3,44,41,0,1,1,0,2
David Wecht,,,,,,,1,41,0,1,1,0,2
Christine Donohue,,,,,,,,0,0,0,2,0,2
Judy Olson,,,,,,,,,0,1,0,1,2
Mike George,,,,,,,,,,0,0,1,2
Paul P Panepinto,,,,,,,,,,,0,0,2
Anne Covey,,,,,,,,,,,,0,2
Total,60,2,2,1,0,55,50,42,2,2,2,1,2
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Jim Kenney,James Foster,Boris Kindij,Melissa Murray Bailey,Osborne Hart,3
Kevin M Dougherty,0,71,69,1,0,0,0,77,1,0,0,0,3
David Wecht,,0,67,0,0,0,0,68,0,0,0,0,3
Christine Donohue,,,0,1,0,0,0,67,1,0,0,0,3
Anne Covey,,,,0,0,0,0,0,1,0,0,0,3
Judy Olson,,,,,0,0,0,0,0,0,0,0,3
Mike George,,,,,,0,0,0,0,0,0,0,3
Paul P Panepinto,,,,,,,0,0,0,0,0,0,3
Jim Kenney,,,,,,,,3,0,0,0,0,3
James Foster,,,,,,,,,0,0,0,0,3
Boris Kindij,,,,,,,,,,0,0,0,3
Melissa Murray Bailey,,,,,,,,,,,0,0,3
Osborne Hart,,,,,,,,,,,,0,3
Total,81,71,69,1,0,0,0,80,1,0,0,0,3
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,4
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,4
Jim Kenney,2,0,0,0,0,58,45,40,2,1,1,0,4
Melissa Murray Bailey,,0,0,0,0,2,2,2,0,0,0,0,4
Boris Kindij,,,0,0,0,0,0,0,0,0,0,0,4
