col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Terry Tracy,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Sheila E Armstrong,Kristin Combs,Andrew C Stober,John Staggs,All
Kevin M Dougherty,165,"3,033","3,032",26,16,14,15,"3,171","3,112","2,993","2,924","2,887",130,53,36,40,22,24,25,12,7,All
David Wecht,,60,"2,996",16,5,12,8,"2,861","2,874","2,797","2,757","2,726",105,48,26,27,17,21,18,15,5,All
Christine Donohue,,,24,26,10,7,10,"2,889","2,857","2,801","2,752","2,755",108,53,24,23,20,20,19,14,5,All
Judy Olson,,,,3,39,34,4,20,20,16,24,30,49,43,35,32,31,10,9,11,4,All
Anne Covey,,,,,0,29,3,18,13,16,11,13,36,30,30,26,26,7,4,3,2,All
Mike George,,,,,,0,2,13,10,10,9,8,40,35,34,32,29,8,5,4,2,All
Paul P Panepinto,,,,,,,0,11,11,12,14,11,7,0,0,2,4,10,9,5,2,All
Blondell Reynolds Brown,,,,,,,,18,"2,948","2,951","2,847","2,858",104,38,20,14,12,16,13,6,2,All
Derek S Green,,,,,,,,,11,"2,909","2,856","2,859",79,38,14,24,11,15,11,7,3,All
William K Greenlee,,,,,,,,,,7,"2,839","2,830",86,33,13,19,14,16,10,1,2,All
Allan Domb,,,,,,,,,,,6,"2,792",65,25,10,15,15,12,6,9,1,All
Helen Gym,,,,,,,,,,,,3,78,37,21,20,9,13,19,9,2,All
David Oh,,,,,,,,,,,,,67,53,46,43,37,15,12,4,4,All
Terry Tracy,,,,,,,,,,,,,,0,44,36,34,2,2,8,2,All
Daniel Tinney,,,,,,,,,,,,,,,1,37,33,0,5,1,0,All
Dennis M O Brien,,,,,,,,,,,,,,,,0,29,4,2,6,2,All
Al Taubenberger,,,,,,,,,,,,,,,,,0,4,5,3,0,All
Sheila E Armstrong,,,,,,,,,,,,,,,,,,3,14,8,7,All
Kristin Combs,,,,,,,,,,,,,,,,,,,1,8,4,All
Andrew C Stober,,,,,,,,,,,,,,,,,,,,0,6,All
John Staggs,,,,,,,,,,,,,,,,,,,,,1,All
Total,"3,895","3,266","3,235",86,54,54,25,"3,352","3,307","3,118","3,058","3,024",267,97,73,67,55,39,34,22,10,All
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Paul P Panepinto,Mike George,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,Al Taubenberger,David Oh,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,Andrew C Stober,Sheila E Armstrong,John Staggs,1
Kevin M Dougherty,3,101,101,2,0,1,0,110,101,100,100,97,5,6,3,3,2,3,1,1,1,1
Christine Donohue,,0,100,1,1,0,0,98,94,93,91,90,5,4,1,1,2,2,1,0,0,1
David Wecht,,,0,1,0,0,0,95,91,93,90,87,3,4,1,1,1,3,0,0,0,1
Judy Olson,,,,0,2,1,1,2,1,1,0,2,2,3,1,1,2,2,2,1,1,1
Anne Covey,,,,,0,0,1,1,0,0,0,1,2,1,1,1,1,1,1,0,0,1
